GO.ID	Term	Annotated	Significant	Expected	classic
GO:0006457	protein folding	85	16	4.31	3.4e-06
GO:0016226	iron-sulfur cluster assembly	31	8	1.57	0.00011
GO:0031163	metallo-sulfur cluster assembly	31	8	1.57	0.00011
GO:0051085	chaperone cofactor-dependent protein ref...	7	4	0.35	0.00020
GO:0042026	protein refolding	13	5	0.66	0.00029
GO:1903578	regulation of ATP metabolic process	28	7	1.42	0.00036
GO:0044572	[4Fe-4S] cluster assembly	8	4	0.41	0.00038
GO:0051084	'de novo' posttranslational protein fold...	8	4	0.41	0.00038
GO:0006626	protein targeting to mitochondrion	39	8	1.98	0.00059
GO:0030150	protein import into mitochondrial matrix	15	5	0.76	0.00063
GO:1900542	regulation of purine nucleotide metaboli...	33	7	1.67	0.00106
GO:0016311	dephosphorylation	98	13	4.97	0.00112
GO:0072655	establishment of protein localization to...	43	8	2.18	0.00116
GO:1990542	mitochondrial transmembrane transport	43	8	2.18	0.00116
GO:0006140	regulation of nucleotide metabolic proce...	34	7	1.72	0.00127
GO:0070585	protein localization to mitochondrion	44	8	2.23	0.00136
GO:0006839	mitochondrial transport	80	11	4.06	0.00202
GO:0010167	response to nitrate	6	3	0.3	0.00229
GO:0031919	vitamin B6 transport	2	2	0.1	0.00256
GO:0031921	pyridoxal phosphate transport	2	2	0.1	0.00256
GO:0043335	protein unfolding	2	2	0.1	0.00256
GO:0060688	regulation of morphogenesis of a branchi...	2	2	0.1	0.00256
GO:1990540	mitochondrial manganese ion transmembran...	2	2	0.1	0.00256
GO:0006458	'de novo' protein folding	20	5	1.01	0.00262
GO:0043467	regulation of generation of precursor me...	60	9	3.04	0.00281
GO:0002082	regulation of oxidative phosphorylation	21	5	1.06	0.00331
GO:0061077	chaperone-mediated protein folding	30	6	1.52	0.00333
GO:0043666	regulation of phosphoprotein phosphatase...	14	4	0.71	0.00427
GO:0032269	negative regulation of cellular protein ...	171	17	8.67	0.00511
GO:0051248	negative regulation of protein metabolic...	172	17	8.72	0.00542
GO:0007005	mitochondrion organization	173	17	8.77	0.00575
GO:0051182	coenzyme transport	8	3	0.41	0.00593
GO:0018208	peptidyl-proline modification	24	5	1.22	0.00610
GO:0044743	protein transmembrane import into intrac...	35	6	1.77	0.00738
GO:0000188	inactivation of MAPK activity	3	2	0.15	0.00741
GO:0051230	spindle disassembly	3	2	0.15	0.00741
GO:1901562	response to paraquat	3	2	0.15	0.00741
GO:0006091	generation of precursor metabolites and ...	193	18	9.79	0.00778
GO:0006730	one-carbon metabolic process	9	3	0.46	0.00857
GO:0055085	transmembrane transport	308	25	15.62	0.01076
GO:0001302	replicative cell aging	18	4	0.91	0.01115
GO:0035304	regulation of protein dephosphorylation	19	4	0.96	0.01357
GO:0051181	cofactor transport	19	4	0.96	0.01357
GO:0006851	mitochondrial calcium ion transmembrane ...	4	2	0.2	0.01433
GO:0032516	positive regulation of phosphoprotein ph...	4	2	0.2	0.01433
