GO.ID	Term	Annotated	Significant	Expected	classic
GO:0015077	monovalent inorganic cation transmembran...	47	21	8.45	1.8e-05
GO:0003682	chromatin binding	124	41	22.29	2.6e-05
GO:0003896	DNA primase activity	6	6	1.08	3.3e-05
GO:0019900	kinase binding	101	33	18.16	0.00021
GO:0019829	cation-transporting ATPase activity	33	15	5.93	0.00023
GO:0022853	active ion transmembrane transporter act...	33	15	5.93	0.00023
GO:0042625	ATPase coupled ion transmembrane transpo...	33	15	5.93	0.00023
GO:0022804	active transmembrane transporter activit...	111	35	19.95	0.00030
GO:0015078	proton transmembrane transporter activit...	35	15	6.29	0.00051
GO:1990939	ATP-dependent microtubule motor activity	13	8	2.34	0.00057
GO:0042626	ATPase activity, coupled to transmembran...	50	19	8.99	0.00060
GO:0008378	galactosyltransferase activity	8	6	1.44	0.00066
GO:0032135	DNA insertion or deletion binding	8	6	1.44	0.00066
GO:0010385	double-stranded methylated DNA binding	6	5	1.08	0.00094
GO:0032138	single base insertion or deletion bindin...	6	5	1.08	0.00094
GO:0003688	DNA replication origin binding	11	7	1.98	0.00099
GO:0015079	potassium ion transmembrane transporter ...	11	7	1.98	0.00099
GO:0015318	inorganic molecular entity transmembrane...	153	43	27.5	0.00102
GO:0016168	chlorophyll binding	4	4	0.72	0.00103
GO:0030506	ankyrin binding	4	4	0.72	0.00103
GO:0031409	pigment binding	4	4	0.72	0.00103
GO:0043492	ATPase activity, coupled to movement of ...	52	19	9.35	0.00105
GO:0008324	cation transmembrane transporter activit...	101	31	18.16	0.00109
GO:0003690	double-stranded DNA binding	123	36	22.11	0.00118
GO:0019901	protein kinase binding	89	28	16	0.00124
GO:0015662	ATPase activity, coupled to transmembran...	21	10	3.77	0.00171
GO:0004675	transmembrane receptor protein serine/th...	28	12	5.03	0.00186
GO:0019199	transmembrane receptor protein kinase ac...	28	12	5.03	0.00186
GO:0008574	ATP-dependent microtubule motor activity...	12	7	2.16	0.00201
GO:0030983	mismatched DNA binding	15	8	2.7	0.00204
GO:0022890	inorganic cation transmembrane transport...	79	25	14.2	0.00204
GO:0000979	RNA polymerase II core promoter sequence...	7	5	1.26	0.00282
GO:0030291	protein serine/threonine kinase inhibito...	7	5	1.26	0.00282
GO:0035250	UDP-galactosyltransferase activity	7	5	1.26	0.00282
GO:0003697	single-stranded DNA binding	60	20	10.79	0.00284
GO:0003677	DNA binding	284	69	51.05	0.00298
GO:0036442	proton-exporting ATPase activity	19	9	3.42	0.00306
GO:0004860	protein kinase inhibitor activity	13	7	2.34	0.00368
GO:0016773	phosphotransferase activity, alcohol gro...	200	51	35.95	0.00373
GO:0005244	voltage-gated ion channel activity	23	10	4.13	0.00393
GO:0000062	fatty-acyl-CoA binding	5	4	0.9	0.00443
GO:0019200	carbohydrate kinase activity	5	4	0.9	0.00443
GO:0032137	guanine/thymine mispair binding	5	4	0.9	0.00443
GO:0015075	ion transmembrane transporter activity	169	44	30.38	0.00460
GO:0003777	microtubule motor activity	20	9	3.6	0.00469
GO:0000217	DNA secondary structure binding	17	8	3.06	0.00549
GO:0022839	ion gated channel activity	24	10	4.31	0.00567
GO:0008556	potassium-transporting ATPase activity	3	3	0.54	0.00578
GO:0016813	hydrolase activity, acting on carbon-nit...	3	3	0.54	0.00578
GO:0019210	kinase inhibitor activity	14	7	2.52	0.00623
GO:1990841	promoter-specific chromatin binding	14	7	2.52	0.00623
GO:0022832	voltage-gated channel activity	28	11	5.03	0.00640
GO:0015399	primary active transmembrane transporter...	64	20	11.5	0.00652
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	64	20	11.5	0.00652
GO:1990837	sequence-specific double-stranded DNA bi...	74	22	13.3	0.00850
GO:0016772	transferase activity, transferring phosp...	296	69	53.21	0.00866
GO:0022836	gated channel activity	29	11	5.21	0.00868
GO:0016301	kinase activity	223	54	40.08	0.00907
GO:1901681	sulfur compound binding	26	10	4.67	0.01092
GO:0016878	acid-thiol ligase activity	12	6	2.16	0.01139
GO:0000403	Y-form DNA binding	6	4	1.08	0.01141
GO:0003774	motor activity	30	11	5.39	0.01154
GO:0009055	electron transfer activity	30	11	5.39	0.01154
GO:0044769	ATPase activity, coupled to transmembran...	19	8	3.42	0.01221
GO:0035252	UDP-xylosyltransferase activity	9	5	1.62	0.01230
GO:0042285	xylosyltransferase activity	9	5	1.62	0.01230
GO:0003824	catalytic activity	1938	371	348.36	0.01323
GO:0016877	ligase activity, forming carbon-sulfur b...	23	9	4.13	0.01373
GO:0016763	transferase activity, transferring pento...	27	10	4.85	0.01462
GO:0046527	glucosyltransferase activity	16	7	2.88	0.01494
GO:0008194	UDP-glycosyltransferase activity	31	11	5.57	0.01506
GO:0003887	DNA-directed DNA polymerase activity	20	8	3.6	0.01723
GO:0008553	proton-exporting ATPase activity, phosph...	13	6	2.34	0.01799
GO:0035251	UDP-glucosyltransferase activity	13	6	2.34	0.01799
GO:0000104	succinate dehydrogenase activity	4	3	0.72	0.02002
GO:0000406	double-strand/single-strand DNA junction...	4	3	0.72	0.02002
GO:0004337	geranyltranstransferase activity	4	3	0.72	0.02002
GO:0005249	voltage-gated potassium channel activity	4	3	0.72	0.02002
GO:0005267	potassium channel activity	4	3	0.72	0.02002
