GO.ID	Term	Annotated	Significant	Expected	classic
GO:0005694	chromosome	354	120	73.78	8.6e-10
GO:0043596	nuclear replication fork	50	29	10.42	7.8e-09
GO:0005657	replication fork	57	31	11.88	2.0e-08
GO:0044427	chromosomal part	298	101	62.11	2.5e-08
GO:0000793	condensed chromosome	72	36	15.01	2.6e-08
GO:0000228	nuclear chromosome	239	84	49.81	7.0e-08
GO:0044454	nuclear chromosome part	209	75	43.56	1.4e-07
GO:0000794	condensed nuclear chromosome	51	27	10.63	3.4e-07
GO:0000775	chromosome, centromeric region	68	31	14.17	3.2e-06
GO:0030894	replisome	16	12	3.33	4.9e-06
GO:0043601	nuclear replisome	14	11	2.92	5.9e-06
GO:0000785	chromatin	205	68	42.72	1.4e-05
GO:0000796	condensin complex	7	7	1.46	1.7e-05
GO:0005658	alpha DNA polymerase:primase complex	7	7	1.46	1.7e-05
GO:0098687	chromosomal region	105	40	21.88	2.9e-05
GO:0000790	nuclear chromatin	168	57	35.01	3.5e-05
GO:0034357	photosynthetic membrane	65	28	13.55	3.6e-05
GO:0042651	thylakoid membrane	65	28	13.55	3.6e-05
GO:0005819	spindle	75	31	15.63	3.7e-05
GO:0031164	contractile vacuolar membrane	15	10	3.13	0.00016
GO:0033181	plasma membrane proton-transporting V-ty...	15	10	3.13	0.00016
GO:0009535	chloroplast thylakoid membrane	54	23	11.25	0.00022
GO:0009534	chloroplast thylakoid	85	32	17.71	0.00023
GO:0044815	DNA packaging complex	21	12	4.38	0.00028
GO:0051233	spindle midzone	21	12	4.38	0.00028
GO:0031976	plastid thylakoid	86	32	17.92	0.00030
GO:0055035	plastid thylakoid membrane	55	23	11.46	0.00031
GO:0032993	protein-DNA complex	62	25	12.92	0.00033
GO:0000776	kinetochore	36	17	7.5	0.00034
GO:0016471	vacuolar proton-transporting V-type ATPa...	16	10	3.33	0.00034
GO:0033176	proton-transporting V-type ATPase comple...	16	10	3.33	0.00034
GO:0000799	nuclear condensin complex	5	5	1.04	0.00039
GO:0044436	thylakoid part	73	28	15.21	0.00040
GO:0010369	chromocenter	9	7	1.88	0.00040
GO:0000322	storage vacuole	102	36	21.26	0.00043
GO:0000324	fungal-type vacuole	102	36	21.26	0.00043
GO:0016469	proton-transporting two-sector ATPase co...	19	11	3.96	0.00043
GO:0000220	vacuolar proton-transporting V-type ATPa...	7	6	1.46	0.00046
GO:0014704	intercalated disc	7	6	1.46	0.00046
GO:0033177	proton-transporting two-sector ATPase co...	7	6	1.46	0.00046
GO:0033179	proton-transporting V-type ATPase, V0 do...	7	6	1.46	0.00046
GO:0042555	MCM complex	7	6	1.46	0.00046
GO:0044291	cell-cell contact zone	7	6	1.46	0.00046
GO:0000331	contractile vacuole	20	11	4.17	0.00078
GO:0000329	fungal-type vacuole membrane	66	25	13.76	0.00101
GO:0005818	aster	8	6	1.67	0.00153
GO:0044732	mitotic spindle pole body	8	6	1.67	0.00153
