GO.ID	Term	Annotated	Significant	Expected	classic
GO:0030983	mismatched DNA binding	15	11	3.3	3.1e-05
GO:0022804	active transmembrane transporter activit...	111	43	24.44	3.6e-05
GO:0003896	DNA primase activity	6	6	1.32	0.00011
GO:1901618	organic hydroxy compound transmembrane t...	10	8	2.2	0.00016
GO:0032135	DNA insertion or deletion binding	8	7	1.76	0.00016
GO:0003677	DNA binding	284	87	62.53	0.00024
GO:0003682	chromatin binding	124	44	27.3	0.00032
GO:1990939	ATP-dependent microtubule motor activity	13	9	2.86	0.00035
GO:0140097	catalytic activity, acting on DNA	121	43	26.64	0.00036
GO:0000700	mismatch base pair DNA N-glycosylase act...	5	5	1.1	0.00051
GO:1990239	steroid hormone binding	7	6	1.54	0.00064
GO:0008094	DNA-dependent ATPase activity	59	24	12.99	0.00087
GO:0019842	vitamin binding	28	14	6.17	0.00098
GO:0008194	UDP-glycosyltransferase activity	31	15	6.83	0.00100
GO:0000217	DNA secondary structure binding	17	10	3.74	0.00107
GO:0042626	ATPase activity, coupled to transmembran...	50	21	11.01	0.00111
GO:0008574	ATP-dependent microtubule motor activity...	12	8	2.64	0.00112
GO:0003697	single-stranded DNA binding	60	24	13.21	0.00115
GO:0015318	inorganic molecular entity transmembrane...	153	50	33.69	0.00116
GO:0042623	ATPase activity, coupled	230	70	50.64	0.00123
GO:0016773	phosphotransferase activity, alcohol gro...	200	62	44.04	0.00142
GO:0035064	methylated histone binding	15	9	3.3	0.00159
GO:0140034	methylation-dependent protein binding	15	9	3.3	0.00159
GO:0043492	ATPase activity, coupled to movement of ...	52	21	11.45	0.00201
GO:0003824	catalytic activity	1938	458	426.71	0.00210
GO:0003690	double-stranded DNA binding	123	41	27.08	0.00210
GO:0019829	cation-transporting ATPase activity	33	15	7.27	0.00222
GO:0022853	active ion transmembrane transporter act...	33	15	7.27	0.00222
GO:0042625	ATPase coupled ion transmembrane transpo...	33	15	7.27	0.00222
GO:0016301	kinase activity	223	67	49.1	0.00227
GO:0000405	bubble DNA binding	4	4	0.88	0.00233
GO:0004092	carnitine O-acetyltransferase activity	4	4	0.88	0.00233
GO:0015203	polyamine transmembrane transporter acti...	4	4	0.88	0.00233
GO:0016168	chlorophyll binding	4	4	0.88	0.00233
