GO.ID	Term	Annotated	Significant	Expected	classic
GO:0003723	RNA binding	444	215	107.3	< 1e-30
GO:0003735	structural constituent of ribosome	104	76	25.13	9.8e-27
GO:0019843	rRNA binding	41	37	9.91	2.7e-19
GO:0003676	nucleic acid binding	675	248	163.13	3.0e-17
GO:0003729	mRNA binding	174	90	42.05	4.8e-16
GO:0005198	structural molecule activity	148	79	35.77	3.6e-15
GO:0030515	snoRNA binding	31	27	7.49	1.7e-13
GO:0140098	catalytic activity, acting on RNA	235	106	56.79	1.7e-13
GO:1901363	heterocyclic compound binding	995	306	240.46	2.7e-09
GO:0097159	organic cyclic compound binding	999	307	241.43	2.7e-09
GO:0140101	catalytic activity, acting on a tRNA	58	31	14.02	1.2e-06
GO:0008135	translation factor activity, RNA binding	70	35	16.92	1.9e-06
GO:0004004	ATP-dependent RNA helicase activity	66	33	15.95	3.8e-06
GO:0008186	RNA-dependent ATPase activity	66	33	15.95	3.8e-06
GO:0008173	RNA methyltransferase activity	27	17	6.53	1.9e-05
GO:0070180	large ribosomal subunit rRNA binding	7	7	1.69	4.7e-05
GO:0004812	aminoacyl-tRNA ligase activity	31	18	7.49	5.1e-05
GO:0016875	ligase activity, forming carbon-oxygen b...	31	18	7.49	5.1e-05
GO:0003724	RNA helicase activity	73	33	17.64	5.5e-05
GO:0048027	mRNA 5'-UTR binding	9	8	2.18	8.0e-05
GO:0008097	5S rRNA binding	6	6	1.45	0.00020
GO:0033592	RNA strand annealing activity	6	6	1.45	0.00020
GO:0003743	translation initiation factor activity	42	21	10.15	0.00023
GO:0008026	ATP-dependent helicase activity	90	37	21.75	0.00023
GO:0070035	purine NTP-dependent helicase activity	90	37	21.75	0.00023
GO:0003746	translation elongation factor activity	12	9	2.9	0.00029
GO:0043022	ribosome binding	40	20	9.67	0.00032
GO:0043021	ribonucleoprotein complex binding	79	33	19.09	0.00035
GO:0003924	GTPase activity	58	26	14.02	0.00040
GO:0008649	rRNA methyltransferase activity	13	9	3.14	0.00074
GO:0140102	catalytic activity, acting on a rRNA	13	9	3.14	0.00074
GO:0043295	glutathione binding	7	6	1.69	0.00109
GO:0070181	small ribosomal subunit rRNA binding	7	6	1.69	0.00109
GO:1900750	oligopeptide binding	7	6	1.69	0.00109
GO:0004386	helicase activity	101	38	24.41	0.00149
GO:0031406	carboxylic acid binding	44	20	10.63	0.00151
GO:0043177	organic acid binding	44	20	10.63	0.00151
GO:0016874	ligase activity	93	35	22.48	0.00225
GO:0042134	rRNA primary transcript binding	4	4	0.97	0.00339
GO:1990948	ubiquitin ligase inhibitor activity	4	4	0.97	0.00339
GO:0016884	carbon-nitrogen ligase activity, with gl...	8	6	1.93	0.00347
GO:0016741	transferase activity, transferring one-c...	92	34	22.23	0.00366
GO:0034511	U3 snoRNA binding	6	5	1.45	0.00391
GO:0003725	double-stranded RNA binding	16	9	3.87	0.00575
GO:0097617	annealing activity	11	7	2.66	0.00609
GO:0016597	amino acid binding	25	12	6.04	0.00786
GO:0016705	oxidoreductase activity, acting on paire...	37	16	8.94	0.00797
GO:0004497	monooxygenase activity	14	8	3.38	0.00817
GO:0003727	single-stranded RNA binding	35	15	8.46	0.01110
GO:0015932	nucleobase-containing compound transmemb...	26	12	6.28	0.01145
GO:0008061	chitin binding	12	7	2.9	0.01161
GO:0008168	methyltransferase activity	85	30	20.54	0.01284
GO:0003958	NADPH-hemoprotein reductase activity	5	4	1.21	0.01368
GO:0016433	rRNA (adenine) methyltransferase activit...	5	4	1.21	0.01368
GO:0016594	glycine binding	5	4	1.21	0.01368
GO:0046870	cadmium ion binding	5	4	1.21	0.01368
GO:0055105	ubiquitin-protein transferase inhibitor ...	5	4	1.21	0.01368
GO:0004151	dihydroorotase activity	3	3	0.73	0.01407
GO:0004363	glutathione synthase activity	3	3	0.73	0.01407
GO:0004832	valine-tRNA ligase activity	3	3	0.73	0.01407
GO:0016149	translation release factor activity, cod...	3	3	0.73	0.01407
GO:0016435	rRNA (guanine) methyltransferase activit...	3	3	0.73	0.01407
GO:0030946	protein tyrosine phosphatase activity, m...	3	3	0.73	0.01407
GO:0034513	box H/ACA snoRNA binding	3	3	0.73	0.01407
GO:1990932	5.8S rRNA binding	3	3	0.73	0.01407
GO:0072341	modified amino acid binding	18	9	4.35	0.01523
GO:0004540	ribonuclease activity	49	19	11.84	0.01557
GO:0008175	tRNA methyltransferase activity	10	6	2.42	0.01651
GO:0016879	ligase activity, forming carbon-nitrogen...	34	14	8.22	0.02059
GO:0004532	exoribonuclease activity	19	9	4.59	0.02287
GO:0016849	phosphorus-oxygen lyase activity	19	9	4.59	0.02287
GO:1901505	carbohydrate derivative transmembrane tr...	22	10	5.32	0.02309
GO:0016835	carbon-oxygen lyase activity	29	12	7.01	0.02987
GO:0016829	lyase activity	101	33	24.41	0.03065
GO:0009975	cyclase activity	23	10	5.56	0.03225
GO:0015215	nucleotide transmembrane transporter act...	17	8	4.11	0.03289
GO:0015605	organophosphate ester transmembrane tran...	20	9	4.83	0.03290
GO:0031369	translation initiation factor binding	20	9	4.83	0.03290
GO:0004376	glycolipid mannosyltransferase activity	6	4	1.45	0.03323
GO:0046964	3'-phosphoadenosine 5'-phosphosulfate tr...	6	4	1.45	0.03323
GO:0003785	actin monomer binding	9	5	2.18	0.04248
GO:0008446	GDP-mannose 4,6-dehydratase activity	4	3	0.97	0.04611
GO:0034512	box C/D snoRNA binding	4	3	0.97	0.04611
GO:0045296	cadherin binding	4	3	0.97	0.04611
GO:0070401	NADP+ binding	4	3	0.97	0.04611
GO:0000295	adenine nucleotide transmembrane transpo...	12	6	2.9	0.04643
GO:0005346	purine ribonucleotide transmembrane tran...	12	6	2.9	0.04643
GO:0008320	protein transmembrane transporter activi...	12	6	2.9	0.04643
GO:0010181	FMN binding	12	6	2.9	0.04643
GO:0015450	P-P-bond-hydrolysis-driven protein trans...	12	6	2.9	0.04643
GO:0022884	macromolecule transmembrane transporter ...	12	6	2.9	0.04643
GO:0016896	exoribonuclease activity, producing 5'-p...	18	8	4.35	0.04701
GO:1904680	peptide transmembrane transporter activi...	15	7	3.63	0.04752
GO:0000987	proximal promoter sequence-specific DNA ...	31	12	7.49	0.05037
GO:0005525	GTP binding	59	20	14.26	0.05735
GO:0000822	inositol hexakisphosphate binding	2	2	0.48	0.05834
GO:0001054	RNA polymerase I activity	2	2	0.48	0.05834
GO:0004070	aspartate carbamoyltransferase activity	2	2	0.48	0.05834
GO:0004087	carbamoyl-phosphate synthase (ammonia) a...	2	2	0.48	0.05834
GO:0004088	carbamoyl-phosphate synthase (glutamine-...	2	2	0.48	0.05834
GO:0004476	mannose-6-phosphate isomerase activity	2	2	0.48	0.05834
GO:0004487	methylenetetrahydrofolate dehydrogenase ...	2	2	0.48	0.05834
GO:0004517	nitric-oxide synthase activity	2	2	0.48	0.05834
GO:0004638	phosphoribosylaminoimidazole carboxylase...	2	2	0.48	0.05834
GO:0004751	ribose-5-phosphate isomerase activity	2	2	0.48	0.05834
GO:0004821	histidine-tRNA ligase activity	2	2	0.48	0.05834
GO:0004823	leucine-tRNA ligase activity	2	2	0.48	0.05834
GO:0008174	mRNA methyltransferase activity	2	2	0.48	0.05834
GO:0008460	dTDP-glucose 4,6-dehydratase activity	2	2	0.48	0.05834
GO:0016300	tRNA (uracil) methyltransferase activity	2	2	0.48	0.05834
GO:0016595	glutamate binding	2	2	0.48	0.05834
GO:0016631	enoyl-[acyl-carrier-protein] reductase a...	2	2	0.48	0.05834
GO:0032453	histone demethylase activity (H3-K4 spec...	2	2	0.48	0.05834
GO:0043273	CTPase activity	2	2	0.48	0.05834
GO:0051864	histone demethylase activity (H3-K36 spe...	2	2	0.48	0.05834
GO:0070039	rRNA (guanosine-2'-O-)-methyltransferase...	2	2	0.48	0.05834
GO:0071885	N-terminal protein N-methyltransferase a...	2	2	0.48	0.05834
GO:0140078	class I DNA-(apurinic or apyrimidinic si...	2	2	0.48	0.05834
GO:0004383	guanylate cyclase activity	7	4	1.69	0.06290
GO:0004725	protein tyrosine phosphatase activity	7	4	1.69	0.06290
GO:0016709	oxidoreductase activity, acting on paire...	7	4	1.69	0.06290
GO:0000175	3'-5'-exoribonuclease activity	16	7	3.87	0.06740
GO:0003730	mRNA 3'-UTR binding	16	7	3.87	0.06740
GO:0016831	carboxy-lyase activity	16	7	3.87	0.06740
GO:0016706	oxidoreductase activity, acting on paire...	10	5	2.42	0.06844
GO:0015216	purine nucleotide transmembrane transpor...	13	6	3.14	0.06909
GO:0016861	intramolecular oxidoreductase activity, ...	13	6	3.14	0.06909
GO:0070034	telomerase RNA binding	13	6	3.14	0.06909
GO:1901681	sulfur compound binding	26	10	6.28	0.07407
GO:0001882	nucleoside binding	61	20	14.74	0.07834
GO:0001883	purine nucleoside binding	61	20	14.74	0.07834
GO:0019001	guanyl nucleotide binding	61	20	14.74	0.07834
GO:0032549	ribonucleoside binding	61	20	14.74	0.07834
GO:0032550	purine ribonucleoside binding	61	20	14.74	0.07834
GO:0032561	guanyl ribonucleotide binding	61	20	14.74	0.07834
GO:0000978	RNA polymerase II proximal promoter sequ...	30	11	7.25	0.08569
GO:0008757	S-adenosylmethionine-dependent methyltra...	69	22	16.68	0.08757
GO:0004930	G protein-coupled receptor activity	5	3	1.21	0.09475
GO:0016868	intramolecular transferase activity, pho...	5	3	1.21	0.09475
GO:0019212	phosphatase inhibitor activity	5	3	1.21	0.09475
GO:0004016	adenylate cyclase activity	14	6	3.38	0.09706
GO:0043024	ribosomal small subunit binding	11	5	2.66	0.10129
GO:0016836	hydro-lyase activity	24	9	5.8	0.10144
GO:0000287	magnesium ion binding	52	17	12.57	0.10178
GO:0005338	nucleotide-sugar transmembrane transport...	8	4	1.93	0.10232
GO:0016653	oxidoreductase activity, acting on NAD(P...	8	4	1.93	0.10232
GO:0004857	enzyme inhibitor activity	38	13	9.18	0.10557
GO:0097367	carbohydrate derivative binding	321	87	77.58	0.10980
GO:0016796	exonuclease activity, active with either...	28	10	6.77	0.11506
GO:0004518	nuclease activity	86	26	20.78	0.11547
GO:0004527	exonuclease activity	32	11	7.73	0.12690
GO:0033293	monocarboxylic acid binding	15	6	3.63	0.13008
GO:0051879	Hsp90 protein binding	15	6	3.63	0.13008
GO:0042887	amide transmembrane transporter activity	22	8	5.32	0.13843
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	29	10	7.01	0.13949
GO:0000064	L-ornithine transmembrane transporter ac...	3	2	0.73	0.14689
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferas...	3	2	0.73	0.14689
GO:0000774	adenyl-nucleotide exchange factor activi...	3	2	0.73	0.14689
GO:0003959	NADPH dehydrogenase activity	3	2	0.73	0.14689
GO:0004143	diacylglycerol kinase activity	3	2	0.73	0.14689
GO:0004360	glutamine-fructose-6-phosphate transamin...	3	2	0.73	0.14689
GO:0004377	GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-man...	3	2	0.73	0.14689
GO:0004418	hydroxymethylbilane synthase activity	3	2	0.73	0.14689
GO:0004614	phosphoglucomutase activity	3	2	0.73	0.14689
GO:0004633	phosphopantothenoylcysteine decarboxylas...	3	2	0.73	0.14689
GO:0004799	thymidylate synthase activity	3	2	0.73	0.14689
GO:0004819	glutamine-tRNA ligase activity	3	2	0.73	0.14689
GO:0004822	isoleucine-tRNA ligase activity	3	2	0.73	0.14689
GO:0004864	protein phosphatase inhibitor activity	3	2	0.73	0.14689
GO:0005034	osmosensor activity	3	2	0.73	0.14689
GO:0005245	voltage-gated calcium channel activity	3	2	0.73	0.14689
GO:0005451	monovalent cation:proton antiporter acti...	3	2	0.73	0.14689
GO:0008331	high voltage-gated calcium channel activ...	3	2	0.73	0.14689
GO:0008603	cAMP-dependent protein kinase regulator ...	3	2	0.73	0.14689
GO:0008988	rRNA (adenine-N6-)-methyltransferase act...	3	2	0.73	0.14689
GO:0015386	potassium:proton antiporter activity	3	2	0.73	0.14689
GO:0016423	tRNA (guanine) methyltransferase activit...	3	2	0.73	0.14689
GO:0016712	oxidoreductase activity, acting on paire...	3	2	0.73	0.14689
GO:0016743	carboxyl- or carbamoyltransferase activi...	3	2	0.73	0.14689
GO:0016989	sigma factor antagonist activity	3	2	0.73	0.14689
GO:0017080	sodium channel regulator activity	3	2	0.73	0.14689
GO:0017134	fibroblast growth factor binding	3	2	0.73	0.14689
GO:0033984	indole-3-glycerol-phosphate lyase activi...	3	2	0.73	0.14689
GO:0042083	5,10-methylenetetrahydrofolate-dependent...	3	2	0.73	0.14689
GO:0051880	G-quadruplex DNA binding	3	2	0.73	0.14689
GO:0070888	E-box binding	3	2	0.73	0.14689
GO:0097110	scaffold protein binding	3	2	0.73	0.14689
GO:1990825	sequence-specific mRNA binding	3	2	0.73	0.14689
GO:0017091	AU-rich element binding	9	4	2.18	0.15019
GO:0042165	neurotransmitter binding	9	4	2.18	0.15019
GO:0055106	ubiquitin-protein transferase regulator ...	9	4	2.18	0.15019
GO:0051117	ATPase binding	33	11	7.98	0.15096
GO:0015085	calcium ion transmembrane transporter ac...	19	7	4.59	0.15221
GO:0000049	tRNA binding	26	9	6.28	0.15366
GO:0003993	acid phosphatase activity	6	3	1.45	0.15627
GO:0015165	pyrimidine nucleotide-sugar transmembran...	6	3	1.45	0.15627
GO:0016812	hydrolase activity, acting on carbon-nit...	6	3	1.45	0.15627
GO:0019838	growth factor binding	6	3	1.45	0.15627
GO:0030331	estrogen receptor binding	6	3	1.45	0.15627
GO:0031683	G-protein beta/gamma-subunit complex bin...	6	3	1.45	0.15627
GO:0032452	histone demethylase activity	6	3	1.45	0.15627
GO:0036033	mediator complex binding	6	3	1.45	0.15627
GO:0050839	cell adhesion molecule binding	6	3	1.45	0.15627
GO:0034062	5'-3' RNA polymerase activity	30	10	7.25	0.16640
GO:0097747	RNA polymerase activity	30	10	7.25	0.16640
GO:0042054	histone methyltransferase activity	23	8	5.56	0.16971
GO:0016866	intramolecular transferase activity	27	9	6.53	0.18388
GO:0016765	transferase activity, transferring alkyl...	42	13	10.15	0.19442
GO:0016779	nucleotidyltransferase activity	65	19	15.71	0.20443
GO:0005504	fatty acid binding	10	4	2.42	0.20468
GO:0016628	oxidoreductase activity, acting on the C...	17	6	4.11	0.20921
GO:0051213	dioxygenase activity	17	6	4.11	0.20921
GO:0001077	proximal promoter DNA-binding transcript...	7	3	1.69	0.22630
GO:0033613	activating transcription factor binding	7	3	1.69	0.22630
GO:0099516	ion antiporter activity	7	3	1.69	0.22630
GO:0008483	transaminase activity	21	7	5.08	0.22689
GO:0016769	transferase activity, transferring nitro...	21	7	5.08	0.22689
GO:0000976	transcription regulatory region sequence...	47	14	11.36	0.22706
GO:0060590	ATPase regulator activity	14	5	3.38	0.23402
GO:0004721	phosphoprotein phosphatase activity	25	8	6.04	0.24043
GO:0000095	S-adenosyl-L-methionine transmembrane tr...	1	1	0.24	0.24167
GO:0000107	imidazoleglycerol-phosphate synthase act...	1	1	0.24	0.24167
GO:0000171	ribonuclease MRP activity	1	1	0.24	0.24167
GO:0000823	inositol-1,4,5-trisphosphate 6-kinase ac...	1	1	0.24	0.24167
GO:0000824	inositol tetrakisphosphate 3-kinase acti...	1	1	0.24	0.24167
GO:0000825	inositol tetrakisphosphate 6-kinase acti...	1	1	0.24	0.24167
GO:0001727	lipid kinase activity	1	1	0.24	0.24167
GO:0002151	G-quadruplex RNA binding	1	1	0.24	0.24167
GO:0003681	bent DNA binding	1	1	0.24	0.24167
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydro...	1	1	0.24	0.24167
GO:0003852	2-isopropylmalate synthase activity	1	1	0.24	0.24167
GO:0003861	3-isopropylmalate dehydratase activity	1	1	0.24	0.24167
GO:0003866	3-phosphoshikimate 1-carboxyvinyltransfe...	1	1	0.24	0.24167
GO:0003879	ATP phosphoribosyltransferase activity	1	1	0.24	0.24167
GO:0003921	GMP synthase activity	1	1	0.24	0.24167
GO:0003922	GMP synthase (glutamine-hydrolyzing) act...	1	1	0.24	0.24167
GO:0003935	GTP cyclohydrolase II activity	1	1	0.24	0.24167
GO:0003938	IMP dehydrogenase activity	1	1	0.24	0.24167
GO:0003977	UDP-N-acetylglucosamine diphosphorylase ...	1	1	0.24	0.24167
GO:0003989	acetyl-CoA carboxylase activity	1	1	0.24	0.24167
GO:0004001	adenosine kinase activity	1	1	0.24	0.24167
GO:0004013	adenosylhomocysteinase activity	1	1	0.24	0.24167
GO:0004019	adenylosuccinate synthase activity	1	1	0.24	0.24167
GO:0004044	amidophosphoribosyltransferase activity	1	1	0.24	0.24167
GO:0004047	aminomethyltransferase activity	1	1	0.24	0.24167
GO:0004049	anthranilate synthase activity	1	1	0.24	0.24167
GO:0004056	argininosuccinate lyase activity	1	1	0.24	0.24167
GO:0004068	aspartate 1-decarboxylase activity	1	1	0.24	0.24167
GO:0004075	biotin carboxylase activity	1	1	0.24	0.24167
GO:0004081	bis(5'-nucleosyl)-tetraphosphatase (asym...	1	1	0.24	0.24167
GO:0004150	dihydroneopterin aldolase activity	1	1	0.24	0.24167
GO:0004156	dihydropteroate synthase activity	1	1	0.24	0.24167
GO:0004159	dihydrouracil dehydrogenase (NAD+) activ...	1	1	0.24	0.24167
GO:0004164	diphthine synthase activity	1	1	0.24	0.24167
GO:0004351	glutamate decarboxylase activity	1	1	0.24	0.24167
GO:0004366	glycerol-3-phosphate O-acyltransferase a...	1	1	0.24	0.24167
GO:0004371	glycerone kinase activity	1	1	0.24	0.24167
GO:0004379	glycylpeptide N-tetradecanoyltransferase...	1	1	0.24	0.24167
GO:0004382	guanosine-diphosphatase activity	1	1	0.24	0.24167
GO:0004400	histidinol-phosphate transaminase activi...	1	1	0.24	0.24167
GO:0004424	imidazoleglycerol-phosphate dehydratase ...	1	1	0.24	0.24167
GO:0004425	indole-3-glycerol-phosphate synthase act...	1	1	0.24	0.24167
GO:0004514	nicotinate-nucleotide diphosphorylase (c...	1	1	0.24	0.24167
GO:0004526	ribonuclease P activity	1	1	0.24	0.24167
GO:0004549	tRNA-specific ribonuclease activity	1	1	0.24	0.24167
GO:0004568	chitinase activity	1	1	0.24	0.24167
GO:0004610	phosphoacetylglucosamine mutase activity	1	1	0.24	0.24167
GO:0004616	phosphogluconate dehydrogenase (decarbox...	1	1	0.24	0.24167
GO:0004637	phosphoribosylamine-glycine ligase activ...	1	1	0.24	0.24167
GO:0004641	phosphoribosylformylglycinamidine cyclo-...	1	1	0.24	0.24167
GO:0004642	phosphoribosylformylglycinamidine syntha...	1	1	0.24	0.24167
GO:0004644	phosphoribosylglycinamide formyltransfer...	1	1	0.24	0.24167
GO:0004654	polyribonucleotide nucleotidyltransferas...	1	1	0.24	0.24167
