GO.ID	Term	Annotated	Significant	Expected	classic
GO:0019829	cation-transporting ATPase activity	33	19	7.03	5.3e-06
GO:0022853	active ion transmembrane transporter act...	33	19	7.03	5.3e-06
GO:0042625	ATPase coupled ion transmembrane transpo...	33	19	7.03	5.3e-06
GO:0015662	ATPase activity, coupled to transmembran...	21	14	4.47	9.0e-06
GO:0036442	proton-exporting ATPase activity	19	13	4.05	1.3e-05
GO:0015077	monovalent inorganic cation transmembran...	47	23	10.01	2.1e-05
GO:0008553	proton-exporting ATPase activity, phosph...	13	10	2.77	2.8e-05
GO:0015318	inorganic molecular entity transmembrane...	152	53	32.39	5.2e-05
GO:0022804	active transmembrane transporter activit...	110	41	23.44	6.9e-05
GO:0042626	ATPase activity, coupled to transmembran...	50	23	10.65	7.3e-05
GO:0015078	proton transmembrane transporter activit...	35	18	7.46	7.4e-05
GO:0044769	ATPase activity, coupled to transmembran...	19	12	4.05	9.0e-05
GO:0003896	DNA primase activity	6	6	1.28	9.2e-05
GO:0005244	voltage-gated ion channel activity	22	13	4.69	0.00012
GO:0046961	proton-transporting ATPase activity, rot...	17	11	3.62	0.00013
GO:0043492	ATPase activity, coupled to movement of ...	52	23	11.08	0.00015
GO:0022839	ion gated channel activity	23	13	4.9	0.00022
GO:0015075	ion transmembrane transporter activity	168	55	35.79	0.00026
GO:0022832	voltage-gated channel activity	27	14	5.75	0.00043
GO:0008324	cation transmembrane transporter activit...	101	36	21.52	0.00053
GO:0003682	chromatin binding	123	42	26.21	0.00053
GO:0022836	gated channel activity	28	14	5.97	0.00069
GO:0003697	single-stranded DNA binding	60	24	12.78	0.00070
GO:0000217	DNA secondary structure binding	17	10	3.62	0.00081
GO:0015399	primary active transmembrane transporter...	64	25	13.64	0.00083
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	64	25	13.64	0.00083
GO:0003824	catalytic activity	1923	443	409.71	0.00097
GO:0003690	double-stranded DNA binding	123	41	26.21	0.00107
GO:0005247	voltage-gated chloride channel activity	15	9	3.2	0.00124
GO:0008308	voltage-gated anion channel activity	15	9	3.2	0.00124
GO:0030983	mismatched DNA binding	15	9	3.2	0.00124
GO:0032135	DNA insertion or deletion binding	8	6	1.7	0.00172
GO:0015203	polyamine transmembrane transporter acti...	4	4	0.85	0.00205
GO:0016168	chlorophyll binding	4	4	0.85	0.00205
GO:0031409	pigment binding	4	4	0.85	0.00205
GO:0000403	Y-form DNA binding	6	5	1.28	0.00214
GO:0032138	single base insertion or deletion bindin...	6	5	1.28	0.00214
GO:0005253	anion channel activity	16	9	3.41	0.00230
GO:0005254	chloride channel activity	16	9	3.41	0.00230
GO:0015108	chloride transmembrane transporter activ...	16	9	3.41	0.00230
GO:0019842	vitamin binding	28	13	5.97	0.00253
GO:0003688	DNA replication origin binding	11	7	2.34	0.00284
GO:0015079	potassium ion transmembrane transporter ...	11	7	2.34	0.00284
GO:0004675	transmembrane receptor protein serine/th...	29	13	6.18	0.00371
GO:0019199	transmembrane receptor protein kinase ac...	29	13	6.18	0.00371
GO:0022857	transmembrane transporter activity	215	62	45.81	0.00418
GO:0003677	DNA binding	281	78	59.87	0.00421
GO:0035252	UDP-xylosyltransferase activity	9	6	1.92	0.00424
GO:0042285	xylosyltransferase activity	9	6	1.92	0.00424
GO:0022890	inorganic cation transmembrane transport...	79	27	16.83	0.00507
GO:1990939	ATP-dependent microtubule motor activity	12	7	2.56	0.00558
GO:1990239	steroid hormone binding	7	5	1.49	0.00618
GO:0140097	catalytic activity, acting on DNA	119	37	25.35	0.00700
GO:0005516	calmodulin binding	31	13	6.6	0.00739
GO:0000700	mismatch base pair DNA N-glycosylase act...	5	4	1.07	0.00849
GO:0004130	cytochrome-c peroxidase activity	5	4	1.07	0.00849
GO:0016639	oxidoreductase activity, acting on the C...	5	4	1.07	0.00849
GO:0019200	carbohydrate kinase activity	5	4	1.07	0.00849
GO:0032137	guanine/thymine mispair binding	5	4	1.07	0.00849
GO:0016638	oxidoreductase activity, acting on the C...	10	6	2.13	0.00871
GO:0000701	purine-specific mismatch base pair DNA N...	3	3	0.64	0.00964
GO:0008556	potassium-transporting ATPase activity	3	3	0.64	0.00964
GO:0016813	hydrolase activity, acting on carbon-nit...	3	3	0.64	0.00964
GO:0032404	mismatch repair complex binding	3	3	0.64	0.00964
GO:0033170	protein-DNA loading ATPase activity	3	3	0.64	0.00964
GO:0043394	proteoglycan binding	3	3	0.64	0.00964
GO:0019104	DNA N-glycosylase activity	13	7	2.77	0.00989
GO:0035251	UDP-glucosyltransferase activity	13	7	2.77	0.00989
GO:0005216	ion channel activity	32	13	6.82	0.01008
GO:0046527	glucosyltransferase activity	16	8	3.41	0.01021
GO:0004601	peroxidase activity	33	13	7.03	0.01348
GO:0016684	oxidoreductase activity, acting on perox...	33	13	7.03	0.01348
GO:0016491	oxidoreductase activity	319	84	67.97	0.01359
GO:0046933	proton-transporting ATP synthase activit...	8	5	1.7	0.01361
GO:0003887	DNA-directed DNA polymerase activity	20	9	4.26	0.01482
GO:0009055	electron transfer activity	30	12	6.39	0.01520
GO:0016799	hydrolase activity, hydrolyzing N-glycos...	17	8	3.62	0.01575
GO:0008574	ATP-dependent microtubule motor activity...	11	6	2.34	0.01576
GO:0051019	mitogen-activated protein kinase binding	11	6	2.34	0.01576
GO:0019900	kinase binding	101	31	21.52	0.01579
GO:0015616	DNA translocase activity	14	7	2.98	0.01621
GO:0008094	DNA-dependent ATPase activity	59	20	12.57	0.01636
GO:0022838	substrate-specific channel activity	34	13	7.24	0.01770
GO:0008194	UDP-glycosyltransferase activity	31	12	6.6	0.02014
GO:0015103	inorganic anion transmembrane transporte...	31	12	6.6	0.02014
GO:0030674	protein binding, bridging	31	12	6.6	0.02014
GO:0004332	fructose-bisphosphate aldolase activity	6	4	1.28	0.02119
GO:0035064	methylated histone binding	15	7	3.2	0.02493
GO:0140034	methylation-dependent protein binding	15	7	3.2	0.02493
GO:0015267	channel activity	39	14	8.31	0.02518
GO:0022803	passive transmembrane transporter activi...	39	14	8.31	0.02518
GO:0000400	four-way junction DNA binding	9	5	1.92	0.02533
GO:1901474	azole transmembrane transporter activity	9	5	1.92	0.02533
GO:0008519	ammonium transmembrane transporter activ...	12	6	2.56	0.02594
GO:0051539	4 iron, 4 sulfur cluster binding	12	6	2.56	0.02594
GO:0042623	ATPase activity, coupled	229	61	48.79	0.02664
GO:0019901	protein kinase binding	89	27	18.96	0.02714
GO:0034061	DNA polymerase activity	22	9	4.69	0.02923
GO:0051536	iron-sulfur cluster binding	29	11	6.18	0.02998
GO:0051540	metal cluster binding	29	11	6.18	0.02998
GO:0000104	succinate dehydrogenase activity	4	3	0.85	0.03241
GO:0000406	double-strand/single-strand DNA junction...	4	3	0.85	0.03241
GO:0004337	geranyltranstransferase activity	4	3	0.85	0.03241
GO:0005249	voltage-gated potassium channel activity	4	3	0.85	0.03241
GO:0005267	potassium channel activity	4	3	0.85	0.03241
GO:0008177	succinate dehydrogenase (ubiquinone) act...	4	3	0.85	0.03241
GO:0019948	SUMO activating enzyme activity	4	3	0.85	0.03241
GO:0030506	ankyrin binding	4	3	0.85	0.03241
GO:0044388	small protein activating enzyme binding	4	3	0.85	0.03241
GO:0003777	microtubule motor activity	19	8	4.05	0.03277
GO:0060090	molecular adaptor activity	33	12	7.03	0.03342
GO:0016773	phosphotransferase activity, alcohol gro...	198	53	42.19	0.03429
GO:0016772	transferase activity, transferring phosp...	294	75	62.64	0.03944
GO:0042562	hormone binding	13	6	2.77	0.03970
GO:0016301	kinase activity	221	58	47.09	0.03992
GO:0016635	oxidoreductase activity, acting on the C...	7	4	1.49	0.04120
GO:0022843	voltage-gated cation channel activity	7	4	1.49	0.04120
GO:0030545	receptor regulator activity	7	4	1.49	0.04120
GO:0047429	nucleoside-triphosphate diphosphatase ac...	7	4	1.49	0.04120
GO:0016645	oxidoreductase activity, acting on the C...	10	5	2.13	0.04194
GO:0016725	oxidoreductase activity, acting on CH or...	10	5	2.13	0.04194
GO:1901618	organic hydroxy compound transmembrane t...	10	5	2.13	0.04194
GO:0016830	carbon-carbon lyase activity	34	12	7.24	0.04199
GO:0015291	secondary active transmembrane transport...	49	16	10.44	0.04225
GO:0004672	protein kinase activity	150	41	31.96	0.04303
GO:0005215	transporter activity	261	67	55.61	0.04439
GO:0004222	metalloendopeptidase activity	20	8	4.26	0.04473
GO:0000246	delta24(24-1) sterol reductase activity	2	2	0.43	0.04534
GO:0003680	AT DNA binding	2	2	0.43	0.04534
GO:0003872	6-phosphofructokinase activity	2	2	0.43	0.04534
GO:0003909	DNA ligase activity	2	2	0.43	0.04534
GO:0003910	DNA ligase (ATP) activity	2	2	0.43	0.04534
GO:0003941	L-serine ammonia-lyase activity	2	2	0.43	0.04534
GO:0003999	adenine phosphoribosyltransferase activi...	2	2	0.43	0.04534
GO:0004148	dihydrolipoyl dehydrogenase activity	2	2	0.43	0.04534
GO:0004170	dUTP diphosphatase activity	2	2	0.43	0.04534
GO:0004322	ferroxidase activity	2	2	0.43	0.04534
GO:0004329	formate-tetrahydrofolate ligase activity	2	2	0.43	0.04534
GO:0004375	glycine dehydrogenase (decarboxylating) ...	2	2	0.43	0.04534
GO:0004468	lysine N-acetyltransferase activity, act...	2	2	0.43	0.04534
GO:0004477	methenyltetrahydrofolate cyclohydrolase ...	2	2	0.43	0.04534
GO:0004488	methylenetetrahydrofolate dehydrogenase ...	2	2	0.43	0.04534
GO:0004686	elongation factor-2 kinase activity	2	2	0.43	0.04534
GO:0004774	succinate-CoA ligase activity	2	2	0.43	0.04534
GO:0004775	succinate-CoA ligase (ADP-forming) activ...	2	2	0.43	0.04534
GO:0005104	fibroblast growth factor receptor bindin...	2	2	0.43	0.04534
GO:0005242	inward rectifier potassium channel activ...	2	2	0.43	0.04534
GO:0005391	sodium:potassium-exchanging ATPase activ...	2	2	0.43	0.04534
GO:0008422	beta-glucosidase activity	2	2	0.43	0.04534
GO:0008832	dGTPase activity	2	2	0.43	0.04534
GO:0008893	guanosine-3',5'-bis(diphosphate) 3'-diph...	2	2	0.43	0.04534
GO:0008900	potassium:proton exchanging ATPase activ...	2	2	0.43	0.04534
GO:0015181	arginine transmembrane transporter activ...	2	2	0.43	0.04534
GO:0015189	L-lysine transmembrane transporter activ...	2	2	0.43	0.04534
GO:0015271	outward rectifier potassium channel acti...	2	2	0.43	0.04534
