GO.ID	Term	Annotated	Significant	Expected	classic
GO:0005730	nucleolus	407	44	21.85	1.8e-06
GO:0030684	preribosome	121	20	6.49	4.1e-06
GO:0030687	preribosome, large subunit precursor	51	12	2.74	9.9e-06
GO:0030686	90S preribosome	61	13	3.27	1.3e-05
GO:0055087	Ski complex	4	3	0.21	0.00058
GO:0070545	PeBoW complex	4	3	0.21	0.00058
GO:0031974	membrane-enclosed lumen	1237	87	66.4	0.00075
GO:0043233	organelle lumen	1237	87	66.4	0.00075
GO:0070013	intracellular organelle lumen	1237	87	66.4	0.00075
GO:0005759	mitochondrial matrix	174	20	9.34	0.00081
GO:0043228	non-membrane-bounded organelle	1050	76	56.36	0.00092
GO:0043232	intracellular non-membrane-bounded organ...	1050	76	56.36	0.00092
GO:0000794	condensed nuclear chromosome	51	9	2.74	0.00129
GO:0000793	condensed chromosome	74	11	3.97	0.00168
GO:0016507	mitochondrial fatty acid beta-oxidation ...	2	2	0.11	0.00287
GO:0017086	3-methyl-2-oxobutanoate dehydrogenase (l...	2	2	0.11	0.00287
GO:0017133	mitochondrial electron transfer flavopro...	2	2	0.11	0.00287
GO:0036125	fatty acid beta-oxidation multienzyme co...	2	2	0.11	0.00287
GO:0045251	electron transfer flavoprotein complex	2	2	0.11	0.00287
GO:1990452	Parkin-FBXW7-Cul1 ubiquitin ligase compl...	2	2	0.11	0.00287
GO:0031981	nuclear lumen	1030	72	55.29	0.00392
GO:0044452	nucleolar part	73	10	3.92	0.00500
GO:0005694	chromosome	358	30	19.22	0.00761
GO:0036063	acroblast	3	2	0.16	0.00829
GO:0005657	replication fork	57	8	3.06	0.01013
GO:0044428	nuclear part	1115	74	59.85	0.01366
GO:0005947	mitochondrial alpha-ketoglutarate dehydr...	4	2	0.21	0.01600
GO:0030062	mitochondrial tricarboxylic acid cycle e...	4	2	0.21	0.01600
GO:0034455	t-UTP complex	4	2	0.21	0.01600
GO:0045239	tricarboxylic acid cycle enzyme complex	4	2	0.21	0.01600
GO:0045240	dihydrolipoyl dehydrogenase complex	4	2	0.21	0.01600
GO:0097042	extrinsic component of fungal-type vacuo...	4	2	0.21	0.01600
GO:0042645	mitochondrial nucleoid	19	4	1.02	0.01648
GO:0000784	nuclear chromosome, telomeric region	30	5	1.61	0.02008
GO:1990204	oxidoreductase complex	43	6	2.31	0.02556
GO:0005971	ribonucleoside-diphosphate reductase com...	5	2	0.27	0.02573
GO:0030689	Noc complex	5	2	0.27	0.02573
GO:0032154	cleavage furrow	5	2	0.27	0.02573
GO:0035859	Seh1-associated complex	5	2	0.27	0.02573
GO:0005663	DNA replication factor C complex	6	2	0.32	0.03725
GO:0008074	guanylate cyclase complex, soluble	6	2	0.32	0.03725
GO:0031390	Ctf18 RFC-like complex	6	2	0.32	0.03725
GO:0031933	telomeric heterochromatin	6	2	0.32	0.03725
GO:0000781	chromosome, telomeric region	36	5	1.93	0.04105
GO:0035861	site of double-strand break	36	5	1.93	0.04105
GO:0090734	site of DNA damage	36	5	1.93	0.04105
GO:0043204	perikaryon	15	3	0.81	0.04293
GO:0043596	nuclear replication fork	50	6	2.68	0.04902
GO:0000306	extrinsic component of vacuolar membrane	7	2	0.38	0.05033
GO:0035327	transcriptionally active chromatin	7	2	0.38	0.05033
GO:0005697	telomerase holoenzyme complex	16	3	0.86	0.05081
GO:0000797	condensin core heterodimer	1	1	0.05	0.05367
GO:0009341	beta-galactosidase complex	1	1	0.05	0.05367
GO:0030870	Mre11 complex	1	1	0.05	0.05367
GO:0031045	dense core granule	1	1	0.05	0.05367
GO:0031074	nucleocytoplasmic transport complex	1	1	0.05	0.05367
GO:0032807	DNA ligase IV complex	1	1	0.05	0.05367
GO:0042564	NLS-dependent protein nuclear import com...	1	1	0.05	0.05367
GO:0042583	chromaffin granule	1	1	0.05	0.05367
GO:0060200	clathrin-sculpted acetylcholine transpor...	1	1	0.05	0.05367
GO:0060201	clathrin-sculpted acetylcholine transpor...	1	1	0.05	0.05367
GO:0060473	cortical granule	1	1	0.05	0.05367
GO:0070081	clathrin-sculpted monoamine transport ve...	1	1	0.05	0.05367
GO:0070083	clathrin-sculpted monoamine transport ve...	1	1	0.05	0.05367
GO:0070090	metaphase plate	1	1	0.05	0.05367
GO:0070912	Ddb1-Ckn1 complex	1	1	0.05	0.05367
GO:0005634	nucleus	1516	92	81.37	0.05791
GO:0005887	integral component of plasma membrane	66	7	3.54	0.06129
GO:0009295	nucleoid	29	4	1.56	0.06676
GO:0000780	condensed nuclear chromosome, centromeri...	18	3	0.97	0.06849
GO:0019005	SCF ubiquitin ligase complex	9	2	0.48	0.08043
GO:0030688	preribosome, small subunit precursor	9	2	0.48	0.08043
GO:0000228	nuclear chromosome	240	18	12.88	0.08894
GO:1990391	DNA repair complex	32	4	1.72	0.08942
GO:0030014	CCR4-NOT complex	10	2	0.54	0.09709
GO:0030015	CCR4-NOT core complex	10	2	0.54	0.09709
GO:0031226	intrinsic component of plasma membrane	74	7	3.97	0.09957
GO:0000120	RNA polymerase I transcription factor co...	2	1	0.11	0.10448
GO:0000808	origin recognition complex	2	1	0.11	0.10448
GO:0005664	nuclear origin of replication recognitio...	2	1	0.11	0.10448
GO:0005958	DNA-dependent protein kinase-DNA ligase ...	2	1	0.11	0.10448
GO:0009330	DNA topoisomerase complex (ATP-hydrolyzi...	2	1	0.11	0.10448
GO:0009509	chromoplast	2	1	0.11	0.10448
GO:0009514	glyoxysome	2	1	0.11	0.10448
GO:0030690	Noc1p-Noc2p complex	2	1	0.11	0.10448
GO:0030691	Noc2p-Noc3p complex	2	1	0.11	0.10448
GO:0030692	Noc4p-Nop14p complex	2	1	0.11	0.10448
GO:0032545	CURI complex	2	1	0.11	0.10448
GO:0034456	UTP-C complex	2	1	0.11	0.10448
GO:0060076	excitatory synapse	2	1	0.11	0.10448
GO:0060198	clathrin-sculpted vesicle	2	1	0.11	0.10448
GO:0071203	WASH complex	2	1	0.11	0.10448
GO:0089701	U2AF	2	1	0.11	0.10448
GO:1990130	GATOR1 complex	2	1	0.11	0.10448
GO:1990707	nuclear subtelomeric heterochromatin	2	1	0.11	0.10448
GO:0005739	mitochondrion	670	43	35.96	0.10603
GO:0000779	condensed chromosome, centromeric region	22	3	1.18	0.11079
GO:0036477	somatodendritic compartment	126	10	6.76	0.13619
GO:0030496	midbody	25	3	1.34	0.14758
GO:0012511	monolayer-surrounded lipid storage body	3	1	0.16	0.15258
GO:0031526	brush border membrane	3	1	0.16	0.15258
GO:0033162	melanosome membrane	3	1	0.16	0.15258
GO:0045009	chitosome	3	1	0.16	0.15258
GO:0090741	pigment granule membrane	3	1	0.16	0.15258
GO:0031514	motile cilium	39	4	2.09	0.15417
GO:0032040	small-subunit processome	40	4	2.15	0.16459
GO:0043601	nuclear replisome	14	2	0.75	0.17105
GO:0043025	neuronal cell body	103	8	5.53	0.18583
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	28	3	1.5	0.18770
GO:0005811	lipid droplet	43	4	2.31	0.19726
GO:0005724	nuclear telomeric heterochromatin	4	1	0.21	0.19811
GO:0005784	Sec61 translocon complex	4	1	0.21	0.19811
GO:0008622	epsilon DNA polymerase complex	4	1	0.21	0.19811
GO:0030121	AP-1 adaptor complex	4	1	0.21	0.19811
GO:0030904	retromer complex	4	1	0.21	0.19811
GO:0031080	nuclear pore outer ring	4	1	0.21	0.19811
