GO.ID	Term	Annotated	Significant	Expected	classic
GO:0016054	organic acid catabolic process	98	17	3.93	1.8e-07
GO:0046395	carboxylic acid catabolic process	98	17	3.93	1.8e-07
GO:0033539	fatty acid beta-oxidation using acyl-CoA...	6	5	0.24	5.6e-07
GO:0009062	fatty acid catabolic process	35	10	1.4	6.0e-07
GO:0016042	lipid catabolic process	63	13	2.53	7.2e-07
GO:0072329	monocarboxylic acid catabolic process	46	11	1.85	1.1e-06
GO:0044242	cellular lipid catabolic process	52	11	2.09	4.2e-06
GO:0006635	fatty acid beta-oxidation	27	8	1.08	6.3e-06
GO:0000911	cytokinesis by cell plate formation	9	5	0.36	1.1e-05
GO:0009083	branched-chain amino acid catabolic proc...	9	5	0.36	1.1e-05
GO:0044282	small molecule catabolic process	143	17	5.74	4.0e-05
GO:0030258	lipid modification	55	10	2.21	4.8e-05
GO:0070813	hydrogen sulfide metabolic process	3	3	0.12	6.3e-05
GO:0070814	hydrogen sulfide biosynthetic process	3	3	0.12	6.3e-05
GO:0019395	fatty acid oxidation	40	8	1.6	0.00014
GO:0034440	lipid oxidation	40	8	1.6	0.00014
GO:0009063	cellular amino acid catabolic process	57	9	2.29	0.00036
GO:0006260	DNA replication	142	15	5.7	0.00044
GO:0009081	branched-chain amino acid metabolic proc...	18	5	0.72	0.00054
GO:0032007	negative regulation of TOR signaling	11	4	0.44	0.00066
GO:1905393	plant organ formation	21	5	0.84	0.00117
GO:1903046	meiotic cell cycle process	157	15	6.3	0.00128
GO:0000096	sulfur amino acid metabolic process	32	6	1.28	0.00142
GO:0006631	fatty acid metabolic process	112	12	4.49	0.00149
GO:0019343	cysteine biosynthetic process via cystat...	2	2	0.08	0.00160
GO:0019346	transsulfuration	2	2	0.08	0.00160
GO:0019418	sulfide oxidation	2	2	0.08	0.00160
GO:0036035	osteoclast development	2	2	0.08	0.00160
GO:0036480	neuron intrinsic apoptotic signaling pat...	2	2	0.08	0.00160
GO:0045671	negative regulation of osteoclast differ...	2	2	0.08	0.00160
GO:0045741	positive regulation of epidermal growth ...	2	2	0.08	0.00160
GO:0071596	ubiquitin-dependent protein catabolic pr...	2	2	0.08	0.00160
GO:0098751	bone cell development	2	2	0.08	0.00160
GO:1902177	positive regulation of oxidative stress-...	2	2	0.08	0.00160
GO:1903011	negative regulation of bone development	2	2	0.08	0.00160
GO:1903209	positive regulation of oxidative stress-...	2	2	0.08	0.00160
GO:1903223	positive regulation of oxidative stress-...	2	2	0.08	0.00160
GO:1903376	regulation of oxidative stress-induced n...	2	2	0.08	0.00160
GO:1903378	positive regulation of oxidative stress-...	2	2	0.08	0.00160
GO:2001204	regulation of osteoclast development	2	2	0.08	0.00160
GO:2001205	negative regulation of osteoclast develo...	2	2	0.08	0.00160
GO:0032787	monocarboxylic acid metabolic process	197	17	7.9	0.00189
GO:0000706	meiotic DNA double-strand break processi...	7	3	0.28	0.00196
GO:0006083	acetate metabolic process	7	3	0.28	0.00196
GO:0006182	cGMP biosynthetic process	7	3	0.28	0.00196
GO:0015976	carbon utilization	7	3	0.28	0.00196
GO:0043525	positive regulation of neuron apoptotic ...	7	3	0.28	0.00196
GO:0046068	cGMP metabolic process	7	3	0.28	0.00196
GO:0050667	homocysteine metabolic process	7	3	0.28	0.00196
GO:0019752	carboxylic acid metabolic process	405	28	16.25	0.00218
GO:0009845	seed germination	24	5	0.96	0.00221
GO:0006261	DNA-dependent DNA replication	106	11	4.25	0.00303
GO:0009646	response to absence of light	8	3	0.32	0.00305
GO:0010374	stomatal complex development	8	3	0.32	0.00305
GO:0051289	protein homotetramerization	16	4	0.64	0.00309
GO:0045005	DNA-dependent DNA replication maintenanc...	26	5	1.04	0.00321
GO:0098661	inorganic anion transmembrane transport	26	5	1.04	0.00321
GO:0035556	intracellular signal transduction	322	23	12.92	0.00381
GO:1902410	mitotic cytokinetic process	27	5	1.08	0.00381
GO:0009791	post-embryonic development	361	25	14.48	0.00383
GO:0006551	leucine metabolic process	9	3	0.36	0.00444
