GO.ID	Term	Annotated	Significant	Expected	classic
GO:0051082	unfolded protein binding	52	9	2.73	0.0013
GO:0016151	nickel cation binding	2	2	0.1	0.0027
GO:0016819	hydrolase activity, acting on acid anhyd...	2	2	0.1	0.0027
GO:0047627	adenylylsulfatase activity	2	2	0.1	0.0027
GO:0016791	phosphatase activity	70	10	3.67	0.0031
GO:0042578	phosphoric ester hydrolase activity	85	11	4.46	0.0042
GO:0019208	phosphatase regulator activity	14	4	0.73	0.0048
GO:0016788	hydrolase activity, acting on ester bond...	201	19	10.54	0.0077
GO:0004864	protein phosphatase inhibitor activity	3	2	0.16	0.0079
GO:0016661	oxidoreductase activity, acting on other...	3	2	0.16	0.0079
GO:0016989	sigma factor antagonist activity	3	2	0.16	0.0079
GO:0070628	proteasome binding	10	3	0.52	0.0129
GO:0051087	chaperone binding	39	6	2.05	0.0146
GO:0001091	RNA polymerase II basal transcription fa...	4	2	0.21	0.0153
GO:0001094	TFIID-class transcription factor complex...	4	2	0.21	0.0153
GO:0008252	nucleotidase activity	4	2	0.21	0.0153
GO:0008253	5'-nucleotidase activity	4	2	0.21	0.0153
GO:0001664	G protein-coupled receptor binding	11	3	0.58	0.0171
GO:0019888	protein phosphatase regulator activity	11	3	0.58	0.0171
GO:0003755	peptidyl-prolyl cis-trans isomerase acti...	21	4	1.1	0.0217
GO:0051539	4 iron, 4 sulfur cluster binding	12	3	0.63	0.0220
GO:0019903	protein phosphatase binding	32	5	1.68	0.0238
GO:0015112	nitrate transmembrane transporter activi...	5	2	0.26	0.0246
GO:0015513	high-affinity secondary active nitrite t...	5	2	0.26	0.0246
GO:0019212	phosphatase inhibitor activity	5	2	0.26	0.0246
GO:0042887	amide transmembrane transporter activity	22	4	1.15	0.0254
GO:0008022	protein C-terminus binding	45	6	2.36	0.0282
GO:0046914	transition metal ion binding	214	18	11.23	0.0286
GO:0016859	cis-trans isomerase activity	23	4	1.21	0.0296
GO:0005484	SNAP receptor activity	14	3	0.73	0.0336
GO:0019213	deacetylase activity	14	3	0.73	0.0336
GO:0044183	protein binding involved in protein fold...	14	3	0.73	0.0336
GO:0060590	ATPase regulator activity	14	3	0.73	0.0336
GO:0019902	phosphatase binding	35	5	1.84	0.0338
GO:0004364	glutathione transferase activity	6	2	0.31	0.0357
GO:0005384	manganese ion transmembrane transporter ...	6	2	0.31	0.0357
GO:0017151	DEAD/H-box RNA helicase binding	6	2	0.31	0.0357
GO:1904680	peptide transmembrane transporter activi...	15	3	0.79	0.0405
GO:0051537	2 iron, 2 sulfur cluster binding	16	3	0.84	0.0479
GO:0043295	glutathione binding	7	2	0.37	0.0482
GO:1900750	oligopeptide binding	7	2	0.37	0.0482
GO:0043531	ADP binding	27	4	1.42	0.0498
GO:0001850	complement component C3a binding	1	1	0.05	0.0525
GO:0001851	complement component C3b binding	1	1	0.05	0.0525
GO:0003881	CDP-diacylglycerol-inositol 3-phosphatid...	1	1	0.05	0.0525
GO:0004037	allantoicase activity	1	1	0.05	0.0525
GO:0004321	fatty-acyl-CoA synthase activity	1	1	0.05	0.0525
GO:0004583	dolichyl-phosphate-glucose-glycolipid al...	1	1	0.05	0.0525
GO:0004724	magnesium-dependent protein serine/threo...	1	1	0.05	0.0525
GO:0004767	sphingomyelin phosphodiesterase activity	1	1	0.05	0.0525
GO:0004801	sedoheptulose-7-phosphate:D-glyceraldehy...	1	1	0.05	0.0525
GO:0004849	uridine kinase activity	1	1	0.05	0.0525
GO:0004865	protein serine/threonine phosphatase inh...	1	1	0.05	0.0525
GO:0005172	vascular endothelial growth factor recep...	1	1	0.05	0.0525
GO:0008448	N-acetylglucosamine-6-phosphate deacetyl...	1	1	0.05	0.0525
GO:0008521	acetyl-CoA transmembrane transporter act...	1	1	0.05	0.0525
GO:0008940	nitrate reductase activity	1	1	0.05	0.0525
GO:0008974	phosphoribulokinase activity	1	1	0.05	0.0525
GO:0009703	nitrate reductase (NADH) activity	1	1	0.05	0.0525
GO:0016150	translation release factor activity, cod...	1	1	0.05	0.0525
GO:0016263	glycoprotein-N-acetylgalactosamine 3-bet...	1	1	0.05	0.0525
GO:0019002	GMP binding	1	1	0.05	0.0525
GO:0030272	5-formyltetrahydrofolate cyclo-ligase ac...	1	1	0.05	0.0525
