GO.ID	Term	Annotated	Significant	Expected	classic
GO:0006641	triglyceride metabolic process	21	5	0.53	0.00013
GO:0006828	manganese ion transport	6	3	0.15	0.00029
GO:0010888	negative regulation of lipid storage	6	3	0.15	0.00029
GO:0071421	manganese ion transmembrane transport	6	3	0.15	0.00029
GO:0010889	regulation of sequestering of triglyceri...	2	2	0.05	0.00063
GO:0010891	negative regulation of sequestering of t...	2	2	0.05	0.00063
GO:0010896	regulation of triglyceride catabolic pro...	2	2	0.05	0.00063
GO:0010898	positive regulation of triglyceride cata...	2	2	0.05	0.00063
GO:0031919	vitamin B6 transport	2	2	0.05	0.00063
GO:0031921	pyridoxal phosphate transport	2	2	0.05	0.00063
GO:0043335	protein unfolding	2	2	0.05	0.00063
GO:0043686	co-translational protein modification	2	2	0.05	0.00063
GO:1901569	fatty acid derivative catabolic process	2	2	0.05	0.00063
GO:1990540	mitochondrial manganese ion transmembran...	2	2	0.05	0.00063
GO:0006638	neutral lipid metabolic process	29	5	0.73	0.00066
GO:0006639	acylglycerol metabolic process	29	5	0.73	0.00066
GO:1905953	negative regulation of lipid localizatio...	8	3	0.2	0.00079
GO:0046486	glycerolipid metabolic process	84	8	2.12	0.00106
GO:0010883	regulation of lipid storage	19	4	0.48	0.00109
GO:0009083	branched-chain amino acid catabolic proc...	9	3	0.23	0.00116
GO:0006732	coenzyme metabolic process	179	12	4.51	0.00147
GO:0001306	age-dependent response to oxidative stre...	3	2	0.08	0.00185
GO:0006642	triglyceride mobilization	3	2	0.08	0.00185
GO:0007571	age-dependent general metabolic decline	3	2	0.08	0.00185
GO:0015677	copper ion import	3	2	0.08	0.00185
GO:1901562	response to paraquat	3	2	0.08	0.00185
GO:0034389	lipid droplet organization	11	3	0.28	0.00220
GO:0006629	lipid metabolic process	329	17	8.29	0.00274
GO:0055114	oxidation-reduction process	424	20	10.68	0.00328
GO:0019433	triglyceride catabolic process	4	2	0.1	0.00364
GO:0030730	sequestering of triglyceride	4	2	0.1	0.00364
GO:0033327	Leydig cell differentiation	4	2	0.1	0.00364
GO:0010563	negative regulation of phosphorus metabo...	81	7	2.04	0.00384
GO:0045936	negative regulation of phosphate metabol...	81	7	2.04	0.00384
GO:0044092	negative regulation of molecular functio...	151	10	3.8	0.00410
GO:1903578	regulation of ATP metabolic process	28	4	0.71	0.00483
GO:1905952	regulation of lipid localization	28	4	0.71	0.00483
GO:0043086	negative regulation of catalytic activit...	107	8	2.7	0.00495
GO:0042326	negative regulation of phosphorylation	65	6	1.64	0.00536
GO:0000041	transition metal ion transport	46	5	1.16	0.00547
GO:0034093	positive regulation of maintenance of si...	5	2	0.13	0.00597
GO:0034184	positive regulation of maintenance of mi...	5	2	0.13	0.00597
GO:0050996	positive regulation of lipid catabolic p...	5	2	0.13	0.00597
GO:0051180	vitamin transport	5	2	0.13	0.00597
GO:0051572	negative regulation of histone H3-K4 met...	5	2	0.13	0.00597
GO:0061086	negative regulation of histone H3-K27 me...	5	2	0.13	0.00597
GO:0071169	establishment of protein localization to...	5	2	0.13	0.00597
GO:0090208	positive regulation of triglyceride meta...	5	2	0.13	0.00597
GO:1901837	negative regulation of transcription of ...	5	2	0.13	0.00597
GO:1904815	negative regulation of protein localizat...	5	2	0.13	0.00597
GO:0051186	cofactor metabolic process	298	15	7.51	0.00643
GO:0032880	regulation of protein localization	162	10	4.08	0.00675
GO:0070199	establishment of protein localization to...	16	3	0.4	0.00681
GO:0019915	lipid storage	32	4	0.81	0.00786
GO:0090085	regulation of protein deubiquitination	17	3	0.43	0.00812
GO:0006333	chromatin assembly or disassembly	71	6	1.79	0.00824
GO:0072524	pyridine-containing compound metabolic p...	71	6	1.79	0.00824
GO:0072521	purine-containing compound metabolic pro...	221	12	5.57	0.00839
GO:0006637	acyl-CoA metabolic process	33	4	0.83	0.00878
GO:0035383	thioester metabolic process	33	4	0.83	0.00878
GO:1900542	regulation of purine nucleotide metaboli...	33	4	0.83	0.00878
GO:0006825	copper ion transport	6	2	0.15	0.00881
GO:0031061	negative regulation of histone methylati...	6	2	0.15	0.00881
GO:0033128	negative regulation of histone phosphory...	6	2	0.15	0.00881
GO:0045980	negative regulation of nucleotide metabo...	6	2	0.15	0.00881
GO:1900543	negative regulation of purine nucleotide...	6	2	0.15	0.00881
GO:1903579	negative regulation of ATP metabolic pro...	6	2	0.15	0.00881
GO:0006796	phosphate-containing compound metabolic ...	728	28	18.34	0.00890
GO:0032879	regulation of localization	369	17	9.3	0.00891
GO:0009117	nucleotide metabolic process	252	13	6.35	0.00925
GO:0009081	branched-chain amino acid metabolic proc...	18	3	0.45	0.00957
GO:0044255	cellular lipid metabolic process	282	14	7.1	0.00960
GO:0006140	regulation of nucleotide metabolic proce...	34	4	0.86	0.00976
GO:0055086	nucleobase-containing small molecule met...	313	15	7.89	0.01004
GO:0006753	nucleoside phosphate metabolic process	255	13	6.42	0.01018
GO:0043588	skin development	19	3	0.48	0.01116
GO:2001235	positive regulation of apoptotic signali...	19	3	0.48	0.01116
GO:0071900	regulation of protein serine/threonine k...	77	6	1.94	0.01211
GO:0016479	negative regulation of transcription by ...	7	2	0.18	0.01213
GO:0030858	positive regulation of epithelial cell d...	7	2	0.18	0.01213
GO:0033127	regulation of histone phosphorylation	7	2	0.18	0.01213
GO:0034091	regulation of maintenance of sister chro...	7	2	0.18	0.01213
GO:0034182	regulation of maintenance of mitotic sis...	7	2	0.18	0.01213
GO:0045606	positive regulation of epidermal cell di...	7	2	0.18	0.01213
GO:0045616	regulation of keratinocyte differentiati...	7	2	0.18	0.01213
GO:0045618	positive regulation of keratinocyte diff...	7	2	0.18	0.01213
