GO.ID	Term	Annotated	Significant	Expected	classic
GO:0019684	photosynthesis, light reaction	34	9	0.99	3.0e-07
GO:0006091	generation of precursor metabolites and ...	193	20	5.64	3.7e-07
GO:0015979	photosynthesis	41	9	1.2	1.7e-06
GO:0071484	cellular response to light intensity	3	3	0.09	2.4e-05
GO:0055114	oxidation-reduction process	424	26	12.4	0.00012
GO:0006457	protein folding	85	10	2.49	0.00014
GO:0061077	chaperone-mediated protein folding	30	6	0.88	0.00018
GO:0009657	plastid organization	60	8	1.75	0.00029
GO:0043467	regulation of generation of precursor me...	60	8	1.75	0.00029
GO:0010167	response to nitrate	6	3	0.18	0.00045
GO:0030421	defecation	6	3	0.18	0.00045
GO:0009735	response to cytokinin	49	7	1.43	0.00046
GO:0009642	response to light intensity	25	5	0.73	0.00064
GO:0030150	protein import into mitochondrial matrix	15	4	0.44	0.00073
GO:0051085	chaperone cofactor-dependent protein ref...	7	3	0.2	0.00078
GO:0009668	plastid membrane organization	27	5	0.79	0.00093
GO:0010027	thylakoid membrane organization	27	5	0.79	0.00093
GO:0006821	chloride transport	16	4	0.47	0.00095
GO:0042548	regulation of photosynthesis, light reac...	16	4	0.47	0.00095
GO:1902476	chloride transmembrane transport	16	4	0.47	0.00095
GO:0015698	inorganic anion transport	41	6	1.2	0.00105
GO:0006735	NADH regeneration	8	3	0.23	0.00122
GO:0044416	induction by symbiont of host defense re...	8	3	0.23	0.00122
GO:0051084	'de novo' posttranslational protein fold...	8	3	0.23	0.00122
GO:0052251	induction by organism of defense respons...	8	3	0.23	0.00122
GO:0061621	canonical glycolysis	8	3	0.23	0.00122
GO:0061718	glucose catabolic process to pyruvate	8	3	0.23	0.00122
GO:0010109	regulation of photosynthesis	18	4	0.53	0.00153
GO:0017144	drug metabolic process	293	18	8.57	0.00164
GO:0006007	glucose catabolic process	9	3	0.26	0.00179
GO:0061620	glycolytic process through glucose-6-pho...	9	3	0.26	0.00179
GO:0006458	'de novo' protein folding	20	4	0.58	0.00232
GO:0000255	allantoin metabolic process	3	2	0.09	0.00249
GO:0007588	excretion	10	3	0.29	0.00250
GO:0006090	pyruvate metabolic process	49	6	1.43	0.00270
GO:0002082	regulation of oxidative phosphorylation	21	4	0.61	0.00280
GO:0055085	transmembrane transport	308	18	9.01	0.00288
GO:0009123	nucleoside monophosphate metabolic proce...	124	10	3.63	0.00292
GO:0044743	protein transmembrane import into intrac...	35	5	1.02	0.00311
GO:0080167	response to karrikin	22	4	0.64	0.00335
GO:0033144	negative regulation of intracellular ste...	11	3	0.32	0.00337
GO:0072330	monocarboxylic acid biosynthetic process	108	9	3.16	0.00381
GO:0009124	nucleoside monophosphate biosynthetic pr...	72	7	2.11	0.00456
GO:0009161	ribonucleoside monophosphate metabolic p...	112	9	3.27	0.00486
GO:0006851	mitochondrial calcium ion transmembrane ...	4	2	0.12	0.00488
GO:0010206	photosystem II repair	4	2	0.12	0.00488
GO:0031958	corticosteroid receptor signaling pathwa...	4	2	0.12	0.00488
GO:0042921	glucocorticoid receptor signaling pathwa...	4	2	0.12	0.00488
GO:0061370	testosterone biosynthetic process	4	2	0.12	0.00488
GO:0070584	mitochondrion morphogenesis	4	2	0.12	0.00488
GO:0006626	protein targeting to mitochondrion	39	5	1.14	0.00503
GO:0042537	benzene-containing compound metabolic pr...	13	3	0.38	0.00560
GO:0061615	glycolytic process through fructose-6-ph...	13	3	0.38	0.00560
GO:0006733	oxidoreduction coenzyme metabolic proces...	76	7	2.22	0.00615
GO:0006096	glycolytic process	26	4	0.76	0.00625
GO:0006757	ATP generation from ADP	26	4	0.76	0.00625
GO:0098661	inorganic anion transmembrane transport	26	4	0.76	0.00625
GO:0046034	ATP metabolic process	96	8	2.81	0.00634
GO:0009628	response to abiotic stimulus	580	27	16.96	0.00666
GO:0009108	coenzyme biosynthetic process	118	9	3.45	0.00685
GO:0033143	regulation of intracellular steroid horm...	14	3	0.41	0.00697
GO:0006094	gluconeogenesis	27	4	0.79	0.00718
GO:0019319	hexose biosynthetic process	27	4	0.79	0.00718
GO:0042866	pyruvate biosynthetic process	27	4	0.79	0.00718
GO:0072655	establishment of protein localization to...	43	5	1.26	0.00768
GO:1990542	mitochondrial transmembrane transport	43	5	1.26	0.00768
GO:0015706	nitrate transport	5	2	0.15	0.00799
GO:0015707	nitrite transport	5	2	0.15	0.00799
GO:0030540	female genitalia development	5	2	0.15	0.00799
GO:0071249	cellular response to nitrate	5	2	0.15	0.00799
GO:0055086	nucleobase-containing small molecule met...	313	17	9.15	0.00804
GO:0006734	NADH metabolic process	28	4	0.82	0.00819
GO:0046031	ADP metabolic process	28	4	0.82	0.00819
GO:1903578	regulation of ATP metabolic process	28	4	0.82	0.00819
GO:0065002	intracellular protein transmembrane tran...	44	5	1.29	0.00846
GO:0070585	protein localization to mitochondrion	44	5	1.29	0.00846
GO:0009435	NAD biosynthetic process	15	3	0.44	0.00853
GO:0019320	hexose catabolic process	15	3	0.44	0.00853
GO:0019682	glyceraldehyde-3-phosphate metabolic pro...	15	3	0.44	0.00853
GO:0071806	protein transmembrane transport	45	5	1.32	0.00931
GO:0019362	pyridine nucleotide metabolic process	64	6	1.87	0.01018
GO:0046496	nicotinamide nucleotide metabolic proces...	64	6	1.87	0.01018
GO:0072521	purine-containing compound metabolic pro...	221	13	6.46	0.01097
GO:0032787	monocarboxylic acid metabolic process	197	12	5.76	0.01114
GO:0051186	cofactor metabolic process	298	16	8.71	0.01131
GO:0009205	purine ribonucleoside triphosphate metab...	106	8	3.1	0.01135
GO:0002688	regulation of leukocyte chemotaxis	6	2	0.18	0.01175
GO:0010019	chloroplast-nucleus signaling pathway	6	2	0.18	0.01175
GO:0045041	protein import into mitochondrial interm...	6	2	0.18	0.01175
GO:0009156	ribonucleoside monophosphate biosyntheti...	66	6	1.93	0.01177
GO:0009126	purine nucleoside monophosphate metaboli...	109	8	3.19	0.01331
GO:0009167	purine ribonucleoside monophosphate meta...	109	8	3.19	0.01331
GO:0009199	ribonucleoside triphosphate metabolic pr...	109	8	3.19	0.01331
GO:0006732	coenzyme metabolic process	179	11	5.23	0.01409
GO:0001302	replicative cell aging	18	3	0.53	0.01436
GO:0019693	ribose phosphate metabolic process	204	12	5.96	0.01446
GO:0051188	cofactor biosynthetic process	180	11	5.26	0.01465
GO:0009135	purine nucleoside diphosphate metabolic ...	33	4	0.96	0.01465
GO:0009179	purine ribonucleoside diphosphate metabo...	33	4	0.96	0.01465
GO:1900542	regulation of purine nucleotide metaboli...	33	4	0.96	0.01465
GO:0000001	mitochondrion inheritance	7	2	0.2	0.01614
GO:0008209	androgen metabolic process	7	2	0.2	0.01614
GO:0009130	pyrimidine nucleoside monophosphate bios...	7	2	0.2	0.01614
GO:0070374	positive regulation of ERK1 and ERK2 cas...	7	2	0.2	0.01614
GO:0006140	regulation of nucleotide metabolic proce...	34	4	0.99	0.01624
GO:0006165	nucleoside diphosphate phosphorylation	34	4	0.99	0.01624
GO:0072524	pyridine-containing compound metabolic p...	71	6	2.08	0.01652
GO:0008584	male gonad development	19	3	0.56	0.01670
GO:0046365	monosaccharide catabolic process	19	3	0.56	0.01670
GO:0046546	development of primary male sexual chara...	19	3	0.56	0.01670
GO:0052509	positive regulation by symbiont of host ...	19	3	0.56	0.01670
GO:0052510	positive regulation by organism of defen...	19	3	0.56	0.01670
GO:0046434	organophosphate catabolic process	72	6	2.11	0.01761
GO:0019359	nicotinamide nucleotide biosynthetic pro...	35	4	1.02	0.01794
