GO.ID	Term	Annotated	Significant	Expected	classic
GO:1901800	positive regulation of proteasomal prote...	75	15	2.54	1.4e-08
GO:1903052	positive regulation of proteolysis invol...	75	15	2.54	1.4e-08
GO:1903364	positive regulation of cellular protein ...	75	15	2.54	1.4e-08
GO:2000060	positive regulation of ubiquitin-depende...	70	14	2.37	4.5e-08
GO:0045732	positive regulation of protein catabolic...	86	15	2.92	1.0e-07
GO:0061136	regulation of proteasomal protein catabo...	99	16	3.36	1.1e-07
GO:0032436	positive regulation of proteasomal ubiqu...	68	13	2.31	2.5e-07
GO:1903050	regulation of proteolysis involved in ce...	106	16	3.59	3.0e-07
GO:1903362	regulation of cellular protein catabolic...	106	16	3.59	3.0e-07
GO:0031331	positive regulation of cellular cataboli...	120	17	4.07	3.1e-07
GO:0045862	positive regulation of proteolysis	122	17	4.14	4.0e-07
GO:0062033	positive regulation of mitotic sister ch...	40	10	1.36	4.8e-07
GO:0009896	positive regulation of catabolic process	130	17	4.41	1.0e-06
GO:0010498	proteasomal protein catabolic process	194	21	6.58	1.2e-06
GO:2000058	regulation of ubiquitin-dependent protei...	92	14	3.12	1.6e-06
GO:0043161	proteasome-mediated ubiquitin-dependent ...	182	20	6.17	1.7e-06
GO:0045840	positive regulation of mitotic nuclear d...	46	10	1.56	1.9e-06
GO:0042176	regulation of protein catabolic process	122	16	4.14	2.1e-06
GO:0032434	regulation of proteasomal ubiquitin-depe...	83	13	2.81	2.8e-06
GO:0051984	positive regulation of chromosome segreg...	48	10	1.63	2.9e-06
GO:0051785	positive regulation of nuclear division	50	10	1.7	4.4e-06
GO:0044248	cellular catabolic process	744	46	25.22	5.4e-06
GO:1901575	organic substance catabolic process	653	42	22.14	6.5e-06
GO:1901565	organonitrogen compound catabolic proces...	389	30	13.19	6.9e-06
GO:0006511	ubiquitin-dependent protein catabolic pr...	218	21	7.39	8.0e-06
GO:0044257	cellular protein catabolic process	256	23	8.68	9.0e-06
GO:0019941	modification-dependent protein catabolic...	220	21	7.46	9.2e-06
GO:0009056	catabolic process	786	47	26.65	1.0e-05
GO:0051603	proteolysis involved in cellular protein...	242	22	8.2	1.2e-05
GO:0009062	fatty acid catabolic process	35	8	1.19	1.5e-05
GO:0045842	positive regulation of mitotic metaphase...	35	8	1.19	1.5e-05
GO:1901970	positive regulation of mitotic sister ch...	35	8	1.19	1.5e-05
GO:0072329	monocarboxylic acid catabolic process	46	9	1.56	1.6e-05
GO:0033539	fatty acid beta-oxidation using acyl-CoA...	6	4	0.2	1.8e-05
GO:0030163	protein catabolic process	287	24	9.73	1.9e-05
GO:0043632	modification-dependent macromolecule cat...	231	21	7.83	2.0e-05
GO:0006635	fatty acid beta-oxidation	27	7	0.92	2.2e-05
GO:1902101	positive regulation of metaphase/anaphas...	37	8	1.25	2.3e-05
GO:1905820	positive regulation of chromosome separa...	37	8	1.25	2.3e-05
GO:0033047	regulation of mitotic sister chromatid s...	75	11	2.54	3.2e-05
GO:0040038	polar body extrusion after meiotic divis...	3	3	0.1	3.8e-05
GO:0051781	positive regulation of cell division	51	9	1.73	3.9e-05
GO:0044242	cellular lipid catabolic process	52	9	1.76	4.6e-05
GO:0030162	regulation of proteolysis	172	17	5.83	4.7e-05
GO:2001252	positive regulation of chromosome organi...	95	12	3.22	6.5e-05
GO:0051306	mitotic sister chromatid separation	67	10	2.27	6.5e-05
GO:0016579	protein deubiquitination	68	10	2.31	7.4e-05
GO:0031329	regulation of cellular catabolic process	254	21	8.61	8.3e-05
GO:0033045	regulation of sister chromatid segregati...	83	11	2.81	8.5e-05
GO:0016054	organic acid catabolic process	98	12	3.32	8.8e-05
GO:0046395	carboxylic acid catabolic process	98	12	3.32	8.8e-05
GO:0051983	regulation of chromosome segregation	88	11	2.98	0.00015
GO:0007091	metaphase/anaphase transition of mitotic...	60	9	2.03	0.00015
GO:0030071	regulation of mitotic metaphase/anaphase...	60	9	2.03	0.00015
GO:0010965	regulation of mitotic sister chromatid s...	61	9	2.07	0.00017
GO:0044784	metaphase/anaphase transition of cell cy...	62	9	2.1	0.00019
GO:1902099	regulation of metaphase/anaphase transit...	62	9	2.1	0.00019
GO:0009894	regulation of catabolic process	270	21	9.15	0.00020
GO:0016042	lipid catabolic process	63	9	2.14	0.00022
GO:1905818	regulation of chromosome separation	63	9	2.14	0.00022
GO:0010499	proteasomal ubiquitin-independent protei...	18	5	0.61	0.00025
GO:0019395	fatty acid oxidation	40	7	1.36	0.00031
GO:0034440	lipid oxidation	40	7	1.36	0.00031
GO:0070646	protein modification by small protein re...	82	10	2.78	0.00037
GO:0051130	positive regulation of cellular componen...	244	19	8.27	0.00042
GO:0030258	lipid modification	55	8	1.86	0.00044
GO:0006508	proteolysis	399	26	13.53	0.00057
GO:0017144	drug metabolic process	293	21	9.93	0.00063
GO:0000070	mitotic sister chromatid segregation	139	13	4.71	0.00069
GO:0044265	cellular macromolecule catabolic process	404	26	13.7	0.00070
GO:0090068	positive regulation of cell cycle proces...	122	12	4.14	0.00071
GO:0051783	regulation of nuclear division	123	12	4.17	0.00076
GO:0051304	chromosome separation	90	10	3.05	0.00078
GO:0044282	small molecule catabolic process	143	13	4.85	0.00090
GO:0000819	sister chromatid segregation	162	14	5.49	0.00094
GO:0007088	regulation of mitotic nuclear division	109	11	3.7	0.00096
GO:0045787	positive regulation of cell cycle	146	13	4.95	0.00110
GO:0045931	positive regulation of mitotic cell cycl...	94	10	3.19	0.00110
GO:0051302	regulation of cell division	94	10	3.19	0.00110
GO:0006083	acetate metabolic process	7	3	0.24	0.00120
GO:0015976	carbon utilization	7	3	0.24	0.00120
GO:0033127	regulation of histone phosphorylation	7	3	0.24	0.00120
GO:0043525	positive regulation of neuron apoptotic ...	7	3	0.24	0.00120
GO:0046459	short-chain fatty acid metabolic process	7	3	0.24	0.00120
GO:0006631	fatty acid metabolic process	112	11	3.8	0.00121
GO:0010638	positive regulation of organelle organiz...	154	13	5.22	0.00180
GO:0006303	double-strand break repair via nonhomolo...	27	5	0.92	0.00182
GO:0045876	positive regulation of sister chromatid ...	8	3	0.27	0.00188
GO:1901992	positive regulation of mitotic cell cycl...	69	8	2.34	0.00202
GO:0006734	NADH metabolic process	28	5	0.95	0.00215
GO:0140014	mitotic nuclear division	177	14	6	0.00223
GO:0033206	meiotic cytokinesis	18	4	0.61	0.00265
GO:0009057	macromolecule catabolic process	443	26	15.02	0.00276
GO:1901989	positive regulation of cell cycle phase ...	73	8	2.47	0.00290
GO:0051301	cell division	205	15	6.95	0.00334
GO:0001975	response to amphetamine	3	2	0.1	0.00334
GO:0006642	triglyceride mobilization	3	2	0.1	0.00334
GO:0015842	aminergic neurotransmitter loading into ...	3	2	0.1	0.00334
GO:0019626	short-chain fatty acid catabolic process	3	2	0.1	0.00334
GO:0098700	neurotransmitter loading into synaptic v...	3	2	0.1	0.00334
GO:0048285	organelle fission	268	18	9.09	0.00334
GO:0051726	regulation of cell cycle	334	21	11.32	0.00335
GO:0043687	post-translational protein modification	60	7	2.03	0.00372
GO:0031648	protein destabilization	10	3	0.34	0.00382
GO:1902884	positive regulation of response to oxida...	10	3	0.34	0.00382
GO:0000280	nuclear division	252	17	8.54	0.00418
GO:0098813	nuclear chromosome segregation	190	14	6.44	0.00431
GO:0007049	cell cycle	533	29	18.07	0.00473
GO:0006281	DNA repair	278	18	9.43	0.00496
GO:0034086	maintenance of sister chromatid cohesion	11	3	0.37	0.00513
GO:1901216	positive regulation of neuron death	11	3	0.37	0.00513
GO:0006259	DNA metabolic process	440	25	14.92	0.00524
GO:0006119	oxidative phosphorylation	49	6	1.66	0.00564
GO:0007143	female meiotic nuclear division	22	4	0.75	0.00570
GO:0000726	non-recombinational repair	35	5	1.19	0.00589
GO:0033044	regulation of chromosome organization	178	13	6.03	0.00640
GO:0002042	cell migration involved in sprouting ang...	4	2	0.14	0.00654
GO:0034517	ribophagy	4	2	0.14	0.00654
GO:0051418	microtubule nucleation by microtubule or...	4	2	0.14	0.00654
GO:0072425	signal transduction involved in G2 DNA d...	4	2	0.14	0.00654
GO:0072671	mitochondria-associated ubiquitin-depend...	4	2	0.14	0.00654
GO:0090049	regulation of cell migration involved in...	4	2	0.14	0.00654
GO:0019674	NAD metabolic process	36	5	1.22	0.00666
GO:1902750	negative regulation of cell cycle G2/M p...	36	5	1.22	0.00666
GO:0031572	G2 DNA damage checkpoint	12	3	0.41	0.00667
GO:0043248	proteasome assembly	23	4	0.78	0.00673
GO:0070647	protein modification by small protein co...	244	16	8.27	0.00720
GO:0006974	cellular response to DNA damage stimulus	358	21	12.14	0.00759
GO:0032270	positive regulation of cellular protein ...	290	18	9.83	0.00771
GO:0030970	retrograde protein transport, ER to cyto...	24	4	0.81	0.00787
GO:1903513	endoplasmic reticulum to cytosol transpo...	24	4	0.81	0.00787
GO:0032875	regulation of DNA endoreduplication	13	3	0.44	0.00846
GO:1901836	regulation of transcription of nucleolar...	13	3	0.44	0.00846
GO:0006919	activation of cysteine-type endopeptidas...	25	4	0.85	0.00912
GO:0072422	signal transduction involved in DNA dama...	25	4	0.85	0.00912
GO:0007059	chromosome segregation	208	14	7.05	0.00954
GO:0010564	regulation of cell cycle process	253	16	8.58	0.01012
GO:0010165	response to X-ray	14	3	0.47	0.01050
GO:0071168	protein localization to chromatin	14	3	0.47	0.01050
GO:0045005	DNA-dependent DNA replication maintenanc...	26	4	0.88	0.01051
GO:0009713	catechol-containing compound biosyntheti...	5	2	0.17	0.01065
GO:0019541	propionate metabolic process	5	2	0.17	0.01065
GO:0034093	positive regulation of maintenance of si...	5	2	0.17	0.01065
GO:0034184	positive regulation of maintenance of mi...	5	2	0.17	0.01065
GO:0042416	dopamine biosynthetic process	5	2	0.17	0.01065
GO:0042423	catecholamine biosynthetic process	5	2	0.17	0.01065
GO:0045733	acetate catabolic process	5	2	0.17	0.01065
GO:0046596	regulation of viral entry into host cell	5	2	0.17	0.01065
GO:0046598	positive regulation of viral entry into ...	5	2	0.17	0.01065
GO:0051572	negative regulation of histone H3-K4 met...	5	2	0.17	0.01065
GO:0061086	negative regulation of histone H3-K27 me...	5	2	0.17	0.01065
GO:0071169	establishment of protein localization to...	5	2	0.17	0.01065
