GO.ID	Term	Annotated	Significant	Expected	classic
GO:0030684	preribosome	121	107	32.87	< 1e-30
GO:0022626	cytosolic ribosome	115	90	31.24	< 1e-30
GO:1990904	ribonucleoprotein complex	465	233	126.31	2.1e-30
GO:0044391	ribosomal subunit	110	85	29.88	9.9e-29
GO:0005840	ribosome	145	102	39.39	1.5e-28
GO:0030686	90S preribosome	61	54	16.57	4.5e-24
GO:0042788	polysomal ribosome	50	47	13.58	8.1e-24
GO:0005730	nucleolus	406	197	110.29	5.3e-23
GO:0022625	cytosolic large ribosomal subunit	57	50	15.48	6.0e-22
GO:0044445	cytosolic part	173	105	46.99	1.8e-21
GO:0005844	polysome	70	56	19.01	1.7e-20
GO:0032040	small-subunit processome	40	38	10.87	7.4e-20
GO:0030687	preribosome, large subunit precursor	51	44	13.85	8.2e-19
GO:0015934	large ribosomal subunit	69	53	18.74	5.4e-18
GO:0022627	cytosolic small ribosomal subunit	36	33	9.78	4.0e-16
GO:0015935	small ribosomal subunit	42	33	11.41	4.2e-12
GO:0098554	cytoplasmic side of endoplasmic reticulu...	16	16	4.35	8.0e-10
GO:0098556	cytoplasmic side of rough endoplasmic re...	16	16	4.35	8.0e-10
GO:0030867	rough endoplasmic reticulum membrane	23	19	6.25	4.2e-08
GO:0044452	nucleolar part	73	41	19.83	1.2e-07
GO:0005791	rough endoplasmic reticulum	31	22	8.42	4.2e-07
GO:0005732	small nucleolar ribonucleoprotein comple...	23	18	6.25	4.5e-07
GO:0030688	preribosome, small subunit precursor	9	9	2.44	7.8e-06
GO:0005829	cytosol	1278	401	347.15	9.2e-06
GO:0009506	plasmodesma	127	55	34.5	4.7e-05
GO:0055044	symplast	127	55	34.5	4.7e-05
GO:0030312	external encapsulating structure	66	33	17.93	5.6e-05
GO:0043228	non-membrane-bounded organelle	1044	330	283.59	6.0e-05
GO:0043232	intracellular non-membrane-bounded organ...	1044	330	283.59	6.0e-05
GO:0005618	cell wall	65	32	17.66	0.00011
GO:0009507	chloroplast	436	151	118.43	0.00014
GO:0009536	plastid	447	153	121.42	0.00024
GO:0070993	translation preinitiation complex	13	10	3.53	0.00026
GO:0034388	Pwp2p-containing subcomplex of 90S preri...	6	6	1.63	0.00040
GO:0044424	intracellular part	3111	862	845.07	0.00054
GO:0005737	cytoplasm	2738	774	743.75	0.00056
GO:0005911	cell-cell junction	141	56	38.3	0.00064
GO:0005622	intracellular	3113	862	845.61	0.00075
GO:0044444	cytoplasmic part	2442	698	663.34	0.00085
GO:0030689	Noc complex	5	5	1.36	0.00147
GO:0031428	box C/D snoRNP complex	5	5	1.36	0.00147
GO:0005852	eukaryotic translation initiation factor...	11	8	2.99	0.00211
GO:0016282	eukaryotic 43S preinitiation complex	11	8	2.99	0.00211
GO:0043614	multi-eIF complex	7	6	1.9	0.00213
GO:0032991	protein-containing complex	1412	418	383.55	0.00353
GO:0031981	nuclear lumen	1026	310	278.7	0.00468
GO:0098562	cytoplasmic side of membrane	43	20	11.68	0.00486
GO:0030054	cell junction	172	61	46.72	0.00872
GO:0031974	membrane-enclosed lumen	1233	363	334.93	0.01276
GO:0043233	organelle lumen	1233	363	334.93	0.01276
GO:0070013	intracellular organelle lumen	1233	363	334.93	0.01276
GO:0030173	integral component of Golgi membrane	22	11	5.98	0.01850
GO:0071541	eukaryotic translation initiation factor...	7	5	1.9	0.01852
GO:0001405	PAM complex, Tim23 associated import mot...	3	3	0.81	0.01999
GO:0033290	eukaryotic 48S preinitiation complex	3	3	0.81	0.01999
GO:0034457	Mpp10 complex	3	3	0.81	0.01999
GO:0071682	endocytic vesicle lumen	3	3	0.81	0.01999
GO:0005683	U7 snRNP	5	4	1.36	0.02122
GO:0005787	signal peptidase complex	5	4	1.36	0.02122
GO:0043527	tRNA methyltransferase complex	5	4	1.36	0.02122
GO:0031228	intrinsic component of Golgi membrane	23	11	6.25	0.02696
GO:0044428	nuclear part	1107	324	300.7	0.02933
GO:0048046	apoplast	50	20	13.58	0.03227
GO:0005851	eukaryotic translation initiation factor...	8	5	2.17	0.03845
GO:0017101	aminoacyl-tRNA synthetase multienzyme co...	8	5	2.17	0.03845
GO:0005697	telomerase holoenzyme complex	16	8	4.35	0.04308
GO:0071540	eukaryotic translation initiation factor...	6	4	1.63	0.05003
GO:0005744	TIM23 mitochondrial import inner membran...	11	6	2.99	0.05003
GO:0097526	spliceosomal tri-snRNP complex	28	12	7.61	0.05259
GO:0005784	Sec61 translocon complex	4	3	1.09	0.06372
GO:0005891	voltage-gated calcium channel complex	4	3	1.09	0.06372
GO:0031429	box H/ACA snoRNP complex	4	3	1.09	0.06372
GO:0034455	t-UTP complex	4	3	1.09	0.06372
GO:0034663	endoplasmic reticulum chaperone complex	4	3	1.09	0.06372
GO:0036128	CatSper complex	4	3	1.09	0.06372
GO:0070545	PeBoW complex	4	3	1.09	0.06372
GO:0071256	translocon complex	4	3	1.09	0.06372
GO:0071261	Ssh1 translocon complex	4	3	1.09	0.06372
GO:0072588	box H/ACA RNP complex	4	3	1.09	0.06372
GO:0005743	mitochondrial inner membrane	162	53	44.01	0.06373
GO:0005687	U4 snRNP	9	5	2.44	0.06750
GO:0005790	smooth endoplasmic reticulum	9	5	2.44	0.06750
GO:0034719	SMN-Sm protein complex	9	5	2.44	0.06750
GO:0000172	ribonuclease MRP complex	2	2	0.54	0.07373
GO:0001651	dense fibrillar component	2	2	0.54	0.07373
GO:0005835	fatty acid synthase complex	2	2	0.54	0.07373
GO:0010598	NAD(P)H dehydrogenase complex (plastoqui...	2	2	0.54	0.07373
GO:0030677	ribonuclease P complex	2	2	0.54	0.07373
GO:0030690	Noc1p-Noc2p complex	2	2	0.54	0.07373
GO:0030691	Noc2p-Noc3p complex	2	2	0.54	0.07373
GO:0030692	Noc4p-Nop14p complex	2	2	0.54	0.07373
GO:0031515	tRNA (m1A) methyltransferase complex	2	2	0.54	0.07373
GO:0032545	CURI complex	2	2	0.54	0.07373
GO:0034456	UTP-C complex	2	2	0.54	0.07373
GO:0035632	mitochondrial prohibitin complex	2	2	0.54	0.07373
GO:0070761	pre-snoRNP complex	2	2	0.54	0.07373
GO:0070847	core mediator complex	2	2	0.54	0.07373
GO:0005736	RNA polymerase I complex	12	6	3.26	0.07766
GO:0005634	nucleus	1504	427	408.55	0.07807
GO:0031977	thylakoid lumen	18	8	4.89	0.08668
GO:0046540	U4/U6 x U5 tri-snRNP complex	27	11	7.33	0.08787
GO:0019866	organelle inner membrane	187	59	50.8	0.09726
