GO.ID	Term	Annotated	Significant	Expected	classic
GO:0004806	triglyceride lipase activity	11	4	0.3	0.00015
GO:0016298	lipase activity	21	5	0.57	0.00019
GO:0005384	manganese ion transmembrane transporter ...	6	3	0.16	0.00037
GO:0042586	peptide deformylase activity	2	2	0.05	0.00073
GO:0016811	hydrolase activity, acting on carbon-nit...	29	5	0.79	0.00094
GO:0052689	carboxylic ester hydrolase activity	29	5	0.79	0.00094
GO:0046915	transition metal ion transmembrane trans...	11	3	0.3	0.00275
GO:0050897	cobalt ion binding	11	3	0.3	0.00275
GO:0016491	oxidoreductase activity	319	17	8.7	0.00450
GO:0046873	metal ion transmembrane transporter acti...	44	5	1.2	0.00628
GO:0042802	identical protein binding	344	17	9.38	0.00963
GO:0010385	double-stranded methylated DNA binding	6	2	0.16	0.01026
GO:0000979	RNA polymerase II core promoter sequence...	7	2	0.19	0.01411
GO:0030291	protein serine/threonine kinase inhibito...	7	2	0.19	0.01411
GO:0019902	phosphatase binding	35	4	0.95	0.01412
GO:0016810	hydrolase activity, acting on carbon-nit...	56	5	1.53	0.01712
GO:0016530	metallochaperone activity	8	2	0.22	0.01848
GO:0016788	hydrolase activity, acting on ester bond...	202	11	5.51	0.01954
GO:0003824	catalytic activity	1923	61	52.43	0.02621
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase ...	1	1	0.03	0.02726
GO:0003853	2-methylacyl-CoA dehydrogenase activity	1	1	0.03	0.02726
GO:0004353	glutamate dehydrogenase [NAD(P)+] activi...	1	1	0.03	0.02726
GO:0004354	glutamate dehydrogenase (NADP+) activity	1	1	0.03	0.02726
GO:0004411	homogentisate 1,2-dioxygenase activity	1	1	0.03	0.02726
GO:0004724	magnesium-dependent protein serine/threo...	1	1	0.03	0.02726
GO:0004801	sedoheptulose-7-phosphate:D-glyceraldehy...	1	1	0.03	0.02726
GO:0004865	protein serine/threonine phosphatase inh...	1	1	0.03	0.02726
GO:0008260	3-oxoacid CoA-transferase activity	1	1	0.03	0.02726
GO:0008470	isovaleryl-CoA dehydrogenase activity	1	1	0.03	0.02726
GO:0008709	cholate 7-alpha-dehydrogenase activity	1	1	0.03	0.02726
GO:0008823	cupric reductase activity	1	1	0.03	0.02726
GO:0009014	succinyl-diaminopimelate desuccinylase a...	1	1	0.03	0.02726
GO:0030272	5-formyltetrahydrofolate cyclo-ligase ac...	1	1	0.03	0.02726
GO:0030791	arsenite methyltransferase activity	1	1	0.03	0.02726
GO:0030792	methylarsonite methyltransferase activit...	1	1	0.03	0.02726
GO:0032129	histone deacetylase activity (H3-K9 spec...	1	1	0.03	0.02726
GO:0033549	MAP kinase phosphatase activity	1	1	0.03	0.02726
GO:0043530	adenosine 5'-monophosphoramidase activit...	1	1	0.03	0.02726
GO:0045131	pre-mRNA branch point binding	1	1	0.03	0.02726
GO:0046027	phospholipid:diacylglycerol acyltransfer...	1	1	0.03	0.02726
GO:0046969	NAD-dependent histone deacetylase activi...	1	1	0.03	0.02726
GO:0047022	7-beta-hydroxysteroid dehydrogenase (NAD...	1	1	0.03	0.02726
GO:0050483	IMP 5'-nucleotidase activity	1	1	0.03	0.02726
GO:0052637	delta 3-trans-hexadecenoic acid phosphat...	1	1	0.03	0.02726
GO:0052851	ferric-chelate reductase (NADPH) activit...	1	1	0.03	0.02726
