GO.ID	Term	Annotated	Significant	Expected	classic
GO:0019829	cation-transporting ATPase activity	33	19	6.43	1.3e-06
GO:0022853	active ion transmembrane transporter act...	33	19	6.43	1.3e-06
GO:0042625	ATPase coupled ion transmembrane transpo...	33	19	6.43	1.3e-06
GO:0015662	ATPase activity, coupled to transmembran...	21	14	4.09	3.0e-06
GO:0015318	inorganic molecular entity transmembrane...	152	53	29.62	3.4e-06
GO:0015077	monovalent inorganic cation transmembran...	47	23	9.16	4.4e-06
GO:0036442	proton-exporting ATPase activity	19	13	3.7	4.4e-06
GO:0022804	active transmembrane transporter activit...	110	41	21.44	7.2e-06
GO:0015075	ion transmembrane transporter activity	168	56	32.74	8.7e-06
GO:0008553	proton-exporting ATPase activity, phosph...	13	10	2.53	1.2e-05
GO:0015078	proton transmembrane transporter activit...	35	18	6.82	2.1e-05
GO:0044769	ATPase activity, coupled to transmembran...	19	12	3.7	3.5e-05
GO:0003896	DNA primase activity	6	6	1.17	5.4e-05
GO:0046961	proton-transporting ATPase activity, rot...	17	11	3.31	5.5e-05
GO:0042626	ATPase activity, coupled to transmembran...	50	22	9.74	5.8e-05
GO:0008324	cation transmembrane transporter activit...	101	36	19.68	8.0e-05
GO:0043492	ATPase activity, coupled to movement of ...	52	22	10.13	0.00012
GO:0022832	voltage-gated channel activity	27	14	5.26	0.00016
GO:0022836	gated channel activity	28	14	5.46	0.00026
GO:0003682	chromatin binding	123	39	23.97	0.00068
GO:0022857	transmembrane transporter activity	215	61	41.9	0.00069
GO:0032135	DNA insertion or deletion binding	8	6	1.56	0.00105
GO:0019842	vitamin binding	28	13	5.46	0.00107
GO:0005244	voltage-gated ion channel activity	22	11	4.29	0.00122
GO:0015291	secondary active transmembrane transport...	49	19	9.55	0.00127
GO:0015399	primary active transmembrane transporter...	64	23	12.47	0.00138
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	64	23	12.47	0.00138
GO:0004332	fructose-bisphosphate aldolase activity	6	5	1.17	0.00140
