GO.ID	Term	Annotated	Significant	Expected	classic
GO:0030684	preribosome	121	105	27.97	< 1e-30
GO:0022626	cytosolic ribosome	115	89	26.58	< 1e-30
GO:0005730	nucleolus	406	201	93.84	< 1e-30
GO:1990904	ribonucleoprotein complex	465	217	107.47	< 1e-30
GO:0044391	ribosomal subunit	110	84	25.42	< 1e-30
GO:0005840	ribosome	145	100	33.51	< 1e-30
GO:0030686	90S preribosome	61	54	14.1	7.9e-28
GO:0042788	polysomal ribosome	50	46	11.56	1.6e-25
GO:0044445	cytosolic part	173	100	39.98	4.6e-24
GO:0022625	cytosolic large ribosomal subunit	57	49	13.17	4.7e-24
GO:0032040	small-subunit processome	40	38	9.24	1.5e-22
GO:0005844	polysome	70	54	16.18	5.1e-22
GO:0015934	large ribosomal subunit	69	51	15.95	2.1e-19
GO:0030687	preribosome, large subunit precursor	51	42	11.79	2.6e-19
GO:0022627	cytosolic small ribosomal subunit	36	33	8.32	2.0e-18
GO:0015935	small ribosomal subunit	42	34	9.71	2.2e-15
GO:0044452	nucleolar part	73	43	16.87	3.2e-11
GO:0098554	cytoplasmic side of endoplasmic reticulu...	16	16	3.7	5.9e-11
GO:0098556	cytoplasmic side of rough endoplasmic re...	16	16	3.7	5.9e-11
GO:0043228	non-membrane-bounded organelle	1044	309	241.29	1.8e-09
GO:0043232	intracellular non-membrane-bounded organ...	1044	309	241.29	1.8e-09
GO:0030867	rough endoplasmic reticulum membrane	23	19	5.32	2.3e-09
GO:0005732	small nucleolar ribonucleoprotein comple...	23	18	5.32	3.0e-08
GO:0009507	chloroplast	436	147	100.77	3.6e-08
GO:0005829	cytosol	1278	357	295.38	1.2e-07
GO:0009536	plastid	447	148	103.31	1.2e-07
GO:0005791	rough endoplasmic reticulum	31	21	7.16	1.4e-07
GO:0030688	preribosome, small subunit precursor	9	9	2.08	1.8e-06
GO:0005852	eukaryotic translation initiation factor...	11	10	2.54	3.6e-06
GO:0070993	translation preinitiation complex	13	11	3	4.6e-06
GO:0044434	chloroplast part	265	88	61.25	5.8e-05
GO:0016282	eukaryotic 43S preinitiation complex	11	9	2.54	6.3e-05
GO:0009506	plasmodesma	127	48	29.35	0.00010
GO:0055044	symplast	127	48	29.35	0.00010
GO:0031981	nuclear lumen	1026	279	237.13	0.00012
GO:0044435	plastid part	270	88	62.4	0.00013
GO:0034388	Pwp2p-containing subcomplex of 90S preri...	6	6	1.39	0.00015
GO:0005737	cytoplasm	2738	662	632.82	0.00043
GO:0030689	Noc complex	5	5	1.16	0.00065
GO:0031428	box C/D snoRNP complex	5	5	1.16	0.00065
GO:0043614	multi-eIF complex	7	6	1.62	0.00084
GO:0071541	eukaryotic translation initiation factor...	7	6	1.62	0.00084
GO:0005911	cell-cell junction	141	49	32.59	0.00090
GO:0009570	chloroplast stroma	177	59	40.91	0.00092
GO:0009532	plastid stroma	178	59	41.14	0.00108
GO:0044424	intracellular part	3111	734	719.02	0.00112
GO:0005622	intracellular	3113	734	719.49	0.00148
GO:0005736	RNA polymerase I complex	12	8	2.77	0.00158
GO:0010494	cytoplasmic stress granule	62	25	14.33	0.00169
GO:0098562	cytoplasmic side of membrane	43	19	9.94	0.00170
GO:0030312	external encapsulating structure	66	26	15.25	0.00205
GO:0048046	apoplast	50	21	11.56	0.00215
GO:0044444	cytoplasmic part	2442	594	564.4	0.00238
GO:0031429	box H/ACA snoRNP complex	4	4	0.92	0.00284
GO:0072588	box H/ACA RNP complex	4	4	0.92	0.00284
GO:0009941	chloroplast envelope	134	45	30.97	0.00313
GO:0071540	eukaryotic translation initiation factor...	6	5	1.39	0.00317
GO:0005618	cell wall	65	25	15.02	0.00363
GO:0044428	nuclear part	1107	286	255.85	0.00482
GO:0009526	plastid envelope	142	46	32.82	0.00615
GO:0030054	cell junction	172	53	39.75	0.01043
GO:0043527	tRNA methyltransferase complex	5	4	1.16	0.01157
GO:0031974	membrane-enclosed lumen	1233	312	284.98	0.01173
GO:0043233	organelle lumen	1233	312	284.98	0.01173
GO:0070013	intracellular organelle lumen	1233	312	284.98	0.01173
GO:0098552	side of membrane	67	24	15.49	0.01195
GO:0005880	nuclear microtubule	3	3	0.69	0.01231
GO:0033290	eukaryotic 48S preinitiation complex	3	3	0.69	0.01231
GO:0033588	Elongator holoenzyme complex	3	3	0.69	0.01231
GO:0034457	Mpp10 complex	3	3	0.69	0.01231
GO:0072589	box H/ACA scaRNP complex	3	3	0.69	0.01231
GO:0090661	box H/ACA telomerase RNP complex	3	3	0.69	0.01231
GO:0017101	aminoacyl-tRNA synthetase multienzyme co...	8	5	1.85	0.01940
GO:0005634	nucleus	1504	371	347.61	0.02825
GO:0005665	RNA polymerase II, core complex	15	7	3.47	0.03801
GO:0032991	protein-containing complex	1412	348	326.35	0.03818
GO:0005784	Sec61 translocon complex	4	3	0.92	0.04073
GO:0034455	t-UTP complex	4	3	0.92	0.04073
GO:0070545	PeBoW complex	4	3	0.92	0.04073
GO:0071256	translocon complex	4	3	0.92	0.04073
GO:0071261	Ssh1 translocon complex	4	3	0.92	0.04073
GO:0030173	integral component of Golgi membrane	22	9	5.08	0.04748
GO:0000172	ribonuclease MRP complex	2	2	0.46	0.05336
GO:0001651	dense fibrillar component	2	2	0.46	0.05336
GO:0005835	fatty acid synthase complex	2	2	0.46	0.05336
GO:0009328	phenylalanine-tRNA ligase complex	2	2	0.46	0.05336
GO:0010598	NAD(P)H dehydrogenase complex (plastoqui...	2	2	0.46	0.05336
GO:0030690	Noc1p-Noc2p complex	2	2	0.46	0.05336
GO:0030691	Noc2p-Noc3p complex	2	2	0.46	0.05336
GO:0030692	Noc4p-Nop14p complex	2	2	0.46	0.05336
GO:0031515	tRNA (m1A) methyltransferase complex	2	2	0.46	0.05336
GO:0032545	CURI complex	2	2	0.46	0.05336
GO:0034456	UTP-C complex	2	2	0.46	0.05336
GO:0005666	RNA polymerase III complex	16	7	3.7	0.05447
GO:0005697	telomerase holoenzyme complex	16	7	3.7	0.05447
GO:0016281	eukaryotic translation initiation factor...	16	7	3.7	0.05447
GO:0031228	intrinsic component of Golgi membrane	23	9	5.32	0.06257
GO:0030016	myofibril	17	7	3.93	0.07476
GO:0030017	sarcomere	17	7	3.93	0.07476
GO:0043292	contractile fiber	17	7	3.93	0.07476
GO:0044449	contractile fiber part	17	7	3.93	0.07476
GO:0035770	ribonucleoprotein granule	117	34	27.04	0.07703
GO:0000418	RNA polymerase IV complex	5	3	1.16	0.08446
GO:0000419	RNA polymerase V complex	5	3	1.16	0.08446
