GO.ID	Term	Annotated	Significant	Expected	classic
GO:1903046	meiotic cell cycle process	157	72	33.79	2.5e-12
GO:0006261	DNA-dependent DNA replication	106	54	22.82	1.1e-11
GO:0006260	DNA replication	142	65	30.56	3.6e-11
GO:0140013	meiotic nuclear division	128	60	27.55	6.4e-11
GO:0022402	cell cycle process	478	158	102.89	1.3e-10
GO:0051321	meiotic cell cycle	182	76	39.17	1.8e-10
GO:0007049	cell cycle	533	171	114.72	2.8e-10
GO:0044786	cell cycle DNA replication	71	39	15.28	4.9e-10
GO:0006259	DNA metabolic process	440	145	94.71	1.2e-09
GO:0048285	organelle fission	268	98	57.68	2.6e-09
GO:0000280	nuclear division	252	93	54.24	4.1e-09
GO:0007127	meiosis I	78	40	16.79	4.4e-09
GO:0006281	DNA repair	278	100	59.84	4.9e-09
GO:0061982	meiosis I cell cycle process	96	46	20.66	5.1e-09
GO:1903047	mitotic cell cycle process	353	120	75.98	6.0e-09
GO:0000278	mitotic cell cycle	384	128	82.65	6.8e-09
GO:0006271	DNA strand elongation involved in DNA re...	33	22	7.1	2.7e-08
GO:0033260	nuclear DNA replication	44	26	9.47	5.7e-08
GO:0006974	cellular response to DNA damage stimulus	358	117	77.06	1.2e-07
GO:0022616	DNA strand elongation	35	22	7.53	1.3e-07
GO:1902969	mitotic DNA replication	35	22	7.53	1.3e-07
GO:0006310	DNA recombination	138	56	29.7	1.8e-07
GO:0007062	sister chromatid cohesion	49	27	10.55	2.3e-07
GO:0045132	meiotic chromosome segregation	61	31	13.13	3.4e-07
GO:0090329	regulation of DNA-dependent DNA replicat...	39	23	8.39	3.6e-07
GO:0098813	nuclear chromosome segregation	190	70	40.9	4.5e-07
GO:0045143	homologous chromosome segregation	27	18	5.81	5.2e-07
GO:0006275	regulation of DNA replication	63	31	13.56	8.5e-07
GO:0006302	double-strand break repair	130	51	27.98	2.2e-06
GO:0006270	DNA replication initiation	34	20	7.32	2.2e-06
GO:0140014	mitotic nuclear division	177	64	38.1	3.1e-06
GO:0006269	DNA replication, synthesis of RNA primer	8	8	1.72	4.5e-06
GO:0007059	chromosome segregation	208	72	44.77	4.6e-06
GO:0033554	cellular response to stress	752	206	161.86	7.1e-06
GO:0007020	microtubule nucleation	10	9	2.15	7.7e-06
GO:0051276	chromosome organization	477	140	102.67	7.8e-06
GO:0007064	mitotic sister chromatid cohesion	26	16	5.6	1.1e-05
GO:0045005	DNA-dependent DNA replication maintenanc...	26	16	5.6	1.1e-05
