GO.ID	Term	Annotated	Significant	Expected	classic
GO:0009579	thylakoid	111	23	3.28	2.2e-14
GO:0009534	chloroplast thylakoid	85	18	2.51	1.5e-11
GO:0031976	plastid thylakoid	86	18	2.54	1.8e-11
GO:0034357	photosynthetic membrane	65	16	1.92	1.9e-11
GO:0042651	thylakoid membrane	65	16	1.92	1.9e-11
GO:0044434	chloroplast part	266	30	7.87	2.9e-11
GO:0044435	plastid part	271	30	8.02	4.6e-11
GO:0009507	chloroplast	438	38	12.96	9.4e-11
GO:0044436	thylakoid part	73	16	2.16	1.3e-10
GO:0009536	plastid	449	38	13.28	2.0e-10
GO:0009570	chloroplast stroma	177	22	5.24	3.6e-09
GO:0009532	plastid stroma	178	22	5.27	4.0e-09
GO:0009535	chloroplast thylakoid membrane	54	12	1.6	2.8e-08
GO:0055035	plastid thylakoid membrane	55	12	1.63	3.5e-08
GO:0009533	chloroplast stromal thylakoid	11	5	0.33	8.2e-06
GO:0031977	thylakoid lumen	18	5	0.53	0.00013
GO:0009941	chloroplast envelope	135	12	3.99	0.00051
GO:0009986	cell surface	67	8	1.98	0.00068
GO:0030446	hyphal cell wall	7	3	0.21	0.00081
GO:0005835	fatty acid synthase complex	2	2	0.06	0.00087
GO:0035632	mitochondrial prohibitin complex	2	2	0.06	0.00087
GO:0009526	plastid envelope	143	12	4.23	0.00087
GO:0031984	organelle subcompartment	475	26	14.05	0.00094
GO:0001405	PAM complex, Tim23 associated import mot...	3	2	0.09	0.00255
GO:0009543	chloroplast thylakoid lumen	3	2	0.09	0.00255
GO:0031978	plastid thylakoid lumen	3	2	0.09	0.00255
GO:0048046	apoplast	50	6	1.48	0.00318
GO:0005744	TIM23 mitochondrial import inner membran...	11	3	0.33	0.00348
GO:0016020	membrane	1373	54	40.62	0.00377
GO:0010007	magnesium chelatase complex	4	2	0.12	0.00500
GO:0009277	fungal-type cell wall	13	3	0.38	0.00579
GO:0044444	cytoplasmic part	2453	83	72.57	0.00679
GO:0005618	cell wall	65	6	1.92	0.01159
GO:0016528	sarcoplasm	6	2	0.18	0.01202
GO:0016529	sarcoplasmic reticulum	6	2	0.18	0.01202
GO:0030312	external encapsulating structure	66	6	1.95	0.01245
GO:0010287	plastoglobule	17	3	0.5	0.01263
GO:0098800	inner mitochondrial membrane protein com...	48	5	1.42	0.01278
GO:0005737	cytoplasm	2754	89	81.47	0.01827
GO:0010319	stromule	9	2	0.27	0.02723
GO:0009512	cytochrome b6f complex	1	1	0.03	0.02958
GO:0035686	sperm fibrous sheath	1	1	0.03	0.02958
GO:0042824	MHC class I peptide loading complex	1	1	0.03	0.02958
GO:0070522	ERCC4-ERCC1 complex	1	1	0.03	0.02958
GO:0071513	phosphopantothenoylcysteine decarboxylas...	1	1	0.03	0.02958
GO:0071556	integral component of lumenal side of en...	1	1	0.03	0.02958
GO:0098553	lumenal side of endoplasmic reticulum me...	1	1	0.03	0.02958
GO:0005759	mitochondrial matrix	174	10	5.15	0.03112
GO:0098798	mitochondrial protein complex	88	6	2.6	0.04428
GO:0098796	membrane protein complex	239	12	7.07	0.04709
GO:0031967	organelle envelope	463	20	13.7	0.04794
GO:0031975	envelope	463	20	13.7	0.04794
GO:0005576	extracellular region	188	10	5.56	0.04895
GO:0098803	respiratory chain complex	29	3	0.86	0.05261
GO:0005905	clathrin-coated pit	13	2	0.38	0.05465
GO:0070847	core mediator complex	2	1	0.06	0.05830
GO:1990143	CoA-synthesizing protein complex	2	1	0.06	0.05830
GO:0070469	respiratory chain	31	3	0.92	0.06206
GO:0005960	glycine cleavage complex	3	1	0.09	0.08617
GO:0030123	AP-3 adaptor complex	3	1	0.09	0.08617
GO:0031315	extrinsic component of mitochondrial out...	3	1	0.09	0.08617
GO:0043240	Fanconi anaemia nuclear complex	3	1	0.09	0.08617
GO:0044322	endoplasmic reticulum quality control co...	3	1	0.09	0.08617
GO:0071682	endocytic vesicle lumen	3	1	0.09	0.08617
GO:0098807	chloroplast thylakoid membrane protein c...	3	1	0.09	0.08617
GO:0044455	mitochondrial membrane part	82	5	2.43	0.09351
GO:0005747	mitochondrial respiratory chain complex ...	18	2	0.53	0.09753
GO:0009705	plant-type vacuole membrane	18	2	0.53	0.09753
GO:0030964	NADH dehydrogenase complex	18	2	0.53	0.09753
GO:0045271	respiratory chain complex I	18	2	0.53	0.09753
GO:0005641	nuclear envelope lumen	4	1	0.12	0.11323
GO:0005968	Rab-protein geranylgeranyltransferase co...	4	1	0.12	0.11323
GO:1990111	spermatoproteasome complex	4	1	0.12	0.11323
GO:1990204	oxidoreductase complex	43	3	1.27	0.13284
GO:0000110	nucleotide-excision repair factor 1 comp...	5	1	0.15	0.13950
GO:0030061	mitochondrial crista	5	1	0.15	0.13950
GO:0045273	respiratory chain complex II	5	1	0.15	0.13950
GO:0031312	extrinsic component of organelle membran...	23	2	0.68	0.14689
GO:0097223	sperm part	23	2	0.68	0.14689
GO:0016363	nuclear matrix	24	2	0.71	0.15729
GO:0005788	endoplasmic reticulum lumen	25	2	0.74	0.16784
GO:0005739	mitochondrion	670	24	19.82	0.17258
GO:0043209	myelin sheath	49	3	1.45	0.17542
GO:1990351	transporter complex	26	2	0.77	0.17850
GO:0000325	plant-type vacuole	27	2	0.8	0.18927
GO:0090575	RNA polymerase II transcription factor c...	27	2	0.8	0.18927
GO:0000815	ESCRT III complex	7	1	0.21	0.18974
GO:0031314	extrinsic component of mitochondrial inn...	7	1	0.21	0.18974
GO:0031969	chloroplast membrane	29	2	0.86	0.21105
GO:0030140	trans-Golgi network transport vesicle	8	1	0.24	0.21376
GO:0031234	extrinsic component of cytoplasmic side ...	8	1	0.24	0.21376
GO:0033116	endoplasmic reticulum-Golgi intermediate...	8	1	0.24	0.21376
GO:0070069	cytochrome complex	8	1	0.24	0.21376
GO:0005746	mitochondrial respiratory chain	30	2	0.89	0.22204
GO:0042170	plastid membrane	30	2	0.89	0.22204
GO:0098794	postsynapse	30	2	0.89	0.22204
