GO.ID	Term	Annotated	Significant	Expected	classic
GO:0030684	preribosome	121	106	30.7	< 1e-30
GO:0022626	cytosolic ribosome	115	89	29.18	< 1e-30
GO:1990904	ribonucleoprotein complex	470	228	119.26	< 1e-30
GO:0005730	nucleolus	407	202	103.27	8.2e-30
GO:0005840	ribosome	145	99	36.79	1.1e-28
GO:0044445	cytosolic part	173	109	43.9	5.8e-27
GO:0030686	90S preribosome	61	54	15.48	1.2e-25
GO:0044391	ribosomal subunit	110	79	27.91	2.8e-25
GO:0042788	polysomal ribosome	50	46	12.69	1.2e-23
GO:0005844	polysome	70	55	17.76	5.5e-21
GO:0032040	small-subunit processome	40	38	10.15	5.5e-21
GO:0022625	cytosolic large ribosomal subunit	57	48	14.46	7.1e-21
GO:0030687	preribosome, large subunit precursor	51	43	12.94	7.7e-19
GO:0022627	cytosolic small ribosomal subunit	36	32	9.13	1.1e-15
GO:0015934	large ribosomal subunit	69	48	17.51	8.2e-15
GO:0015935	small ribosomal subunit	42	32	10.66	5.3e-12
GO:0043228	non-membrane-bounded organelle	1050	343	266.42	5.2e-11
GO:0043232	intracellular non-membrane-bounded organ...	1050	343	266.42	5.2e-11
GO:0005829	cytosol	1286	403	326.3	2.4e-10
GO:0044452	nucleolar part	73	43	18.52	8.3e-10
GO:0098554	cytoplasmic side of endoplasmic reticulu...	16	15	4.06	1.3e-08
GO:0098556	cytoplasmic side of rough endoplasmic re...	16	15	4.06	1.3e-08
GO:0031981	nuclear lumen	1030	326	261.35	2.1e-08
GO:0005732	small nucleolar ribonucleoprotein comple...	23	17	5.84	1.3e-06
GO:0030867	rough endoplasmic reticulum membrane	23	17	5.84	1.3e-06
GO:0030688	preribosome, small subunit precursor	9	9	2.28	4.2e-06
GO:0005791	rough endoplasmic reticulum	31	20	7.87	4.5e-06
GO:0005852	eukaryotic translation initiation factor...	11	10	2.79	9.0e-06
GO:0044428	nuclear part	1115	334	282.92	1.1e-05
GO:0032991	protein-containing complex	1417	412	359.54	1.3e-05
GO:0005634	nucleus	1516	437	384.66	1.5e-05
GO:0031974	membrane-enclosed lumen	1237	362	313.87	4.4e-05
GO:0043233	organelle lumen	1237	362	313.87	4.4e-05
GO:0070013	intracellular organelle lumen	1237	362	313.87	4.4e-05
GO:0009506	plasmodesma	128	52	32.48	8.2e-05
GO:0055044	symplast	128	52	32.48	8.2e-05
GO:0016282	eukaryotic 43S preinitiation complex	11	9	2.79	0.00014
GO:0070993	translation preinitiation complex	13	10	3.3	0.00014
GO:0034388	Pwp2p-containing subcomplex of 90S preri...	6	6	1.52	0.00026
GO:0030689	Noc complex	5	5	1.27	0.00104
GO:0031428	box C/D snoRNP complex	5	5	1.27	0.00104
GO:0043614	multi-eIF complex	7	6	1.78	0.00144
GO:0071541	eukaryotic translation initiation factor...	7	6	1.78	0.00144
GO:0005911	cell-cell junction	142	52	36.03	0.00158
GO:0005654	nucleoplasm	756	221	191.82	0.00339
GO:0030312	external encapsulating structure	66	27	16.75	0.00376
GO:0031429	box H/ACA snoRNP complex	4	4	1.01	0.00412
GO:0072588	box H/ACA RNP complex	4	4	1.01	0.00412
GO:0071540	eukaryotic translation initiation factor...	6	5	1.52	0.00494
GO:0098562	cytoplasmic side of membrane	43	19	10.91	0.00533
GO:0005618	cell wall	65	26	16.49	0.00631
GO:0000502	proteasome complex	59	24	14.97	0.00668
GO:1905369	endopeptidase complex	59	24	14.97	0.00668
GO:0005697	telomerase holoenzyme complex	16	9	4.06	0.00814
GO:0030054	cell junction	173	57	43.9	0.01334
GO:0030016	myofibril	17	9	4.31	0.01347
GO:0030017	sarcomere	17	9	4.31	0.01347
GO:0043292	contractile fiber	17	9	4.31	0.01347
GO:0044449	contractile fiber part	17	9	4.31	0.01347
GO:0005736	RNA polymerase I complex	12	7	3.04	0.01532
GO:0033588	Elongator holoenzyme complex	3	3	0.76	0.01629
GO:0034457	Mpp10 complex	3	3	0.76	0.01629
GO:0036087	glutathione synthase complex	3	3	0.76	0.01629
GO:0072589	box H/ACA scaRNP complex	3	3	0.76	0.01629
GO:0090661	box H/ACA telomerase RNP complex	3	3	0.76	0.01629
GO:0005683	U7 snRNP	5	4	1.27	0.01644
GO:0043527	tRNA methyltransferase complex	5	4	1.27	0.01644
GO:1905368	peptidase complex	67	25	17	0.01946
GO:0009507	chloroplast	438	129	111.14	0.02130
GO:0005576	extracellular region	188	60	47.7	0.02263
GO:0009536	plastid	449	131	113.93	0.02761
GO:0017101	aminoacyl-tRNA synthetase multienzyme co...	8	5	2.03	0.02890
GO:0030173	integral component of Golgi membrane	22	10	5.58	0.03207
GO:0048046	apoplast	50	19	12.69	0.03212
GO:0031228	intrinsic component of Golgi membrane	23	10	5.84	0.04421
GO:0034709	methylosome	9	5	2.28	0.05165
GO:0005891	voltage-gated calcium channel complex	4	3	1.01	0.05280
GO:0034455	t-UTP complex	4	3	1.01	0.05280
GO:0034663	endoplasmic reticulum chaperone complex	4	3	1.01	0.05280
GO:0036128	CatSper complex	4	3	1.01	0.05280
GO:0070545	PeBoW complex	4	3	1.01	0.05280
GO:1990111	spermatoproteasome complex	4	3	1.01	0.05280
GO:0031597	cytosolic proteasome complex	30	12	7.61	0.05523
GO:0001651	dense fibrillar component	2	2	0.51	0.06432
GO:0005835	fatty acid synthase complex	2	2	0.51	0.06432
GO:0009509	chromoplast	2	2	0.51	0.06432
GO:0010598	NAD(P)H dehydrogenase complex (plastoqui...	2	2	0.51	0.06432
GO:0030690	Noc1p-Noc2p complex	2	2	0.51	0.06432
GO:0030691	Noc2p-Noc3p complex	2	2	0.51	0.06432
GO:0030692	Noc4p-Nop14p complex	2	2	0.51	0.06432
GO:0031515	tRNA (m1A) methyltransferase complex	2	2	0.51	0.06432
GO:0032545	CURI complex	2	2	0.51	0.06432
GO:0034456	UTP-C complex	2	2	0.51	0.06432
