GO.ID	Term	Annotated	Significant	Expected	classic
GO:0000062	fatty-acyl-CoA binding	5	3	0.17	0.00036
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	5	3	0.17	0.00036
GO:0016508	long-chain-enoyl-CoA hydratase activity	2	2	0.07	0.00114
GO:0016509	long-chain-3-hydroxyacyl-CoA dehydrogena...	2	2	0.07	0.00114
GO:1901567	fatty acid derivative binding	7	3	0.24	0.00121
GO:0004300	enoyl-CoA hydratase activity	3	2	0.1	0.00336
GO:0003824	catalytic activity	1923	78	65.37	0.00413
GO:0140030	modification-dependent protein binding	48	6	1.63	0.00512
GO:1990381	ubiquitin-specific protease binding	23	4	0.78	0.00677
GO:0031593	polyubiquitin modification-dependent pro...	24	4	0.82	0.00792
GO:0003988	acetyl-CoA C-acyltransferase activity	5	2	0.17	0.01070
GO:0031492	nucleosomal DNA binding	15	3	0.51	0.01288
GO:0016504	peptidase activator activity	28	4	0.95	0.01375
GO:0050662	coenzyme binding	114	9	3.88	0.01415
GO:0042288	MHC class I protein binding	16	3	0.54	0.01547
GO:1904288	BAT3 complex binding	16	3	0.54	0.01547
GO:0061134	peptidase regulator activity	29	4	0.99	0.01554
GO:0004559	alpha-mannosidase activity	6	2	0.2	0.01570
GO:0010385	double-stranded methylated DNA binding	6	2	0.2	0.01570
GO:0015923	mannosidase activity	6	2	0.2	0.01570
GO:0009055	electron transfer activity	30	4	1.02	0.01748
GO:0035800	deubiquitinase activator activity	17	3	0.58	0.01833
GO:0042287	MHC protein binding	17	3	0.58	0.01833
GO:0002020	protease binding	31	4	1.05	0.01955
GO:0016491	oxidoreductase activity	319	18	10.84	0.01963
GO:0036435	K48-linked polyubiquitin modification-de...	18	3	0.61	0.02147
GO:0000979	RNA polymerase II core promoter sequence...	7	2	0.24	0.02149
GO:0016408	C-acyltransferase activity	7	2	0.24	0.02149
GO:0030291	protein serine/threonine kinase inhibito...	7	2	0.24	0.02149
GO:0048037	cofactor binding	165	11	5.61	0.02258
GO:0060090	molecular adaptor activity	33	4	1.12	0.02415
GO:0008047	enzyme activator activity	105	8	3.57	0.02471
GO:0016787	hydrolase activity	764	35	25.97	0.02662
GO:0043130	ubiquitin binding	34	4	1.16	0.02667
GO:0000034	adenine deaminase activity	1	1	0.03	0.03400
GO:0001205	distal enhancer DNA-binding transcriptio...	1	1	0.03	0.03400
GO:0001409	guanine nucleotide transmembrane transpo...	1	1	0.03	0.03400
GO:0003705	transcription factor activity, RNA polym...	1	1	0.03	0.03400
GO:0004085	butyryl-CoA dehydrogenase activity	1	1	0.03	0.03400
GO:0004174	electron-transferring-flavoprotein dehyd...	1	1	0.03	0.03400
GO:0004353	glutamate dehydrogenase [NAD(P)+] activi...	1	1	0.03	0.03400
GO:0004354	glutamate dehydrogenase (NADP+) activity	1	1	0.03	0.03400
GO:0004494	methylmalonyl-CoA mutase activity	1	1	0.03	0.03400
GO:0004612	phosphoenolpyruvate carboxykinase (ATP) ...	1	1	0.03	0.03400
GO:0004632	phosphopantothenate--cysteine ligase act...	1	1	0.03	0.03400
GO:0004771	sterol esterase activity	1	1	0.03	0.03400
GO:0004793	threonine aldolase activity	1	1	0.03	0.03400
GO:0005275	amine transmembrane transporter activity	1	1	0.03	0.03400
GO:0005277	acetylcholine transmembrane transporter ...	1	1	0.03	0.03400
GO:0008482	sulfite oxidase activity	1	1	0.03	0.03400
GO:0008504	monoamine transmembrane transporter acti...	1	1	0.03	0.03400
GO:0008732	L-allo-threonine aldolase activity	1	1	0.03	0.03400
GO:0010013	N-1-naphthylphthalamic acid binding	1	1	0.03	0.03400
GO:0016005	phospholipase A2 activator activity	1	1	0.03	0.03400
GO:0016649	oxidoreductase activity, acting on the C...	1	1	0.03	0.03400
GO:0017168	5-oxoprolinase (ATP-hydrolyzing) activit...	1	1	0.03	0.03400
GO:0019778	Atg12 activating enzyme activity	1	1	0.03	0.03400
GO:0019779	Atg8 activating enzyme activity	1	1	0.03	0.03400
GO:0030060	L-malate dehydrogenase activity	1	1	0.03	0.03400
