GO.ID	Term	Annotated	Significant	Expected	classic
GO:0042254	ribosome biogenesis	262	193	63.48	< 1e-30
GO:0006364	rRNA processing	200	153	48.46	< 1e-30
GO:0034470	ncRNA processing	274	182	66.39	< 1e-30
GO:0034660	ncRNA metabolic process	359	216	86.99	< 1e-30
GO:0016072	rRNA metabolic process	222	158	53.79	< 1e-30
GO:0022613	ribonucleoprotein complex biogenesis	347	208	84.08	< 1e-30
GO:0002181	cytoplasmic translation	145	106	35.13	< 1e-30
GO:0042274	ribosomal small subunit biogenesis	107	87	25.93	< 1e-30
GO:0006412	translation	309	167	74.87	< 1e-30
GO:0006396	RNA processing	448	214	108.55	< 1e-30
GO:0043043	peptide biosynthetic process	326	172	78.99	< 1e-30
GO:0030490	maturation of SSU-rRNA	81	67	19.63	3.2e-29
GO:0000462	maturation of SSU-rRNA from tricistronic...	69	60	16.72	1.1e-28
GO:0010467	gene expression	1148	409	278.16	1.3e-28
GO:0006518	peptide metabolic process	368	179	89.17	1.2e-27
GO:0043604	amide biosynthetic process	385	182	93.29	3.6e-26
GO:0006614	SRP-dependent cotranslational protein ta...	61	53	14.78	2.3e-25
GO:0006613	cotranslational protein targeting to mem...	63	54	15.27	3.2e-25
GO:0006413	translational initiation	115	79	27.86	1.1e-24
GO:0016070	RNA metabolic process	971	349	235.27	1.5e-23
GO:0034641	cellular nitrogen compound metabolic pro...	1691	527	409.73	1.2e-22
GO:0000184	nuclear-transcribed mRNA catabolic proce...	77	59	18.66	1.4e-22
GO:0045047	protein targeting to ER	74	57	17.93	4.9e-22
GO:0000460	maturation of 5.8S rRNA	60	49	14.54	4.3e-21
GO:0072599	establishment of protein localization to...	76	57	18.41	4.9e-21
GO:0042273	ribosomal large subunit biogenesis	74	56	17.93	5.2e-21
GO:0070972	protein localization to endoplasmic reti...	81	58	19.63	1.0e-19
GO:0000469	cleavage involved in rRNA processing	51	43	12.36	1.1e-19
GO:1901566	organonitrogen compound biosynthetic pro...	770	283	186.57	1.3e-19
GO:0000466	maturation of 5.8S rRNA from tricistroni...	55	45	13.33	1.6e-19
GO:0000479	endonucleolytic cleavage of tricistronic...	36	34	8.72	2.5e-19
GO:0043603	cellular amide metabolic process	466	193	112.91	3.6e-19
GO:0000478	endonucleolytic cleavage involved in rRN...	38	35	9.21	6.1e-19
GO:0042255	ribosome assembly	56	45	13.57	6.5e-19
GO:0006725	cellular aromatic compound metabolic pro...	1530	469	370.72	3.5e-16
GO:0000447	endonucleolytic cleavage in ITS1 to sepa...	28	27	6.78	3.7e-16
GO:0006612	protein targeting to membrane	89	57	21.56	7.1e-16
GO:0006139	nucleobase-containing compound metabolic...	1401	436	339.46	9.6e-16
GO:0000956	nuclear-transcribed mRNA catabolic proce...	119	68	28.83	4.8e-15
GO:0046483	heterocycle metabolic process	1518	462	367.81	5.4e-15
GO:0090150	establishment of protein localization to...	116	66	28.11	1.7e-14
GO:0090304	nucleic acid metabolic process	1156	369	280.1	3.3e-14
GO:0006402	mRNA catabolic process	139	74	33.68	4.7e-14
GO:1901360	organic cyclic compound metabolic proces...	1590	475	385.26	8.7e-14
GO:0006401	RNA catabolic process	158	79	38.28	5.3e-13
GO:0000470	maturation of LSU-rRNA	36	29	8.72	1.3e-12
GO:0000967	rRNA 5'-end processing	24	22	5.82	3.8e-12
GO:0000966	RNA 5'-end processing	26	23	6.3	6.5e-12
GO:0034471	ncRNA 5'-end processing	26	23	6.3	6.5e-12
GO:0000472	endonucleolytic cleavage to generate mat...	21	20	5.09	6.6e-12
GO:0044271	cellular nitrogen compound biosynthetic ...	1091	342	264.35	1.7e-11
GO:0000028	ribosomal small subunit assembly	20	19	4.85	2.6e-11
GO:0000480	endonucleolytic cleavage in 5'-ETS of tr...	20	19	4.85	2.6e-11
GO:0006807	nitrogen compound metabolic process	2316	631	561.17	3.3e-11
GO:0090502	RNA phosphodiester bond hydrolysis, endo...	54	36	13.08	3.4e-11
GO:0043170	macromolecule metabolic process	1961	551	475.15	5.9e-11
GO:0000027	ribosomal large subunit assembly	26	22	6.3	1.2e-10
GO:0090501	RNA phosphodiester bond hydrolysis	108	56	26.17	2.7e-10
GO:0034645	cellular macromolecule biosynthetic proc...	967	304	234.31	4.8e-10
GO:0000463	maturation of LSU-rRNA from tricistronic...	27	22	6.54	5.1e-10
GO:0022618	ribonucleoprotein complex assembly	156	72	37.8	7.2e-10
GO:0009059	macromolecule biosynthetic process	983	307	238.18	8.9e-10
GO:0072657	protein localization to membrane	151	70	36.59	1.0e-09
GO:0071826	ribonucleoprotein complex subunit organi...	165	73	39.98	5.6e-09
GO:0006399	tRNA metabolic process	128	60	31.01	1.0e-08
GO:0009451	RNA modification	100	49	24.23	4.2e-08
GO:0044238	primary metabolic process	2408	639	583.46	4.3e-08
GO:0071704	organic substance metabolic process	2537	664	614.72	2.1e-07
GO:0019439	aromatic compound catabolic process	259	98	62.76	2.4e-07
GO:0044270	cellular nitrogen compound catabolic pro...	257	97	62.27	3.2e-07
GO:0034655	nucleobase-containing compound catabolic...	238	91	57.67	4.0e-07
GO:1901361	organic cyclic compound catabolic proces...	272	101	65.91	4.6e-07
