GO.ID	Term	Annotated	Significant	Expected	classic
GO:0005694	chromosome	354	118	70.95	2.8e-10
GO:0000793	condensed chromosome	72	35	14.43	3.6e-08
GO:0000228	nuclear chromosome	239	82	47.9	5.5e-08
GO:0044427	chromosomal part	298	96	59.73	1.2e-07
GO:0043596	nuclear replication fork	50	26	10.02	4.0e-07
GO:0044815	DNA packaging complex	21	15	4.21	4.8e-07
GO:0005657	replication fork	57	28	11.42	6.7e-07
GO:0000775	chromosome, centromeric region	68	31	13.63	1.3e-06
GO:0000794	condensed nuclear chromosome	51	25	10.22	2.8e-06
GO:0044454	nuclear chromosome part	209	69	41.89	3.5e-06
GO:0016469	proton-transporting two-sector ATPase co...	19	13	3.81	6.2e-06
GO:0031164	contractile vacuolar membrane	15	11	3.01	1.2e-05
GO:0033181	plasma membrane proton-transporting V-ty...	15	11	3.01	1.2e-05
GO:0000796	condensin complex	7	7	1.4	1.3e-05
GO:0005658	alpha DNA polymerase:primase complex	7	7	1.4	1.3e-05
GO:0000785	chromatin	205	66	41.09	1.5e-05
GO:0005819	spindle	75	31	15.03	1.6e-05
GO:0016471	vacuolar proton-transporting V-type ATPa...	16	11	3.21	3.2e-05
GO:0033176	proton-transporting V-type ATPase comple...	16	11	3.21	3.2e-05
GO:0032993	protein-DNA complex	62	26	12.43	5.9e-05
GO:0000322	storage vacuole	102	37	20.44	8.0e-05
GO:0000324	fungal-type vacuole	102	37	20.44	8.0e-05
GO:0000331	contractile vacuole	20	12	4.01	9.8e-05
GO:0051233	spindle midzone	21	12	4.21	0.00019
GO:0000790	nuclear chromatin	168	53	33.67	0.00019
GO:0000776	kinetochore	36	17	7.22	0.00021
GO:0030894	replisome	16	10	3.21	0.00024
GO:0005876	spindle microtubule	19	11	3.81	0.00030
GO:0000799	nuclear condensin complex	5	5	1	0.00032
GO:0072686	mitotic spindle	31	15	6.21	0.00035
GO:0098687	chromosomal region	105	36	21.05	0.00037
GO:0000220	vacuolar proton-transporting V-type ATPa...	7	6	1.4	0.00037
GO:0014704	intercalated disc	7	6	1.4	0.00037
GO:0033177	proton-transporting two-sector ATPase co...	7	6	1.4	0.00037
GO:0033179	proton-transporting V-type ATPase, V0 do...	7	6	1.4	0.00037
GO:0042555	MCM complex	7	6	1.4	0.00037
GO:0044291	cell-cell contact zone	7	6	1.4	0.00037
GO:0043601	nuclear replisome	14	9	2.81	0.00038
GO:0034357	photosynthetic membrane	65	25	13.03	0.00042
GO:0042651	thylakoid membrane	65	25	13.03	0.00042
GO:0031298	replication fork protection complex	17	10	3.41	0.00048
GO:0000329	fungal-type vacuole membrane	66	25	13.23	0.00055
GO:0009535	chloroplast thylakoid membrane	54	21	10.82	0.00101
GO:0005818	aster	8	6	1.6	0.00123
GO:0044732	mitotic spindle pole body	8	6	1.6	0.00123
GO:0055035	plastid thylakoid membrane	55	21	11.02	0.00133
GO:0000323	lytic vacuole	181	53	36.28	0.00144
GO:0000805	X chromosome	6	5	1.2	0.00160
GO:0072687	meiotic spindle	6	5	1.2	0.00160
GO:0000347	THO complex	4	4	0.8	0.00160
GO:0000786	nucleosome	14	8	2.81	0.00238
GO:0005813	centrosome	124	38	24.85	0.00281
GO:0044436	thylakoid part	73	25	14.63	0.00289
GO:0010369	chromocenter	9	6	1.8	0.00306
GO:0009534	chloroplast thylakoid	85	28	17.04	0.00318
GO:0000922	spindle pole	24	11	4.81	0.00373
GO:0031976	plastid thylakoid	86	28	17.24	0.00384
GO:0015630	microtubule cytoskeleton	236	64	47.3	0.00396
GO:1990391	DNA repair complex	32	13	6.41	0.00593
GO:0009707	chloroplast outer membrane	10	6	2	0.00636
GO:0005721	pericentric heterochromatin	19	9	3.81	0.00660
GO:0005816	spindle pole body	19	9	3.81	0.00660
GO:0042645	mitochondrial nucleoid	19	9	3.81	0.00660
GO:0001740	Barr body	5	4	1	0.00673
GO:0005750	mitochondrial respiratory chain complex ...	5	4	1	0.00673
GO:0005828	kinetochore microtubule	5	4	1	0.00673
GO:0045275	respiratory chain complex III	5	4	1	0.00673
GO:0070821	tertiary granule membrane	5	4	1	0.00673
GO:0005815	microtubule organizing center	151	43	30.26	0.00692
GO:0032133	chromosome passenger complex	3	3	0.6	0.00802
GO:0055028	cortical microtubule	3	3	0.6	0.00802
GO:0097373	MCM core complex	3	3	0.6	0.00802
GO:1990498	mitotic spindle microtubule	3	3	0.6	0.00802
GO:0098852	lytic vacuole membrane	111	33	22.25	0.00865
GO:0005656	nuclear pre-replicative complex	8	5	1.6	0.01041
GO:0036387	pre-replicative complex	8	5	1.6	0.01041
GO:0070069	cytochrome complex	8	5	1.6	0.01041
GO:0071162	CMG complex	8	5	1.6	0.01041
GO:0010287	plastoglobule	17	8	3.41	0.01088
GO:0005871	kinesin complex	14	7	2.81	0.01158
GO:0009527	plastid outer membrane	11	6	2.2	0.01165
GO:0033178	proton-transporting two-sector ATPase co...	11	6	2.2	0.01165
GO:0045169	fusome	11	6	2.2	0.01165
GO:0044435	plastid part	270	69	54.12	0.01272
GO:0005887	integral component of plasma membrane	66	21	13.23	0.01523
GO:0031226	intrinsic component of plasma membrane	74	23	14.83	0.01528
GO:0000780	condensed nuclear chromosome, centromeri...	18	8	3.61	0.01622
GO:0030315	T-tubule	6	4	1.2	0.01700
GO:0030981	cortical microtubule cytoskeleton	6	4	1.2	0.01700
GO:0000778	condensed nuclear chromosome kinetochore	12	6	2.41	0.01940
GO:0000803	sex chromosome	12	6	2.41	0.01940
GO:0031261	DNA replication preinitiation complex	12	6	2.41	0.01940
GO:0009295	nucleoid	29	11	5.81	0.01953
GO:0000221	vacuolar proton-transporting V-type ATPa...	9	5	1.8	0.01961
GO:0032300	mismatch repair complex	9	5	1.8	0.01961
GO:0033180	proton-transporting V-type ATPase, V1 do...	9	5	1.8	0.01961
GO:0000779	condensed chromosome, centromeric region	22	9	4.41	0.02004
GO:0044434	chloroplast part	265	66	53.11	0.02569
GO:0000777	condensed chromosome kinetochore	16	7	3.21	0.02664
GO:0000235	astral microtubule	4	3	0.8	0.02728
GO:0005749	mitochondrial respiratory chain complex ...	4	3	0.8	0.02728
GO:0010007	magnesium chelatase complex	4	3	0.8	0.02728
GO:0020015	glycosome	4	3	0.8	0.02728
GO:0032301	MutSalpha complex	4	3	0.8	0.02728
GO:0032302	MutSbeta complex	4	3	0.8	0.02728
GO:0033186	CAF-1 complex	4	3	0.8	0.02728
GO:0045257	succinate dehydrogenase complex (ubiquin...	4	3	0.8	0.02728
GO:0045281	succinate dehydrogenase complex	4	3	0.8	0.02728
GO:0045283	fumarate reductase complex	4	3	0.8	0.02728
GO:0009277	fungal-type cell wall	13	6	2.61	0.03006
GO:0005856	cytoskeleton	299	73	59.93	0.03029
GO:0005886	plasma membrane	627	143	125.67	0.03196
GO:1990023	mitotic spindle midzone	10	5	2	0.03285
GO:0030446	hyphal cell wall	7	4	1.4	0.03343
GO:0042383	sarcolemma	7	4	1.4	0.03343
GO:1990204	oxidoreductase complex	43	14	8.62	0.03584
GO:0044430	cytoskeletal part	266	65	53.31	0.03907
GO:0009536	plastid	447	104	89.59	0.03997
GO:0000801	central element	2	2	0.4	0.04012
GO:0000942	condensed nuclear chromosome outer kinet...	2	2	0.4	0.04012
GO:0005889	potassium:proton exchanging ATPase compl...	2	2	0.4	0.04012
GO:0005890	sodium:potassium-exchanging ATPase compl...	2	2	0.4	0.04012
GO:0005918	septate junction	2	2	0.4	0.04012
GO:0009521	photosystem	2	2	0.4	0.04012
GO:0009522	photosystem I	2	2	0.4	0.04012
GO:0009782	photosystem I antenna complex	2	2	0.4	0.04012
GO:0016507	mitochondrial fatty acid beta-oxidation ...	2	2	0.4	0.04012
GO:0017133	mitochondrial electron transfer flavopro...	2	2	0.4	0.04012
GO:0031262	Ndc80 complex	2	2	0.4	0.04012
GO:0031617	NMS complex	2	2	0.4	0.04012
GO:0032389	MutLalpha complex	2	2	0.4	0.04012
GO:0032809	neuronal cell body membrane	2	2	0.4	0.04012
GO:0036125	fatty acid beta-oxidation multienzyme co...	2	2	0.4	0.04012
GO:0043296	apical junction complex	2	2	0.4	0.04012
GO:0044298	cell body membrane	2	2	0.4	0.04012
GO:0044326	dendritic spine neck	2	2	0.4	0.04012
GO:0044327	dendritic spine head	2	2	0.4	0.04012
GO:0045251	electron transfer flavoprotein complex	2	2	0.4	0.04012
GO:0061673	mitotic spindle astral microtubule	2	2	0.4	0.04012
GO:0070160	tight junction	2	2	0.4	0.04012
GO:0070451	cell hair	2	2	0.4	0.04012
GO:0071439	clathrin complex	2	2	0.4	0.04012
GO:0071958	new mitotic spindle pole body	2	2	0.4	0.04012
GO:0090533	cation-transporting ATPase complex	2	2	0.4	0.04012
GO:0097443	sorting endosome	2	2	0.4	0.04012
GO:1990075	periciliary membrane compartment	2	2	0.4	0.04012
GO:1990385	meiotic spindle midzone	2	2	0.4	0.04012
GO:0071944	cell periphery	690	155	138.3	0.04235
GO:0016324	apical plasma membrane	40	13	8.02	0.04290
GO:0005875	microtubule associated complex	44	14	8.82	0.04324
GO:0009579	thylakoid	111	30	22.25	0.04357
GO:0009706	chloroplast inner membrane	14	6	2.81	0.04391
GO:0030496	midbody	25	9	5.01	0.04669
GO:0009507	chloroplast	436	101	87.39	0.04750
GO:0031969	chloroplast membrane	29	10	5.81	0.04912
GO:0030670	phagocytic vesicle membrane	18	7	3.61	0.05131
GO:0098797	plasma membrane protein complex	45	14	9.02	0.05166
GO:0101003	ficolin-1-rich granule membrane	8	4	1.6	0.05645
GO:0005971	ribonucleoside-diphosphate reductase com...	5	3	1	0.05811
GO:0030428	cell septum	5	3	1	0.05811
GO:0033254	vacuolar transporter chaperone complex	5	3	1	0.05811
GO:0033553	rDNA heterochromatin	5	3	1	0.05811
GO:0045120	pronucleus	5	3	1	0.05811
GO:0045273	respiratory chain complex II	5	3	1	0.05811
GO:0042170	plastid membrane	30	10	6.01	0.06098
GO:0000795	synaptonemal complex	15	6	3.01	0.06117
GO:0005881	cytoplasmic microtubule	15	6	3.01	0.06117
GO:0009528	plastid inner membrane	15	6	3.01	0.06117
GO:0099086	synaptonemal structure	15	6	3.01	0.06117
GO:0032153	cell division site	42	13	8.42	0.06178
GO:0009570	chloroplast stroma	177	44	35.48	0.06324
GO:0044459	plasma membrane part	228	55	45.7	0.06770
GO:0009532	plastid stroma	178	44	35.68	0.06844
GO:0005759	mitochondrial matrix	174	43	34.87	0.07134
GO:0005680	anaphase-promoting complex	12	5	2.41	0.07276
GO:0000325	plant-type vacuole	27	9	5.41	0.07365
GO:0005773	vacuole	309	72	61.93	0.07815
GO:0000109	nucleotide-excision repair complex	16	6	3.21	0.08189
GO:0001739	sex chromatin	9	4	1.8	0.08593
GO:0005739	mitochondrion	670	147	134.29	0.09377
GO:0005764	lysosome	101	26	20.24	0.09471
GO:0031390	Ctf18 RFC-like complex	6	3	1.2	0.09922
GO:0097431	mitotic spindle pole	6	3	1.2	0.09922
GO:0031305	integral component of mitochondrial inne...	13	5	2.61	0.09945
GO:0009526	plastid envelope	142	35	28.46	0.09972
GO:0000923	equatorial microtubule organizing center	3	2	0.6	0.10432
GO:0000928	gamma-tubulin small complex, spindle pol...	3	2	0.6	0.10432
GO:0000940	condensed chromosome outer kinetochore	3	2	0.6	0.10432
GO:0001411	hyphal tip	3	2	0.6	0.10432
GO:0005753	mitochondrial proton-transporting ATP sy...	3	2	0.6	0.10432
GO:0005822	inner plaque of spindle pole body	3	2	0.6	0.10432
GO:0005902	microvillus	3	2	0.6	0.10432
GO:0005960	glycine cleavage complex	3	2	0.6	0.10432
GO:0008275	gamma-tubulin small complex	3	2	0.6	0.10432
GO:0030892	mitotic cohesin complex	3	2	0.6	0.10432
GO:0031510	SUMO activating enzyme complex	3	2	0.6	0.10432
GO:0034990	nuclear mitotic cohesin complex	3	2	0.6	0.10432
GO:0036019	endolysosome	3	2	0.6	0.10432
GO:0036020	endolysosome membrane	3	2	0.6	0.10432
GO:0042765	GPI-anchor transamidase complex	3	2	0.6	0.10432
GO:0045259	proton-transporting ATP synthase complex	3	2	0.6	0.10432
GO:0071942	XPC complex	3	2	0.6	0.10432
GO:0098807	chloroplast thylakoid membrane protein c...	3	2	0.6	0.10432
GO:1990794	basolateral part of cell	3	2	0.6	0.10432
GO:0030666	endocytic vesicle membrane	33	10	6.61	0.10687
GO:0005788	endoplasmic reticulum lumen	25	8	5.01	0.10935
GO:0005765	lysosomal membrane	63	17	12.63	0.11148
GO:0016021	integral component of membrane	366	82	73.36	0.13010
