GO.ID	Term	Annotated	Significant	Expected	classic
GO:0015077	monovalent inorganic cation transmembran...	47	29	11.56	5.8e-08
GO:0036442	proton-exporting ATPase activity	19	16	4.67	7.1e-08
GO:0022804	active transmembrane transporter activit...	111	52	27.3	1.7e-07
GO:0015078	proton transmembrane transporter activit...	35	23	8.61	2.7e-07
GO:0019829	cation-transporting ATPase activity	33	22	8.11	3.4e-07
GO:0022853	active ion transmembrane transporter act...	33	22	8.11	3.4e-07
GO:0042625	ATPase coupled ion transmembrane transpo...	33	22	8.11	3.4e-07
GO:0042626	ATPase activity, coupled to transmembran...	50	29	12.3	3.9e-07
GO:0015318	inorganic molecular entity transmembrane...	153	65	37.62	4.6e-07
GO:0008553	proton-exporting ATPase activity, phosph...	13	12	3.2	4.6e-07
GO:0003682	chromatin binding	124	55	30.49	7.0e-07
GO:0046961	proton-transporting ATPase activity, rot...	17	14	4.18	8.5e-07
GO:0015662	ATPase activity, coupled to transmembran...	21	16	5.16	8.9e-07
GO:0044769	ATPase activity, coupled to transmembran...	19	15	4.67	9.0e-07
GO:0043492	ATPase activity, coupled to movement of ...	52	29	12.79	1.2e-06
GO:0015075	ion transmembrane transporter activity	169	68	41.56	2.7e-06
GO:0003677	DNA binding	284	101	69.84	8.9e-06
GO:0022839	ion gated channel activity	24	16	5.9	1.5e-05
GO:0022836	gated channel activity	29	18	7.13	1.9e-05
GO:0005244	voltage-gated ion channel activity	23	15	5.66	4.1e-05
GO:0022832	voltage-gated channel activity	28	17	6.89	4.8e-05
GO:0015399	primary active transmembrane transporter...	64	30	15.74	7.4e-05
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	64	30	15.74	7.4e-05
GO:0005253	anion channel activity	17	12	4.18	8.0e-05
GO:0005254	chloride channel activity	17	12	4.18	8.0e-05
GO:0015108	chloride transmembrane transporter activ...	17	12	4.18	8.0e-05
GO:0008324	cation transmembrane transporter activit...	101	42	24.84	9.9e-05
GO:0003824	catalytic activity	1938	518	476.57	0.00012
GO:0022857	transmembrane transporter activity	216	76	53.12	0.00019
GO:0003896	DNA primase activity	6	6	1.48	0.00022
GO:0019842	vitamin binding	28	16	6.89	0.00022
GO:0005247	voltage-gated chloride channel activity	16	11	3.93	0.00023
GO:0008308	voltage-gated anion channel activity	16	11	3.93	0.00023
GO:0140097	catalytic activity, acting on DNA	121	47	29.75	0.00028
GO:0008094	DNA-dependent ATPase activity	59	27	14.51	0.00028
GO:0032135	DNA insertion or deletion binding	8	7	1.97	0.00033
GO:0046933	proton-transporting ATP synthase activit...	8	7	1.97	0.00033
GO:0042623	ATPase activity, coupled	230	79	56.56	0.00035
GO:1901618	organic hydroxy compound transmembrane t...	10	8	2.46	0.00036
GO:0003690	double-stranded DNA binding	123	47	30.25	0.00043
GO:0003774	motor activity	30	16	7.38	0.00063
GO:0030983	mismatched DNA binding	15	10	3.69	0.00067
GO:0003777	microtubule motor activity	20	12	4.92	0.00076
GO:0000700	mismatch base pair DNA N-glycosylase act...	5	5	1.23	0.00089
GO:0070279	vitamin B6 binding	18	11	4.43	0.00103
GO:0022890	inorganic cation transmembrane transport...	79	32	19.43	0.00114
GO:1901474	azole transmembrane transporter activity	9	7	2.21	0.00119
GO:1990239	steroid hormone binding	7	6	1.72	0.00120
GO:0015103	inorganic anion transmembrane transporte...	32	16	7.87	0.00157
GO:0005215	transporter activity	262	85	64.43	0.00163
GO:0015291	secondary active transmembrane transport...	50	22	12.3	0.00192
GO:0005216	ion channel activity	33	16	8.11	0.00237
GO:0005200	structural constituent of cytoskeleton	12	8	2.95	0.00243
GO:0000217	DNA secondary structure binding	17	10	4.18	0.00264
GO:0030170	pyridoxal phosphate binding	17	10	4.18	0.00264
GO:0016638	oxidoreductase activity, acting on the C...	10	7	2.46	0.00312
GO:0003887	DNA-directed DNA polymerase activity	20	11	4.92	0.00333
GO:0016491	oxidoreductase activity	319	99	78.44	0.00341
GO:1990837	sequence-specific double-stranded DNA bi...	74	29	18.2	0.00346
GO:0015267	channel activity	40	18	9.84	0.00363
GO:0022803	passive transmembrane transporter activi...	40	18	9.84	0.00363
GO:0015203	polyamine transmembrane transporter acti...	4	4	0.98	0.00363
GO:0016168	chlorophyll binding	4	4	0.98	0.00363
GO:0030506	ankyrin binding	4	4	0.98	0.00363
GO:0031409	pigment binding	4	4	0.98	0.00363
GO:0019237	centromeric DNA binding	6	5	1.48	0.00425
GO:0032138	single base insertion or deletion bindin...	6	5	1.48	0.00425
GO:0016772	transferase activity, transferring phosp...	296	92	72.79	0.00454
GO:0022838	substrate-specific channel activity	35	16	8.61	0.00496
GO:0019104	DNA N-glycosylase activity	13	8	3.2	0.00497
GO:1990939	ATP-dependent microtubule motor activity	13	8	3.2	0.00497
GO:0016887	ATPase activity	284	88	69.84	0.00604
GO:0016301	kinase activity	223	71	54.84	0.00661
GO:0003688	DNA replication origin binding	11	7	2.7	0.00676
GO:0015079	potassium ion transmembrane transporter ...	11	7	2.7	0.00676
GO:0060090	molecular adaptor activity	33	15	8.11	0.00690
GO:0034061	DNA polymerase activity	22	11	5.41	0.00853
GO:0016773	phosphotransferase activity, alcohol gro...	200	64	49.18	0.00863
GO:0015238	drug transmembrane transporter activity	28	13	6.89	0.00943
GO:0008194	UDP-glycosyltransferase activity	31	14	7.62	0.00959
GO:0030674	protein binding, bridging	31	14	7.62	0.00959
GO:0043565	sequence-specific DNA binding	113	39	27.79	0.01021
