GO.ID	Term	Annotated	Significant	Expected	classic
GO:0003723	RNA binding	444	255	141.67	< 1e-30
GO:0003735	structural constituent of ribosome	104	74	33.18	7.3e-17
GO:0003729	mRNA binding	174	101	55.52	2.1e-13
GO:0003676	nucleic acid binding	675	292	215.38	1.0e-12
GO:0140098	catalytic activity, acting on RNA	235	120	74.98	1.6e-10
GO:0097159	organic cyclic compound binding	999	395	318.77	1.9e-10
GO:1901363	heterocyclic compound binding	995	393	317.49	2.7e-10
GO:0005198	structural molecule activity	148	82	47.22	1.2e-09
GO:0019843	rRNA binding	41	32	13.08	1.3e-09
GO:0008135	translation factor activity, RNA binding	70	45	22.34	1.8e-08
GO:0030515	snoRNA binding	31	25	9.89	2.7e-08
GO:0043022	ribosome binding	40	28	12.76	7.4e-07
GO:0004812	aminoacyl-tRNA ligase activity	31	23	9.89	1.5e-06
GO:0016875	ligase activity, forming carbon-oxygen b...	31	23	9.89	1.5e-06
GO:0003743	translation initiation factor activity	42	28	13.4	3.4e-06
GO:0140101	catalytic activity, acting on a tRNA	58	35	18.51	6.3e-06
GO:0004004	ATP-dependent RNA helicase activity	66	36	21.06	1.0e-04
GO:0008186	RNA-dependent ATPase activity	66	36	21.06	1.0e-04
GO:0043021	ribonucleoprotein complex binding	79	41	25.21	0.00015
GO:0003746	translation elongation factor activity	12	10	3.83	0.00035
GO:0015605	organophosphate ester transmembrane tran...	20	14	6.38	0.00051
GO:0008173	RNA methyltransferase activity	27	17	8.62	0.00084
GO:0008097	5S rRNA binding	6	6	1.91	0.00104
GO:0033592	RNA strand annealing activity	6	6	1.91	0.00104
GO:0046964	3'-phosphoadenosine 5'-phosphosulfate tr...	6	6	1.91	0.00104
GO:0008649	rRNA methyltransferase activity	13	10	4.15	0.00110
GO:0015216	purine nucleotide transmembrane transpor...	13	10	4.15	0.00110
GO:0140102	catalytic activity, acting on a rRNA	13	10	4.15	0.00110
GO:1904680	peptide transmembrane transporter activi...	15	11	4.79	0.00117
GO:0015215	nucleotide transmembrane transporter act...	17	12	5.42	0.00118
