GO.ID	Term	Annotated	Significant	Expected	classic
GO:0004360	glutamine-fructose-6-phosphate transamin...	6	5	0.23	4.9e-07
GO:0016597	amino acid binding	28	9	1.09	5.8e-07
GO:0070548	L-glutamine aminotransferase activity	8	5	0.31	4.3e-06
GO:0030246	carbohydrate binding	19	6	0.74	5.6e-05
GO:0004057	arginyltransferase activity	3	3	0.12	5.8e-05
GO:0031406	carboxylic acid binding	47	9	1.84	6.1e-05
GO:0043177	organic acid binding	47	9	1.84	6.1e-05
GO:1901505	carbohydrate derivative transmembrane tr...	22	6	0.86	0.00014
GO:0003779	actin binding	54	9	2.11	0.00019
GO:0008446	GDP-mannose 4,6-dehydratase activity	4	3	0.16	0.00023
GO:0070401	NADP+ binding	4	3	0.16	0.00023
GO:0016836	hydro-lyase activity	24	6	0.94	0.00024
GO:0015932	nucleobase-containing compound transmemb...	26	6	1.02	0.00038
GO:0016835	carbon-oxygen lyase activity	29	6	1.13	0.00071
GO:0008061	chitin binding	12	4	0.47	0.00086
GO:0050661	NADP binding	41	7	1.6	0.00087
GO:0004517	nitric-oxide synthase activity	2	2	0.08	0.00152
GO:0004711	ribosomal protein S6 kinase activity	2	2	0.08	0.00152
GO:0008460	dTDP-glucose 4,6-dehydratase activity	2	2	0.08	0.00152
GO:0070728	leucine binding	2	2	0.08	0.00152
GO:0004497	monooxygenase activity	14	4	0.55	0.00164
GO:0016709	oxidoreductase activity, acting on paire...	7	3	0.27	0.00182
GO:0051721	protein phosphatase 2A binding	7	3	0.27	0.00182
GO:0008483	transaminase activity	24	5	0.94	0.00196
GO:0016769	transferase activity, transferring nitro...	24	5	0.94	0.00196
GO:0005338	nucleotide-sugar transmembrane transport...	8	3	0.31	0.00282
GO:0051015	actin filament binding	40	6	1.56	0.00405
GO:0003785	actin monomer binding	9	3	0.35	0.00412
GO:0016755	transferase activity, transferring amino...	9	3	0.35	0.00412
GO:0008603	cAMP-dependent protein kinase regulator ...	3	2	0.12	0.00443
GO:0017080	sodium channel regulator activity	3	2	0.12	0.00443
GO:0097110	scaffold protein binding	3	2	0.12	0.00443
GO:0005518	collagen binding	19	4	0.74	0.00545
GO:0051219	phosphoprotein binding	10	3	0.39	0.00571
GO:0015605	organophosphate ester transmembrane tran...	20	4	0.78	0.00661
GO:0015299	solute:proton antiporter activity	4	2	0.16	0.00863
GO:0015369	calcium:proton antiporter activity	4	2	0.16	0.00863
GO:0034617	tetrahydrobiopterin binding	4	2	0.16	0.00863
GO:0034618	arginine binding	4	2	0.16	0.00863
GO:0045296	cadherin binding	4	2	0.16	0.00863
GO:0051139	metal ion:proton antiporter activity	4	2	0.16	0.00863
GO:0000295	adenine nucleotide transmembrane transpo...	12	3	0.47	0.00989
GO:0005346	purine ribonucleotide transmembrane tran...	12	3	0.47	0.00989
GO:0004540	ribonuclease activity	48	6	1.88	0.01005
GO:0015216	purine nucleotide transmembrane transpor...	13	3	0.51	0.01250
GO:0042802	identical protein binding	345	22	13.49	0.01251
GO:0016705	oxidoreductase activity, acting on paire...	37	5	1.45	0.01341
GO:0003958	NADPH-hemoprotein reductase activity	5	2	0.2	0.01402
GO:0015298	solute:cation antiporter activity	5	2	0.2	0.01402
GO:0015368	calcium:cation antiporter activity	5	2	0.2	0.01402
GO:0015491	cation:cation antiporter activity	5	2	0.2	0.01402
GO:0044325	ion channel binding	5	2	0.2	0.01402
GO:0046870	cadmium ion binding	5	2	0.2	0.01402
GO:0050998	nitric-oxide synthase binding	5	2	0.2	0.01402
GO:0004518	nuclease activity	85	8	3.32	0.01667
GO:1901682	sulfur compound transmembrane transporte...	15	3	0.59	0.01878
GO:0008509	anion transmembrane transporter activity	87	8	3.4	0.01897
GO:0015165	pyrimidine nucleotide-sugar transmembran...	6	2	0.23	0.02050
GO:0017110	nucleoside-diphosphatase activity	6	2	0.23	0.02050
GO:0030165	PDZ domain binding	6	2	0.23	0.02050
GO:0046964	3'-phosphoadenosine 5'-phosphosulfate tr...	6	2	0.23	0.02050
GO:0050839	cell adhesion molecule binding	6	2	0.23	0.02050
GO:0019887	protein kinase regulator activity	43	5	1.68	0.02461
GO:0015215	nucleotide transmembrane transporter act...	17	3	0.66	0.02652
GO:0051787	misfolded protein binding	17	3	0.66	0.02652
GO:0016857	racemase and epimerase activity, acting ...	7	2	0.27	0.02797
GO:0017056	structural constituent of nuclear pore	7	2	0.27	0.02797
GO:0099516	ion antiporter activity	7	2	0.27	0.02797
GO:0019207	kinase regulator activity	45	5	1.76	0.02937
GO:0015075	ion transmembrane transporter activity	169	12	6.61	0.03024
GO:0005516	calmodulin binding	31	4	1.21	0.03088
GO:0020037	heme binding	31	4	1.21	0.03088
GO:0030674	protein binding, bridging	31	4	1.21	0.03088
GO:0004252	serine-type endopeptidase activity	8	2	0.31	0.03636
GO:0008013	beta-catenin binding	8	2	0.31	0.03636
