GO.ID	Term	Annotated	Significant	Expected	classic
GO:0002181	cytoplasmic translation	145	56	8.88	< 1e-30
GO:0006613	cotranslational protein targeting to mem...	63	35	3.86	2.6e-27
GO:0006614	SRP-dependent cotranslational protein ta...	61	34	3.74	1.3e-26
GO:0045047	protein targeting to ER	74	35	4.53	3.7e-24
GO:0072599	establishment of protein localization to...	76	35	4.66	1.2e-23
GO:0006412	translation	309	67	18.93	7.6e-23
GO:0070972	protein localization to endoplasmic reti...	81	35	4.96	1.7e-22
GO:0000184	nuclear-transcribed mRNA catabolic proce...	77	34	4.72	3.0e-22
GO:0006518	peptide metabolic process	368	72	22.55	7.6e-22
GO:0043043	peptide biosynthetic process	326	67	19.98	2.0e-21
GO:0006612	protein targeting to membrane	89	35	5.45	7.6e-21
GO:0006413	translational initiation	115	39	7.05	1.9e-20
GO:0043604	amide biosynthetic process	385	71	23.59	6.5e-20
GO:0043603	cellular amide metabolic process	466	76	28.55	4.4e-18
GO:0090150	establishment of protein localization to...	116	36	7.11	1.9e-17
GO:0000956	nuclear-transcribed mRNA catabolic proce...	119	34	7.29	2.8e-15
GO:0019684	photosynthesis, light reaction	34	18	2.08	6.4e-14
GO:0006402	mRNA catabolic process	139	35	8.52	7.4e-14
GO:0006605	protein targeting	198	42	12.13	1.1e-13
GO:1901566	organonitrogen compound biosynthetic pro...	770	93	47.18	1.5e-13
GO:0072657	protein localization to membrane	151	36	9.25	1.9e-13
GO:0072594	establishment of protein localization to...	245	45	15.01	2.9e-12
GO:0015979	photosynthesis	41	18	2.51	4.0e-12
GO:0006401	RNA catabolic process	158	35	9.68	4.5e-12
GO:0034655	nucleobase-containing compound catabolic...	238	41	14.58	2.8e-10
GO:0019439	aromatic compound catabolic process	259	42	15.87	1.2e-09
GO:0010629	negative regulation of gene expression	398	54	24.39	2.9e-09
GO:0044270	cellular nitrogen compound catabolic pro...	257	41	15.75	3.2e-09
GO:0046700	heterocycle catabolic process	259	41	15.87	4.1e-09
GO:0033365	protein localization to organelle	346	49	21.2	4.5e-09
GO:1901361	organic cyclic compound catabolic proces...	272	42	16.67	5.5e-09
GO:0006886	intracellular protein transport	383	51	23.47	1.8e-08
GO:0006091	generation of precursor metabolites and ...	193	32	11.83	9.1e-08
GO:0044271	cellular nitrogen compound biosynthetic ...	1091	101	66.85	1.8e-07
GO:0015833	peptide transport	472	55	28.92	5.0e-07
GO:0042255	ribosome assembly	56	15	3.43	6.6e-07
GO:0009735	response to cytokinin	49	14	3	6.7e-07
GO:0010605	negative regulation of macromolecule met...	519	58	31.8	9.3e-07
GO:0000028	ribosomal small subunit assembly	20	9	1.23	9.5e-07
GO:0042886	amide transport	482	55	29.53	1.0e-06
GO:0009765	photosynthesis, light harvesting	8	6	0.49	1.2e-06
GO:0015031	protein transport	455	52	27.88	2.1e-06
GO:0009892	negative regulation of metabolic process	565	60	34.62	3.3e-06
GO:0045184	establishment of protein localization	484	53	29.66	6.3e-06
GO:0071705	nitrogen compound transport	568	59	34.8	8.8e-06
GO:0009768	photosynthesis, light harvesting in phot...	4	4	0.25	1.4e-05
GO:0006407	rRNA export from nucleus	11	6	0.67	1.8e-05
GO:0051029	rRNA transport	11	6	0.67	1.8e-05
GO:0071702	organic substance transport	596	60	36.52	2.0e-05
GO:0034645	cellular macromolecule biosynthetic proc...	967	86	59.25	2.2e-05
GO:0009059	macromolecule biosynthetic process	983	87	60.23	2.3e-05
GO:0042254	ribosome biogenesis	262	33	16.05	3.3e-05
GO:0016071	mRNA metabolic process	317	37	19.42	5.7e-05
GO:0046907	intracellular transport	512	52	31.37	7.0e-05
GO:0009642	response to light intensity	25	8	1.53	7.5e-05
GO:0044249	cellular biosynthetic process	1521	119	93.2	9.6e-05
GO:1901576	organic substance biosynthetic process	1507	118	92.34	0.00010
GO:0009058	biosynthetic process	1547	120	94.79	0.00013
GO:0010468	regulation of gene expression	734	67	44.98	0.00015
GO:0002182	cytoplasmic translational elongation	15	6	0.92	0.00015
GO:0070542	response to fatty acid	15	6	0.92	0.00015
GO:0009767	photosynthetic electron transport chain	10	5	0.61	0.00016
GO:1901798	positive regulation of signal transducti...	6	4	0.37	0.00019
GO:0045727	positive regulation of translation	51	11	3.13	0.00019
GO:0006810	transport	945	81	57.91	0.00019
GO:0034613	cellular protein localization	545	53	33.4	0.00019
GO:0009657	plastid organization	60	12	3.68	0.00021
GO:0051083	'de novo' cotranslational protein foldin...	3	3	0.18	0.00023
GO:0071484	cellular response to light intensity	3	3	0.18	0.00023
GO:0006821	chloride transport	16	6	0.98	0.00023
GO:0042548	regulation of photosynthesis, light reac...	16	6	0.98	0.00023
GO:0097421	liver regeneration	16	6	0.98	0.00023
GO:1902476	chloride transmembrane transport	16	6	0.98	0.00023
GO:2001244	positive regulation of intrinsic apoptot...	11	5	0.67	0.00028
GO:0051234	establishment of localization	981	82	60.11	0.00042
GO:0048732	gland development	84	14	5.15	0.00046
GO:0070727	cellular macromolecule localization	564	53	34.56	0.00047
GO:0010109	regulation of photosynthesis	18	6	1.1	0.00049
GO:0097064	ncRNA export from nucleus	18	6	1.1	0.00049
GO:0006414	translational elongation	48	10	2.94	0.00050
GO:0051649	establishment of localization in cell	568	53	34.8	0.00057
GO:0042274	ribosomal small subunit biogenesis	107	16	6.56	0.00065
GO:0010035	response to inorganic substance	281	31	17.22	0.00069
GO:0045471	response to ethanol	50	10	3.06	0.00070
GO:0034250	positive regulation of cellular amide me...	59	11	3.62	0.00072
GO:0043467	regulation of generation of precursor me...	60	11	3.68	0.00083
GO:1902255	positive regulation of intrinsic apoptot...	4	3	0.25	0.00087
GO:0031100	animal organ regeneration	27	7	1.65	0.00090
GO:0006458	'de novo' protein folding	20	6	1.23	0.00092
GO:0044265	cellular macromolecule catabolic process	404	40	24.76	0.00102
GO:0031099	regeneration	36	8	2.21	0.00118
GO:0006417	regulation of translation	135	18	8.27	0.00121
GO:0034248	regulation of cellular amide metabolic p...	147	19	9.01	0.00130
GO:0071398	cellular response to fatty acid	9	4	0.55	0.00135
GO:0042273	ribosomal large subunit biogenesis	74	12	4.53	0.00151
GO:0034101	erythrocyte homeostasis	22	6	1.35	0.00160
GO:0006457	protein folding	85	13	5.21	0.00169
GO:0016072	rRNA metabolic process	222	25	13.6	0.00177
GO:0009057	macromolecule catabolic process	443	42	27.14	0.00181
GO:0010467	gene expression	1148	90	70.34	0.00186
GO:0002262	myeloid cell homeostasis	23	6	1.41	0.00205
GO:0006364	rRNA processing	200	23	12.26	0.00206
GO:0046085	adenosine metabolic process	5	3	0.31	0.00207
GO:0022900	electron transport chain	67	11	4.11	0.00214
GO:0010942	positive regulation of cell death	120	16	7.35	0.00227
GO:0010038	response to metal ion	166	20	10.17	0.00233
GO:0046686	response to cadmium ion	89	13	5.45	0.00258
GO:0043068	positive regulation of programmed cell d...	112	15	6.86	0.00297
GO:0022613	ribonucleoprotein complex biogenesis	347	34	21.26	0.00307
GO:0033574	response to testosterone	11	4	0.67	0.00321
GO:0043065	positive regulation of apoptotic process	103	14	6.31	0.00354
GO:0044267	cellular protein metabolic process	1217	93	74.57	0.00356
GO:0006167	AMP biosynthetic process	2	2	0.12	0.00374
GO:0006228	UTP biosynthetic process	2	2	0.12	0.00374
GO:0009647	skotomorphogenesis	2	2	0.12	0.00374
GO:0046086	adenosine biosynthetic process	2	2	0.12	0.00374
GO:0009725	response to hormone	365	35	22.37	0.00382
GO:0045861	negative regulation of proteolysis	43	8	2.63	0.00389
GO:0009773	photosynthetic electron transport in pho...	6	3	0.37	0.00395
GO:0030421	defecation	6	3	0.37	0.00395
GO:1902253	regulation of intrinsic apoptotic signal...	6	3	0.37	0.00395
GO:0000027	ribosomal large subunit assembly	26	6	1.59	0.00402
GO:0009163	nucleoside biosynthetic process	26	6	1.59	0.00402
GO:0098661	inorganic anion transmembrane transport	26	6	1.59	0.00402
GO:0014075	response to amine	12	4	0.74	0.00458
GO:0042451	purine nucleoside biosynthetic process	12	4	0.74	0.00458
GO:0046129	purine ribonucleoside biosynthetic proce...	12	4	0.74	0.00458
GO:0046134	pyrimidine nucleoside biosynthetic proce...	12	4	0.74	0.00458
GO:1904667	negative regulation of ubiquitin protein...	12	4	0.74	0.00458
GO:0042981	regulation of apoptotic process	238	25	14.58	0.00461
GO:2001235	positive regulation of apoptotic signali...	19	5	1.16	0.00471
GO:0009668	plastid membrane organization	27	6	1.65	0.00491
GO:0010027	thylakoid membrane organization	27	6	1.65	0.00491
GO:0071428	rRNA-containing ribonucleoprotein comple...	27	6	1.65	0.00491
GO:1901796	regulation of signal transduction by p53...	27	6	1.65	0.00491
GO:1901575	organic substance catabolic process	653	55	40.01	0.00512
GO:0009416	response to light stimulus	166	19	10.17	0.00532
GO:0009639	response to red or far red light	20	5	1.23	0.00597
GO:0010043	response to zinc ion	20	5	1.23	0.00597
GO:0001889	liver development	46	8	2.82	0.00598
GO:0061008	hepaticobiliary system development	46	8	2.82	0.00598
GO:1901654	response to ketone	66	10	4.04	0.00612
GO:0006633	fatty acid biosynthetic process	56	9	3.43	0.00620
GO:0043067	regulation of programmed cell death	257	26	15.75	0.00642
GO:0008104	protein localization	646	54	39.58	0.00659
GO:0009220	pyrimidine ribonucleotide biosynthetic p...	7	3	0.43	0.00660
GO:0030858	positive regulation of epithelial cell d...	7	3	0.43	0.00660
GO:0045606	positive regulation of epidermal cell di...	7	3	0.43	0.00660
GO:0045616	regulation of keratinocyte differentiati...	7	3	0.43	0.00660
GO:0045618	positive regulation of keratinocyte diff...	7	3	0.43	0.00660
GO:0045684	positive regulation of epidermis develop...	7	3	0.43	0.00660
GO:0045901	positive regulation of translational elo...	7	3	0.43	0.00660
GO:0048542	lymph gland development	7	3	0.43	0.00660
GO:0060416	response to growth hormone	7	3	0.43	0.00660
GO:0006450	regulation of translational fidelity	14	4	0.86	0.00841
GO:0042177	negative regulation of protein catabolic...	30	6	1.84	0.00844
GO:0061077	chaperone-mediated protein folding	30	6	1.84	0.00844
GO:0019538	protein metabolic process	1299	96	79.6	0.00894
GO:0042455	ribonucleoside biosynthetic process	22	5	1.35	0.00918
GO:0071426	ribonucleoprotein complex export from nu...	70	10	4.29	0.00930
GO:1902533	positive regulation of intracellular sig...	92	12	5.64	0.00943
GO:0009646	response to absence of light	8	3	0.49	0.01009
GO:0035950	regulation of oligopeptide transport by ...	8	3	0.49	0.01009
GO:0035952	negative regulation of oligopeptide tran...	8	3	0.49	0.01009
GO:0035953	regulation of dipeptide transport by reg...	8	3	0.49	0.01009
GO:0035955	negative regulation of dipeptide transpo...	8	3	0.49	0.01009
GO:0042759	long-chain fatty acid biosynthetic proce...	8	3	0.49	0.01009
GO:0042938	dipeptide transport	8	3	0.49	0.01009
GO:0046132	pyrimidine ribonucleoside biosynthetic p...	8	3	0.49	0.01009
GO:0090088	regulation of oligopeptide transport	8	3	0.49	0.01009
GO:0090089	regulation of dipeptide transport	8	3	0.49	0.01009
GO:2000877	negative regulation of oligopeptide tran...	8	3	0.49	0.01009
GO:2000879	negative regulation of dipeptide transpo...	8	3	0.49	0.01009
GO:0006405	RNA export from nucleus	71	10	4.35	0.01026
