GO.ID	Term	Annotated	Significant	Expected	classic
GO:0005507	copper ion binding	37	11	1.53	1.3e-07
GO:0005518	collagen binding	19	8	0.79	3.5e-07
GO:0004332	fructose-bisphosphate aldolase activity	6	5	0.25	6.5e-07
GO:0016832	aldehyde-lyase activity	12	5	0.5	7.0e-05
GO:0043169	cation binding	322	28	13.33	7.5e-05
GO:0060089	molecular transducer activity	84	12	3.48	0.00013
GO:0008509	anion transmembrane transporter activity	86	12	3.56	0.00017
GO:0051015	actin filament binding	40	8	1.66	0.00017
GO:0038023	signaling receptor activity	64	10	2.65	0.00023
GO:0015203	polyamine transmembrane transporter acti...	4	3	0.17	0.00027
GO:0003779	actin binding	54	9	2.24	0.00029
GO:0016830	carbon-carbon lyase activity	34	7	1.41	0.00037
GO:0046914	transition metal ion binding	215	20	8.9	0.00040
GO:0046872	metal ion binding	302	25	12.5	0.00043
GO:0004888	transmembrane signaling receptor activit...	58	9	2.4	0.00051
GO:0003872	6-phosphofructokinase activity	2	2	0.08	0.00170
GO:0004329	formate-tetrahydrofolate ligase activity	2	2	0.08	0.00170
GO:0004477	methenyltetrahydrofolate cyclohydrolase ...	2	2	0.08	0.00170
GO:0004488	methylenetetrahydrofolate dehydrogenase ...	2	2	0.08	0.00170
GO:0004774	succinate-CoA ligase activity	2	2	0.08	0.00170
GO:0004775	succinate-CoA ligase (ADP-forming) activ...	2	2	0.08	0.00170
GO:0004807	triose-phosphate isomerase activity	2	2	0.08	0.00170
GO:0015228	coenzyme A transmembrane transporter act...	2	2	0.08	0.00170
GO:0016631	enoyl-[acyl-carrier-protein] reductase a...	2	2	0.08	0.00170
GO:0044610	FMN transmembrane transporter activity	2	2	0.08	0.00170
GO:0080122	AMP transmembrane transporter activity	2	2	0.08	0.00170
GO:1901691	proton binding	2	2	0.08	0.00170
GO:0008514	organic anion transmembrane transporter ...	56	8	2.32	0.00183
GO:0015101	organic cation transmembrane transporter...	7	3	0.29	0.00215
GO:0015075	ion transmembrane transporter activity	168	15	6.96	0.00336
GO:0043167	ion binding	651	40	26.95	0.00358
GO:0016491	oxidoreductase activity	319	23	13.21	0.00488
GO:0004032	alditol:NADP+ 1-oxidoreductase activity	3	2	0.12	0.00496
GO:0004084	branched-chain-amino-acid transaminase a...	3	2	0.12	0.00496
GO:0008106	alcohol dehydrogenase (NADP+) activity	3	2	0.12	0.00496
GO:0008443	phosphofructokinase activity	3	2	0.12	0.00496
GO:0010326	methionine-oxo-acid transaminase activit...	3	2	0.12	0.00496
GO:0015230	FAD transmembrane transporter activity	3	2	0.12	0.00496
GO:0051724	NAD transmembrane transporter activity	3	2	0.12	0.00496
GO:0052654	L-leucine transaminase activity	3	2	0.12	0.00496
GO:0052655	L-valine transaminase activity	3	2	0.12	0.00496
GO:0052656	L-isoleucine transaminase activity	3	2	0.12	0.00496
GO:0071077	adenosine 3',5'-bisphosphate transmembra...	3	2	0.12	0.00496
GO:0004033	aldo-keto reductase (NADP) activity	10	3	0.41	0.00671
GO:0009055	electron transfer activity	30	5	1.24	0.00695
GO:0016829	lyase activity	101	10	4.18	0.00804
GO:0008446	GDP-mannose 4,6-dehydratase activity	4	2	0.17	0.00966
GO:0016744	transferase activity, transferring aldeh...	4	2	0.17	0.00966
GO:0070401	NADP+ binding	4	2	0.17	0.00966
GO:0008483	transaminase activity	21	4	0.87	0.00968
GO:0016769	transferase activity, transferring nitro...	21	4	0.87	0.00968
GO:0016878	acid-thiol ligase activity	12	3	0.5	0.01158
GO:0016861	intramolecular oxidoreductase activity, ...	13	3	0.54	0.01461
GO:0016773	phosphotransferase activity, alcohol gro...	198	15	8.2	0.01509
GO:0005347	ATP transmembrane transporter activity	5	2	0.21	0.01566
GO:0015217	ADP transmembrane transporter activity	5	2	0.21	0.01566
