GO.ID	Term	Annotated	Significant	Expected	classic
GO:0016072	rRNA metabolic process	222	31	7.46	1.4e-12
GO:0006364	rRNA processing	200	29	6.72	3.4e-12
GO:0034470	ncRNA processing	274	33	9.2	1.5e-11
GO:0042254	ribosome biogenesis	262	32	8.8	2.4e-11
GO:0016054	organic acid catabolic process	98	19	3.29	2.0e-10
GO:0046395	carboxylic acid catabolic process	98	19	3.29	2.0e-10
GO:0009063	cellular amino acid catabolic process	57	15	1.91	2.0e-10
GO:0034660	ncRNA metabolic process	359	35	12.06	1.4e-09
GO:0044282	small molecule catabolic process	143	21	4.8	4.4e-09
GO:0042274	ribosomal small subunit biogenesis	107	18	3.59	7.1e-09
GO:0000466	maturation of 5.8S rRNA from tricistroni...	55	13	1.85	1.5e-08
GO:0022613	ribonucleoprotein complex biogenesis	347	32	11.66	3.6e-08
GO:0000460	maturation of 5.8S rRNA	60	13	2.02	4.6e-08
GO:0009083	branched-chain amino acid catabolic proc...	9	6	0.3	9.7e-08
GO:0000462	maturation of SSU-rRNA from tricistronic...	69	13	2.32	2.7e-07
GO:0030490	maturation of SSU-rRNA	81	14	2.72	2.8e-07
GO:0009081	branched-chain amino acid metabolic proc...	18	7	0.6	9.3e-07
GO:0000447	endonucleolytic cleavage in ITS1 to sepa...	28	8	0.94	2.2e-06
GO:1901606	alpha-amino acid catabolic process	50	10	1.68	4.0e-06
GO:0006396	RNA processing	448	33	15.05	4.5e-06
GO:0006520	cellular amino acid metabolic process	202	20	6.79	7.7e-06
GO:0055114	oxidation-reduction process	424	31	14.24	1.2e-05
GO:0000966	RNA 5'-end processing	26	7	0.87	1.5e-05
GO:0034471	ncRNA 5'-end processing	26	7	0.87	1.5e-05
GO:1901605	alpha-amino acid metabolic process	144	16	4.84	1.7e-05
GO:0000479	endonucleolytic cleavage of tricistronic...	36	8	1.21	1.7e-05
GO:0000463	maturation of LSU-rRNA from tricistronic...	27	7	0.91	2.0e-05
GO:0042273	ribosomal large subunit biogenesis	74	11	2.49	2.6e-05
GO:0000478	endonucleolytic cleavage involved in rRN...	38	8	1.28	2.6e-05
GO:0000469	cleavage involved in rRNA processing	51	9	1.71	3.6e-05
GO:0000472	endonucleolytic cleavage to generate mat...	21	6	0.71	4.5e-05
GO:0090502	RNA phosphodiester bond hydrolysis, endo...	54	9	1.81	5.9e-05
GO:0000098	sulfur amino acid catabolic process	8	4	0.27	7.6e-05
GO:0000967	rRNA 5'-end processing	24	6	0.81	0.00010
GO:0072329	monocarboxylic acid catabolic process	46	8	1.55	0.00011
GO:0006082	organic acid metabolic process	431	29	14.48	0.00012
GO:0043436	oxoacid metabolic process	431	29	14.48	0.00012
GO:0019448	L-cysteine catabolic process	4	3	0.13	0.00014
GO:0000470	maturation of LSU-rRNA	36	7	1.21	0.00015
GO:0006635	fatty acid beta-oxidation	27	6	0.91	0.00021
GO:0032787	monocarboxylic acid metabolic process	197	17	6.62	0.00023
GO:0000054	ribosomal subunit export from nucleus	18	5	0.6	0.00024
GO:0033750	ribosome localization	18	5	0.6	0.00024
GO:0019752	carboxylic acid metabolic process	405	27	13.6	0.00025
GO:0019395	fatty acid oxidation	40	7	1.34	0.00030
GO:0034440	lipid oxidation	40	7	1.34	0.00030
GO:0000055	ribosomal large subunit export from nucl...	11	4	0.37	0.00033
GO:0002119	nematode larval development	82	10	2.75	0.00034
GO:0006572	tyrosine catabolic process	5	3	0.17	0.00035
GO:0009093	cysteine catabolic process	5	3	0.17	0.00035
GO:0006725	cellular aromatic compound metabolic pro...	1530	69	51.4	0.00039
GO:0000480	endonucleolytic cleavage in 5'-ETS of tr...	20	5	0.67	0.00040
GO:0044273	sulfur compound catabolic process	20	5	0.67	0.00040
GO:0006534	cysteine metabolic process	12	4	0.4	0.00048
GO:0009074	aromatic amino acid family catabolic pro...	12	4	0.4	0.00048
GO:0044238	primary metabolic process	2408	95	80.89	0.00052
GO:0006637	acyl-CoA metabolic process	33	6	1.11	0.00066
GO:0035383	thioester metabolic process	33	6	1.11	0.00066
GO:0006570	tyrosine metabolic process	13	4	0.44	0.00068
GO:1901360	organic cyclic compound metabolic proces...	1590	70	53.41	0.00077
GO:0001510	RNA methylation	34	6	1.14	0.00078
GO:0051384	response to glucocorticoid	34	6	1.14	0.00078
GO:0051262	protein tetramerization	23	5	0.77	0.00081
GO:0009062	fatty acid catabolic process	35	6	1.18	0.00092
GO:0031960	response to corticosteroid	35	6	1.18	0.00092
GO:0006790	sulfur compound metabolic process	164	14	5.51	0.00097
GO:0016070	RNA metabolic process	971	48	32.62	0.00103
GO:0019343	cysteine biosynthetic process via cystat...	2	2	0.07	0.00112
GO:0019346	transsulfuration	2	2	0.07	0.00112
GO:0019450	L-cysteine catabolic process to pyruvate	2	2	0.07	0.00112
GO:0019451	L-cysteine catabolic process to pyruvate...	2	2	0.07	0.00112
GO:0045723	positive regulation of fatty acid biosyn...	2	2	0.07	0.00112
GO:1901569	fatty acid derivative catabolic process	2	2	0.07	0.00112
GO:1901999	homogentisate metabolic process	2	2	0.07	0.00112
GO:1902000	homogentisate catabolic process	2	2	0.07	0.00112
GO:0006631	fatty acid metabolic process	112	11	3.76	0.00112
GO:0006559	L-phenylalanine catabolic process	7	3	0.24	0.00117
GO:0007595	lactation	7	3	0.24	0.00117
GO:0046439	L-cysteine metabolic process	7	3	0.24	0.00117
GO:0050667	homocysteine metabolic process	7	3	0.24	0.00117
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvat...	7	3	0.24	0.00117
GO:0030879	mammary gland development	15	4	0.5	0.00123
GO:0044085	cellular component biogenesis	1010	49	33.93	0.00137
GO:0031167	rRNA methylation	16	4	0.54	0.00160
GO:0051289	protein homotetramerization	16	4	0.54	0.00160
GO:0002164	larval development	100	10	3.36	0.00165
GO:0009069	serine family amino acid metabolic proce...	39	6	1.31	0.00165
GO:0071428	rRNA-containing ribonucleoprotein comple...	27	5	0.91	0.00174
GO:1901565	organonitrogen compound catabolic proces...	389	24	13.07	0.00186
GO:0008152	metabolic process	2736	102	91.91	0.00190
GO:0071704	organic substance metabolic process	2537	97	85.22	0.00192
GO:0000097	sulfur amino acid biosynthetic process	17	4	0.57	0.00204
GO:0030258	lipid modification	55	7	1.85	0.00213
GO:0044237	cellular metabolic process	2619	99	87.98	0.00215
GO:0046483	heterocycle metabolic process	1518	66	50.99	0.00221
GO:0006139	nucleobase-containing compound metabolic...	1401	62	47.06	0.00228
GO:0042255	ribosome assembly	56	7	1.88	0.00237
GO:0006551	leucine metabolic process	9	3	0.3	0.00267
GO:0090501	RNA phosphodiester bond hydrolysis	108	10	3.63	0.00295
GO:0019336	phenol-containing compound catabolic pro...	3	2	0.1	0.00328
GO:0019344	cysteine biosynthetic process	3	2	0.1	0.00328
GO:0019452	L-cysteine catabolic process to taurine	3	2	0.1	0.00328
GO:0019530	taurine metabolic process	3	2	0.1	0.00328
GO:0019694	alkanesulfonate metabolic process	3	2	0.1	0.00328
GO:0042412	taurine biosynthetic process	3	2	0.1	0.00328
GO:0043617	cellular response to sucrose starvation	3	2	0.1	0.00328
GO:0046305	alkanesulfonate biosynthetic process	3	2	0.1	0.00328
GO:0070813	hydrogen sulfide metabolic process	3	2	0.1	0.00328
GO:0070814	hydrogen sulfide biosynthetic process	3	2	0.1	0.00328
GO:0006558	L-phenylalanine metabolic process	10	3	0.34	0.00372
GO:0007589	body fluid secretion	10	3	0.34	0.00372
GO:1902221	erythrose 4-phosphate/phosphoenolpyruvat...	10	3	0.34	0.00372
GO:0000096	sulfur amino acid metabolic process	32	5	1.07	0.00380
GO:0018996	molting cycle, collagen and cuticulin-ba...	20	4	0.67	0.00385
GO:0006807	nitrogen compound metabolic process	2316	90	77.8	0.00393
GO:0033865	nucleoside bisphosphate metabolic proces...	48	6	1.61	0.00486
GO:0033875	ribonucleoside bisphosphate metabolic pr...	48	6	1.61	0.00486
GO:0034032	purine nucleoside bisphosphate metabolic...	48	6	1.61	0.00486
GO:0090304	nucleic acid metabolic process	1156	52	38.83	0.00545
GO:0040002	collagen and cuticulin-based cuticle dev...	22	4	0.74	0.00552
GO:0000154	rRNA modification	35	5	1.18	0.00566
GO:0009451	RNA modification	100	9	3.36	0.00576
GO:0018958	phenol-containing compound metabolic pro...	36	5	1.21	0.00640
GO:0009092	homoserine metabolic process	4	2	0.13	0.00642
GO:0009070	serine family amino acid biosynthetic pr...	12	3	0.4	0.00650
GO:0048771	tissue remodeling	12	3	0.4	0.00650
GO:1901575	organic substance catabolic process	653	33	21.94	0.00677
GO:0044242	cellular lipid catabolic process	52	6	1.75	0.00724
GO:0042304	regulation of fatty acid biosynthetic pr...	13	3	0.44	0.00825
GO:0009642	response to light intensity	25	4	0.84	0.00884
GO:0042303	molting cycle	39	5	1.31	0.00903
GO:0044248	cellular catabolic process	744	36	24.99	0.00912
GO:0008652	cellular amino acid biosynthetic process	89	8	2.99	0.00921
GO:0048229	gametophyte development	55	6	1.85	0.00950
GO:0000959	mitochondrial RNA metabolic process	26	4	0.87	0.01018
GO:0006573	valine metabolic process	5	2	0.17	0.01046
GO:0090305	nucleic acid phosphodiester bond hydroly...	171	12	5.74	0.01107
GO:0044272	sulfur compound biosynthetic process	74	7	2.49	0.01120
GO:0016053	organic acid biosynthetic process	214	14	7.19	0.01121
GO:0046394	carboxylic acid biosynthetic process	214	14	7.19	0.01121
GO:0006801	superoxide metabolic process	27	4	0.91	0.01164
GO:0022404	molting cycle process	27	4	0.91	0.01164
GO:0007275	multicellular organism development	1027	46	34.5	0.01166
GO:0009056	catabolic process	786	37	26.4	0.01268
GO:0072593	reactive oxygen species metabolic proces...	76	7	2.55	0.01288
GO:0044281	small molecule metabolic process	736	35	24.72	0.01355
GO:0010467	gene expression	1148	50	38.56	0.01371
GO:0019919	peptidyl-arginine methylation, to asymme...	6	2	0.2	0.01535
GO:0033539	fatty acid beta-oxidation using acyl-CoA...	6	2	0.2	0.01535
GO:0009743	response to carbohydrate	61	6	2.05	0.01548
GO:0034641	cellular nitrogen compound metabolic pro...	1691	68	56.8	0.01755
GO:0009071	serine family amino acid catabolic proce...	17	3	0.57	0.01778
GO:0009744	response to sucrose	17	3	0.57	0.01778
GO:0034285	response to disaccharide	17	3	0.57	0.01778
GO:0042737	drug catabolic process	46	5	1.55	0.01786
GO:0051591	response to cAMP	46	5	1.55	0.01786
GO:0016042	lipid catabolic process	63	6	2.12	0.01795
GO:0051186	cofactor metabolic process	298	17	10.01	0.01939
