GO.ID	Term	Annotated	Significant	Expected	classic
GO:0019684	photosynthesis, light reaction	34	17	1.54	7.1e-15
GO:0015979	photosynthesis	41	18	1.86	2.0e-14
GO:0006613	cotranslational protein targeting to mem...	63	20	2.86	9.7e-13
GO:0006091	generation of precursor metabolites and ...	193	34	8.76	1.1e-12
GO:0006614	SRP-dependent cotranslational protein ta...	61	19	2.77	5.6e-12
GO:0045047	protein targeting to ER	74	20	3.36	2.8e-11
GO:0072599	establishment of protein localization to...	76	20	3.45	4.8e-11
GO:0070972	protein localization to endoplasmic reti...	81	20	3.68	1.7e-10
GO:0000184	nuclear-transcribed mRNA catabolic proce...	77	19	3.5	5.1e-10
GO:0006612	protein targeting to membrane	89	20	4.04	1.0e-09
GO:0009735	response to cytokinin	49	15	2.23	1.5e-09
GO:0002181	cytoplasmic translation	145	25	6.58	2.8e-09
GO:0043604	amide biosynthetic process	385	42	17.48	1.6e-08
GO:0043603	cellular amide metabolic process	466	47	21.16	2.2e-08
GO:0006413	translational initiation	115	20	5.22	1.1e-07
GO:0090150	establishment of protein localization to...	116	20	5.27	1.3e-07
GO:1901566	organonitrogen compound biosynthetic pro...	770	63	34.97	1.3e-07
GO:0009765	photosynthesis, light harvesting	8	6	0.36	2.1e-07
GO:0006518	peptide metabolic process	368	38	16.71	4.3e-07
GO:0006412	translation	309	34	14.03	4.5e-07
GO:0000956	nuclear-transcribed mRNA catabolic proce...	119	19	5.4	9.6e-07
GO:0043043	peptide biosynthetic process	326	34	14.8	1.6e-06
GO:0009768	photosynthesis, light harvesting in phot...	4	4	0.18	4.1e-06
GO:0006605	protein targeting	198	24	8.99	5.7e-06
GO:0006090	pyruvate metabolic process	49	11	2.23	7.6e-06
GO:0009725	response to hormone	365	35	16.58	8.0e-06
GO:0009642	response to light intensity	25	8	1.14	8.4e-06
GO:0072594	establishment of protein localization to...	245	27	11.13	8.6e-06
GO:0072657	protein localization to membrane	151	20	6.86	9.8e-06
GO:0006402	mRNA catabolic process	139	19	6.31	1.1e-05
GO:0006165	nucleoside diphosphate phosphorylation	34	9	1.54	1.3e-05
GO:0051188	cofactor biosynthetic process	180	22	8.17	1.3e-05
GO:0034655	nucleobase-containing compound catabolic...	238	26	10.81	1.5e-05
GO:0009205	purine ribonucleoside triphosphate metab...	106	16	4.81	1.6e-05
GO:0000028	ribosomal small subunit assembly	20	7	0.91	1.6e-05
GO:0009199	ribonucleoside triphosphate metabolic pr...	109	16	4.95	2.2e-05
GO:0046939	nucleotide phosphorylation	37	9	1.68	2.7e-05
GO:0019320	hexose catabolic process	15	6	0.68	2.8e-05
GO:0070542	response to fatty acid	15	6	0.68	2.8e-05
GO:0042255	ribosome assembly	56	11	2.54	3.0e-05
GO:0009206	purine ribonucleoside triphosphate biosy...	58	11	2.63	4.2e-05
GO:0006821	chloride transport	16	6	0.73	4.3e-05
GO:0042548	regulation of photosynthesis, light reac...	16	6	0.73	4.3e-05
GO:1902476	chloride transmembrane transport	16	6	0.73	4.3e-05
GO:0009144	purine nucleoside triphosphate metabolic...	115	16	5.22	4.5e-05
GO:1901361	organic cyclic compound catabolic proces...	272	27	12.35	5.9e-05
GO:0044270	cellular nitrogen compound catabolic pro...	257	26	11.67	6.0e-05
GO:0009108	coenzyme biosynthetic process	118	16	5.36	6.1e-05
GO:0033574	response to testosterone	11	5	0.5	6.7e-05
GO:0006401	RNA catabolic process	158	19	7.18	6.7e-05
GO:0009201	ribonucleoside triphosphate biosynthetic...	61	11	2.77	6.8e-05
GO:0019439	aromatic compound catabolic process	259	26	11.76	6.9e-05
GO:0046700	heterocycle catabolic process	259	26	11.76	6.9e-05
GO:0072522	purine-containing compound biosynthetic ...	132	17	5.99	7.0e-05
GO:0009145	purine nucleoside triphosphate biosynthe...	62	11	2.82	8.0e-05
GO:0046034	ATP metabolic process	96	14	4.36	8.1e-05
GO:0051083	'de novo' cotranslational protein foldin...	3	3	0.14	9.2e-05
GO:0071484	cellular response to light intensity	3	3	0.14	9.2e-05
GO:0019693	ribose phosphate metabolic process	204	22	9.26	9.3e-05
GO:0010109	regulation of photosynthesis	18	6	0.82	9.3e-05
GO:0055086	nucleobase-containing small molecule met...	313	29	14.21	0.00011
GO:0006096	glycolytic process	26	7	1.18	0.00011
GO:0006757	ATP generation from ADP	26	7	1.18	0.00011
GO:0098661	inorganic anion transmembrane transport	26	7	1.18	0.00011
GO:0072521	purine-containing compound metabolic pro...	221	23	10.04	0.00011
GO:0046134	pyrimidine nucleoside biosynthetic proce...	12	5	0.54	0.00011
GO:0009123	nucleoside monophosphate metabolic proce...	124	16	5.63	0.00011
GO:0009141	nucleoside triphosphate metabolic proces...	124	16	5.63	0.00011
GO:0009260	ribonucleotide biosynthetic process	124	16	5.63	0.00011
GO:0046390	ribose phosphate biosynthetic process	124	16	5.63	0.00011
GO:0033365	protein localization to organelle	346	31	15.71	0.00011
GO:0009161	ribonucleoside monophosphate metabolic p...	112	15	5.09	0.00012
GO:0044271	cellular nitrogen compound biosynthetic ...	1091	71	49.54	0.00012
GO:0046365	monosaccharide catabolic process	19	6	0.86	0.00013
GO:0009719	response to endogenous stimulus	432	36	19.62	0.00013
GO:0009132	nucleoside diphosphate metabolic process	45	9	2.04	0.00014
GO:0042866	pyruvate biosynthetic process	27	7	1.23	0.00014
GO:0009259	ribonucleotide metabolic process	198	21	8.99	0.00017
GO:0046031	ADP metabolic process	28	7	1.27	0.00018
GO:0009152	purine ribonucleotide biosynthetic proce...	118	15	5.36	0.00022
GO:0009150	purine ribonucleotide metabolic process	187	20	8.49	0.00022
GO:0046132	pyrimidine ribonucleoside biosynthetic p...	8	4	0.36	0.00025
GO:0009142	nucleoside triphosphate biosynthetic pro...	70	11	3.18	0.00025
GO:0043467	regulation of generation of precursor me...	60	10	2.72	0.00029
GO:0006164	purine nucleotide biosynthetic process	121	15	5.49	0.00029
GO:0009124	nucleoside monophosphate biosynthetic pr...	72	11	3.27	0.00032
GO:0009126	purine nucleoside monophosphate metaboli...	109	14	4.95	0.00033
GO:0009167	purine ribonucleoside monophosphate meta...	109	14	4.95	0.00033
GO:0045471	response to ethanol	50	9	2.27	0.00033
GO:0009256	10-formyltetrahydrofolate metabolic proc...	4	3	0.18	0.00036
GO:0009257	10-formyltetrahydrofolate biosynthetic p...	4	3	0.18	0.00036
GO:0019682	glyceraldehyde-3-phosphate metabolic pro...	15	5	0.68	0.00037
GO:0006163	purine nucleotide metabolic process	195	20	8.86	0.00039
GO:0015698	inorganic anion transport	41	8	1.86	0.00040
GO:0061620	glycolytic process through glucose-6-pho...	9	4	0.41	0.00043
GO:0071398	cellular response to fatty acid	9	4	0.41	0.00043
GO:1901135	carbohydrate derivative metabolic proces...	389	32	17.67	0.00044
GO:0006754	ATP biosynthetic process	53	9	2.41	0.00051
GO:0009135	purine nucleoside diphosphate metabolic ...	33	7	1.5	0.00054
GO:0009179	purine ribonucleoside diphosphate metabo...	33	7	1.5	0.00054
GO:0046686	response to cadmium ion	89	12	4.04	0.00056
GO:0019637	organophosphate metabolic process	361	30	16.39	0.00058
GO:0009156	ribonucleoside monophosphate biosyntheti...	66	10	3	0.00065
GO:1901654	response to ketone	66	10	3	0.00065
GO:0009165	nucleotide biosynthetic process	159	17	7.22	0.00069
GO:0009767	photosynthetic electron transport chain	10	4	0.45	0.00069
GO:0022900	electron transport chain	67	10	3.04	0.00073
GO:1901293	nucleoside phosphate biosynthetic proces...	160	17	7.27	0.00074
GO:0009117	nucleotide metabolic process	252	23	11.44	0.00077
GO:0090407	organophosphate biosynthetic process	252	23	11.44	0.00077
GO:0019359	nicotinamide nucleotide biosynthetic pro...	35	7	1.59	0.00079
GO:0019363	pyridine nucleotide biosynthetic process	35	7	1.59	0.00079
GO:0006753	nucleoside phosphate metabolic process	255	23	11.58	0.00091
GO:0034404	nucleobase-containing small molecule bio...	94	12	4.27	0.00093
GO:0006407	rRNA export from nucleus	11	4	0.5	0.00105
GO:0051029	rRNA transport	11	4	0.5	0.00105
GO:0009668	plastid membrane organization	27	6	1.23	0.00106
GO:0010027	thylakoid membrane organization	27	6	1.23	0.00106
GO:0010038	response to metal ion	166	17	7.54	0.00113
GO:1901137	carbohydrate derivative biosynthetic pro...	260	23	11.81	0.00120
GO:0009657	plastid organization	60	9	2.72	0.00130
GO:0006457	protein folding	85	11	3.86	0.00136
GO:0014075	response to amine	12	4	0.54	0.00152
GO:0010035	response to inorganic substance	281	24	12.76	0.00152
GO:0044249	cellular biosynthetic process	1521	87	69.07	0.00155
GO:0051186	cofactor metabolic process	298	25	13.53	0.00156
GO:0009185	ribonucleoside diphosphate metabolic pro...	39	7	1.77	0.00156
GO:0019318	hexose metabolic process	50	8	2.27	0.00158
GO:0006213	pyrimidine nucleoside metabolic process	20	5	0.91	0.00161
GO:0006458	'de novo' protein folding	20	5	0.91	0.00161
GO:0009639	response to red or far red light	20	5	0.91	0.00161
GO:0030421	defecation	6	3	0.27	0.00166
GO:0009058	biosynthetic process	1547	88	70.25	0.00170
GO:0016052	carbohydrate catabolic process	51	8	2.32	0.00180
GO:0055114	oxidation-reduction process	424	32	19.25	0.00197
GO:0006733	oxidoreduction coenzyme metabolic proces...	76	10	3.45	0.00198
GO:0006228	UTP biosynthetic process	2	2	0.09	0.00205
GO:0009647	skotomorphogenesis	2	2	0.09	0.00205
GO:0009127	purine nucleoside monophosphate biosynth...	64	9	2.91	0.00208
GO:0009168	purine ribonucleoside monophosphate bios...	64	9	2.91	0.00208
GO:0072525	pyridine-containing compound biosyntheti...	41	7	1.86	0.00211
GO:0061615	glycolytic process through fructose-6-ph...	13	4	0.59	0.00212
GO:0006732	coenzyme metabolic process	179	17	8.13	0.00259
GO:0009220	pyrimidine ribonucleotide biosynthetic p...	7	3	0.32	0.00281
GO:0019400	alditol metabolic process	7	3	0.32	0.00281
GO:0030858	positive regulation of epithelial cell d...	7	3	0.32	0.00281
GO:0042350	GDP-L-fucose biosynthetic process	7	3	0.32	0.00281
GO:0045606	positive regulation of epidermal cell di...	7	3	0.32	0.00281
GO:0045616	regulation of keratinocyte differentiati...	7	3	0.32	0.00281
GO:0045618	positive regulation of keratinocyte diff...	7	3	0.32	0.00281
GO:0045684	positive regulation of epidermis develop...	7	3	0.32	0.00281
GO:0045901	positive regulation of translational elo...	7	3	0.32	0.00281
GO:0046368	GDP-L-fucose metabolic process	7	3	0.32	0.00281
GO:0060416	response to growth hormone	7	3	0.32	0.00281
GO:0009416	response to light stimulus	166	16	7.54	0.00298
GO:0072330	monocarboxylic acid biosynthetic process	108	12	4.9	0.00314
GO:0009636	response to toxic substance	198	18	8.99	0.00315
GO:0006886	intracellular protein transport	383	29	17.39	0.00316
GO:1901576	organic substance biosynthetic process	1507	85	68.44	0.00321
GO:0007422	peripheral nervous system development	15	4	0.68	0.00376
GO:0030879	mammary gland development	15	4	0.68	0.00376
GO:0046131	pyrimidine ribonucleoside metabolic proc...	15	4	0.68	0.00376
GO:0006735	NADH regeneration	8	3	0.36	0.00434
GO:0009646	response to absence of light	8	3	0.36	0.00434
GO:0044416	induction by symbiont of host defense re...	8	3	0.36	0.00434
GO:0052251	induction by organism of defense respons...	8	3	0.36	0.00434
GO:0061621	canonical glycolysis	8	3	0.36	0.00434
GO:0061718	glucose catabolic process to pyruvate	8	3	0.36	0.00434
GO:0005996	monosaccharide metabolic process	59	8	2.68	0.00462
GO:0000027	ribosomal large subunit assembly	26	5	1.18	0.00547
GO:0009163	nucleoside biosynthetic process	26	5	1.18	0.00547
GO:0010629	negative regulation of gene expression	398	29	18.07	0.00557
GO:0017144	drug metabolic process	293	23	13.31	0.00570
GO:0006012	galactose metabolic process	3	2	0.14	0.00596
GO:0007229	integrin-mediated signaling pathway	3	2	0.14	0.00596
GO:0009645	response to low light intensity stimulus	3	2	0.14	0.00596
GO:0016334	establishment or maintenance of polarity...	3	2	0.14	0.00596
GO:0019388	galactose catabolic process	3	2	0.14	0.00596
GO:0046051	UTP metabolic process	3	2	0.14	0.00596
GO:0061508	CDP phosphorylation	3	2	0.14	0.00596
GO:2000434	regulation of protein neddylation	3	2	0.14	0.00596
GO:2000435	negative regulation of protein neddylati...	3	2	0.14	0.00596
GO:0006007	glucose catabolic process	9	3	0.41	0.00630
GO:0009640	photomorphogenesis	9	3	0.41	0.00630
GO:0030856	regulation of epithelial cell differenti...	9	3	0.41	0.00630
GO:0045604	regulation of epidermal cell differentia...	9	3	0.41	0.00630
GO:0045682	regulation of epidermis development	9	3	0.41	0.00630
GO:0046654	tetrahydrofolate biosynthetic process	9	3	0.41	0.00630
GO:0009314	response to radiation	213	18	9.67	0.00686
GO:0032787	monocarboxylic acid metabolic process	197	17	8.95	0.00697
GO:0043207	response to external biotic stimulus	264	21	11.99	0.00712
GO:0051707	response to other organism	264	21	11.99	0.00712
GO:0098656	anion transmembrane transport	105	11	4.77	0.00727
GO:0097064	ncRNA export from nucleus	18	4	0.82	0.00759
GO:0006081	cellular aldehyde metabolic process	28	5	1.27	0.00760
GO:0019362	pyridine nucleotide metabolic process	64	8	2.91	0.00762
GO:0046496	nicotinamide nucleotide metabolic proces...	64	8	2.91	0.00762
GO:0098660	inorganic ion transmembrane transport	137	13	6.22	0.00834
GO:0007588	excretion	10	3	0.45	0.00870
GO:0015995	chlorophyll biosynthetic process	10	3	0.45	0.00870
GO:0009112	nucleobase metabolic process	29	5	1.32	0.00885
GO:0009628	response to abiotic stimulus	580	38	26.34	0.00890
GO:0061077	chaperone-mediated protein folding	30	5	1.36	0.01025
GO:0006779	porphyrin-containing compound biosynthet...	20	4	0.91	0.01120
GO:0033014	tetrapyrrole biosynthetic process	20	4	0.91	0.01120
GO:0030216	keratinocyte differentiation	11	3	0.5	0.01157
GO:0033144	negative regulation of intracellular ste...	11	3	0.5	0.01157
GO:0046653	tetrahydrofolate metabolic process	11	3	0.5	0.01157
GO:0006851	mitochondrial calcium ion transmembrane ...	4	2	0.18	0.01157
GO:0010190	cytochrome b6f complex assembly	4	2	0.18	0.01157
GO:0010206	photosystem II repair	4	2	0.18	0.01157
GO:0010884	positive regulation of lipid storage	4	2	0.18	0.01157
GO:0031958	corticosteroid receptor signaling pathwa...	4	2	0.18	0.01157
GO:0042921	glucocorticoid receptor signaling pathwa...	4	2	0.18	0.01157
GO:0070584	mitochondrion morphogenesis	4	2	0.18	0.01157
GO:0006006	glucose metabolic process	43	6	1.95	0.01201
GO:0045861	negative regulation of proteolysis	43	6	1.95	0.01201
GO:0010033	response to organic substance	708	44	32.15	0.01204
GO:0072524	pyridine-containing compound metabolic p...	71	8	3.22	0.01401
GO:0044281	small molecule metabolic process	736	45	33.42	0.01472
GO:0009605	response to external stimulus	560	36	25.43	0.01484
GO:0002573	myeloid leukocyte differentiation	12	3	0.54	0.01492
GO:0021766	hippocampus development	12	3	0.54	0.01492
GO:1905954	positive regulation of lipid localizatio...	12	3	0.54	0.01492
GO:0042742	defense response to bacterium	101	10	4.59	0.01510
GO:0016053	organic acid biosynthetic process	214	17	9.72	0.01541
GO:0046394	carboxylic acid biosynthetic process	214	17	9.72	0.01541
GO:0042455	ribonucleoside biosynthetic process	22	4	1	0.01576
GO:0080167	response to karrikin	22	4	1	0.01576
GO:0009617	response to bacterium	150	13	6.81	0.01715
GO:0009607	response to biotic stimulus	287	21	13.03	0.01768
GO:0042273	ribosomal large subunit biogenesis	74	8	3.36	0.01771
GO:0034220	ion transmembrane transport	218	17	9.9	0.01825
GO:0002762	negative regulation of myeloid leukocyte...	5	2	0.23	0.01871
GO:0006183	GTP biosynthetic process	5	2	0.23	0.01871
GO:0006241	CTP biosynthetic process	5	2	0.23	0.01871
GO:0009209	pyrimidine ribonucleoside triphosphate b...	5	2	0.23	0.01871
GO:0019405	alditol catabolic process	5	2	0.23	0.01871
GO:0019563	glycerol catabolic process	5	2	0.23	0.01871
GO:0042351	'de novo' GDP-L-fucose biosynthetic proc...	5	2	0.23	0.01871
GO:1902106	negative regulation of leukocyte differe...	5	2	0.23	0.01871
GO:0009644	response to high light intensity	13	3	0.59	0.01876
GO:0021761	limbic system development	13	3	0.59	0.01876
GO:0015031	protein transport	455	30	20.66	0.01927
GO:0006414	translational elongation	48	6	2.18	0.02008
GO:0044283	small molecule biosynthetic process	365	25	16.58	0.02128
GO:2000377	regulation of reactive oxygen species me...	24	4	1.09	0.02134
GO:0031099	regeneration	36	5	1.63	0.02180
GO:1901659	glycosyl compound biosynthetic process	36	5	1.63	0.02180
GO:0009166	nucleotide catabolic process	63	7	2.86	0.02262
GO:0006450	regulation of translational fidelity	14	3	0.64	0.02310
GO:0009218	pyrimidine ribonucleotide metabolic proc...	14	3	0.64	0.02310
GO:0009396	folic acid-containing compound biosynthe...	14	3	0.64	0.02310
GO:0033143	regulation of intracellular steroid horm...	14	3	0.64	0.02310
GO:0009409	response to cold	50	6	2.27	0.02415
GO:0046148	pigment biosynthetic process	50	6	2.27	0.02415
GO:0006221	pyrimidine nucleotide biosynthetic proce...	25	4	1.14	0.02453
GO:0045184	establishment of protein localization	484	31	21.98	0.02535
GO:0042254	ribosome biogenesis	262	19	11.9	0.02583
GO:0045727	positive regulation of translation	51	6	2.32	0.02638
GO:0002688	regulation of leukocyte chemotaxis	6	2	0.27	0.02724
GO:0002761	regulation of myeloid leukocyte differen...	6	2	0.27	0.02724
GO:0006071	glycerol metabolic process	6	2	0.27	0.02724
GO:0006122	mitochondrial electron transport, ubiqui...	6	2	0.27	0.02724
GO:0009773	photosynthetic electron transport in pho...	6	2	0.27	0.02724
GO:0010019	chloroplast-nucleus signaling pathway	6	2	0.27	0.02724
GO:0010167	response to nitrate	6	2	0.27	0.02724
GO:0010218	response to far red light	6	2	0.27	0.02724
GO:0019288	isopentenyl diphosphate biosynthetic pro...	6	2	0.27	0.02724
GO:0045116	protein neddylation	6	2	0.27	0.02724
GO:0046036	CTP metabolic process	6	2	0.27	0.02724
GO:0097066	response to thyroid hormone	6	2	0.27	0.02724
GO:1901070	guanosine-containing compound biosynthet...	6	2	0.27	0.02724
GO:0002182	cytoplasmic translational elongation	15	3	0.68	0.02793
GO:0009435	NAD biosynthetic process	15	3	0.68	0.02793
GO:0015994	chlorophyll metabolic process	15	3	0.68	0.02793
GO:0006793	phosphorus metabolic process	748	44	33.97	0.03047
GO:0015833	peptide transport	472	30	21.43	0.03060
