GO.ID	Term	Annotated	Significant	Expected	classic
GO:0042351	'de novo' GDP-L-fucose biosynthetic proc...	5	2	0.01	2.9e-05
GO:0042350	GDP-L-fucose biosynthetic process	7	2	0.01	6.0e-05
GO:0046368	GDP-L-fucose metabolic process	7	2	0.01	6.0e-05
GO:0019673	GDP-mannose metabolic process	11	2	0.02	0.00016
GO:2000035	regulation of stem cell division	15	2	0.03	0.00030
GO:0009226	nucleotide-sugar biosynthetic process	21	2	0.04	0.00059
GO:0009225	nucleotide-sugar metabolic process	30	2	0.06	0.00122
GO:0017145	stem cell division	34	2	0.06	0.00156
GO:0007219	Notch signaling pathway	52	2	0.1	0.00364
GO:0009636	response to toxic substance	198	3	0.37	0.00393
GO:0048262	determination of dorsal/ventral asymmetr...	3	1	0.01	0.00555
GO:0048264	determination of ventral identity	3	1	0.01	0.00555
GO:0007154	cell communication	853	5	1.58	0.00591
GO:0044395	protein targeting to vacuolar membrane	4	1	0.01	0.00740
GO:0006799	polyphosphate biosynthetic process	5	1	0.01	0.00924
GO:1990497	regulation of cytoplasmic translation in...	5	1	0.01	0.00924
GO:1903778	protein localization to vacuolar membran...	6	1	0.01	0.01108
GO:0051302	regulation of cell division	94	2	0.17	0.01160
GO:0072755	cellular response to benomyl	7	1	0.01	0.01291
GO:1901561	response to benomyl	7	1	0.01	0.01291
GO:0007034	vacuolar transport	106	2	0.2	0.01462
GO:0007166	cell surface receptor signaling pathway	316	3	0.59	0.01473
GO:0060992	response to fungicide	8	1	0.01	0.01475
GO:0006797	polyphosphate metabolic process	9	1	0.02	0.01658
GO:0048793	pronephros development	9	1	0.02	0.01658
GO:0007033	vacuole organization	116	2	0.22	0.01738
GO:0071468	cellular response to acidic pH	10	1	0.02	0.01841
GO:0048477	oogenesis	121	2	0.22	0.01884
GO:0043555	regulation of translation in response to...	11	1	0.02	0.02023
GO:1902017	regulation of cilium assembly	11	1	0.02	0.02023
GO:0035735	intraciliary transport involved in ciliu...	12	1	0.02	0.02205
GO:0042144	vacuole fusion, non-autophagic	12	1	0.02	0.02205
GO:0097576	vacuole fusion	12	1	0.02	0.02205
GO:0050790	regulation of catalytic activity	373	3	0.69	0.02325
GO:0001539	cilium or flagellum-dependent cell motil...	13	1	0.02	0.02387
GO:0060285	cilium-dependent cell motility	13	1	0.02	0.02387
GO:1905515	non-motile cilium assembly	13	1	0.02	0.02387
GO:0007165	signal transduction	718	4	1.33	0.02450
GO:0010447	response to acidic pH	14	1	0.03	0.02569
GO:0042073	intraciliary transport	14	1	0.03	0.02569
GO:2000769	regulation of establishment or maintenan...	14	1	0.03	0.02569
GO:0007292	female gamete generation	143	2	0.27	0.02586
GO:0048856	anatomical structure development	1191	5	2.21	0.02794
GO:0006793	phosphorus metabolic process	754	4	1.4	0.02917
GO:0071963	establishment or maintenance of cell pol...	17	1	0.03	0.03112
GO:0016237	lysosomal microautophagy	18	1	0.03	0.03293
GO:0023052	signaling	787	4	1.46	0.03395
GO:0032878	regulation of establishment or maintenan...	20	1	0.04	0.03653
GO:0071467	cellular response to pH	20	1	0.04	0.03653
GO:0032502	developmental process	1269	5	2.35	0.03727
GO:0007281	germ cell development	174	2	0.32	0.03735
GO:0032258	protein localization by the Cvt pathway	21	1	0.04	0.03833
GO:0035082	axoneme assembly	21	1	0.04	0.03833
GO:0048278	vesicle docking	21	1	0.04	0.03833
GO:0065007	biological regulation	1883	6	3.49	0.03862
GO:0051716	cellular response to stimulus	1282	5	2.38	0.03903
GO:0001578	microtubule bundle formation	22	1	0.04	0.04012
GO:0006914	autophagy	185	2	0.34	0.04184
GO:0007224	smoothened signaling pathway	23	1	0.04	0.04191
GO:0120032	regulation of plasma membrane bounded ce...	23	1	0.04	0.04191
GO:0060491	regulation of cell projection assembly	24	1	0.04	0.04370
GO:0061919	process utilizing autophagic mechanism	190	2	0.35	0.04396
GO:0065009	regulation of molecular function	475	3	0.88	0.04452
GO:0034198	cellular response to amino acid starvati...	25	1	0.05	0.04549
GO:0001822	kidney development	26	1	0.05	0.04727
GO:0060041	retina development in camera-type eye	26	1	0.05	0.04727
GO:0072001	renal system development	26	1	0.05	0.04727
GO:2000765	regulation of cytoplasmic translation	26	1	0.05	0.04727
GO:0043547	positive regulation of GTPase activity	27	1	0.05	0.04905
GO:0045324	late endosome to vacuole transport	27	1	0.05	0.04905
GO:0070301	cellular response to hydrogen peroxide	27	1	0.05	0.04905
GO:1990928	response to amino acid starvation	27	1	0.05	0.04905
GO:0009953	dorsal/ventral pattern formation	28	1	0.05	0.05083
GO:0051301	cell division	208	2	0.39	0.05191
GO:0001655	urogenital system development	29	1	0.05	0.05260
GO:0009799	specification of symmetry	31	1	0.06	0.05614
GO:0009855	determination of bilateral symmetry	31	1	0.06	0.05614
GO:0022412	cellular process involved in reproductio...	218	2	0.4	0.05655
GO:0009268	response to pH	34	1	0.06	0.06144
GO:0043010	camera-type eye development	36	1	0.07	0.06495
GO:0140056	organelle localization by membrane tethe...	36	1	0.07	0.06495
GO:0022406	membrane docking	37	1	0.07	0.06670
GO:0043087	regulation of GTPase activity	37	1	0.07	0.06670
GO:0006469	negative regulation of protein kinase ac...	39	1	0.07	0.07020
GO:0033673	negative regulation of kinase activity	39	1	0.07	0.07020
GO:0008360	regulation of cell shape	42	1	0.08	0.07542
GO:0006623	protein targeting to vacuole	43	1	0.08	0.07716
GO:0050821	protein stabilization	43	1	0.08	0.07716
GO:1901137	carbohydrate derivative biosynthetic pro...	263	2	0.49	0.07928
GO:0072666	establishment of protein localization to...	46	1	0.09	0.08235
GO:0007276	gamete generation	269	2	0.5	0.08253
GO:0042542	response to hydrogen peroxide	51	1	0.09	0.09095
GO:0050794	regulation of cellular process	1558	5	2.89	0.09261
GO:0034614	cellular response to reactive oxygen spe...	52	1	0.1	0.09267
GO:0007264	small GTPase mediated signal transductio...	54	1	0.1	0.09608
GO:0008104	protein localization	647	3	1.2	0.09854
GO:0071236	cellular response to antibiotic	56	1	0.1	0.09949
GO:0060271	cilium assembly	58	1	0.11	0.10288
GO:0044782	cilium organization	59	1	0.11	0.10457
GO:0051348	negative regulation of transferase activ...	59	1	0.11	0.10457
GO:0001933	negative regulation of protein phosphory...	61	1	0.11	0.10795
GO:0010970	transport along microtubule	61	1	0.11	0.10795
GO:0099111	microtubule-based transport	61	1	0.11	0.10795
GO:0048609	multicellular organismal reproductive pr...	314	2	0.58	0.10826
GO:0072665	protein localization to vacuole	62	1	0.11	0.10964
GO:0055086	nucleobase-containing small molecule met...	317	2	0.59	0.11006
GO:0030705	cytoskeleton-dependent intracellular tra...	63	1	0.12	0.11132
GO:0048284	organelle fusion	63	1	0.12	0.11132
GO:0061025	membrane fusion	63	1	0.12	0.11132
GO:0032504	multicellular organism reproduction	320	2	0.59	0.11187
GO:0042326	negative regulation of phosphorylation	65	1	0.12	0.11468
GO:0019953	sexual reproduction	325	2	0.6	0.11490
GO:0031647	regulation of protein stability	66	1	0.12	0.11635
GO:1902115	regulation of organelle assembly	66	1	0.12	0.11635
GO:0048869	cellular developmental process	696	3	1.29	0.11799
GO:0044703	multi-organism reproductive process	342	2	0.63	0.12541
GO:0033036	macromolecule localization	721	3	1.34	0.12857
GO:0044281	small molecule metabolic process	740	3	1.37	0.13690
GO:0007163	establishment or maintenance of cell pol...	79	1	0.15	0.13788
GO:0120031	plasma membrane bounded cell projection ...	80	1	0.15	0.13952
GO:0010563	negative regulation of phosphorus metabo...	81	1	0.15	0.14116
GO:0045936	negative regulation of phosphate metabol...	81	1	0.15	0.14116
GO:0050789	regulation of biological process	1729	5	3.2	0.14452
GO:0030031	cell projection assembly	84	1	0.16	0.14605
GO:0000302	response to reactive oxygen species	86	1	0.16	0.14929
GO:0001654	eye development	87	1	0.16	0.15091
GO:0150063	visual system development	87	1	0.16	0.15091
GO:0006612	protein targeting to membrane	89	1	0.16	0.15415
GO:0048880	sensory system development	89	1	0.16	0.15415
GO:0032501	multicellular organismal process	1241	4	2.3	0.15681
GO:1901135	carbohydrate derivative metabolic proces...	392	2	0.73	0.15788
GO:0050896	response to stimulus	1774	5	3.29	0.16092
GO:0022604	regulation of cell morphogenesis	95	1	0.18	0.16378
GO:0003002	regionalization	99	1	0.18	0.17015
GO:0120035	regulation of plasma membrane bounded ce...	100	1	0.19	0.17174
GO:0031344	regulation of cell projection organizati...	101	1	0.19	0.17332
GO:0003006	developmental process involved in reprod...	419	2	0.78	0.17624
GO:0031503	protein-containing complex localization	103	1	0.19	0.17648
GO:0007423	sensory organ development	106	1	0.2	0.18121
GO:0007018	microtubule-based movement	107	1	0.2	0.18278
GO:0031400	negative regulation of protein modificat...	107	1	0.2	0.18278
GO:0043086	negative regulation of catalytic activit...	107	1	0.2	0.18278
GO:0048468	cell development	429	2	0.8	0.18316
GO:0071417	cellular response to organonitrogen comp...	109	1	0.2	0.18591
GO:0045859	regulation of protein kinase activity	113	1	0.21	0.19214
GO:0097237	cellular response to toxic substance	113	1	0.21	0.19214
GO:0043549	regulation of kinase activity	115	1	0.21	0.19524
GO:0035690	cellular response to drug	116	1	0.22	0.19679
GO:0090150	establishment of protein localization to...	116	1	0.22	0.19679
GO:0015031	protein transport	454	2	0.84	0.20075
GO:0007389	pattern specification process	121	1	0.22	0.20448
GO:0051345	positive regulation of hydrolase activit...	121	1	0.22	0.20448
GO:0071407	cellular response to organic cyclic comp...	122	1	0.23	0.20601
GO:0099402	plant organ development	122	1	0.23	0.20601
GO:0034599	cellular response to oxidative stress	124	1	0.23	0.20907
GO:0071214	cellular response to abiotic stimulus	126	1	0.23	0.21212
GO:0104004	cellular response to environmental stimu...	126	1	0.23	0.21212
GO:0015833	peptide transport	471	2	0.87	0.21291
GO:0042886	amide transport	481	2	0.89	0.22013
GO:0045184	establishment of protein localization	483	2	0.9	0.22157
GO:1901699	cellular response to nitrogen compound	134	1	0.25	0.22420
GO:0006417	regulation of translation	136	1	0.25	0.22720
GO:0046677	response to antibiotic	141	1	0.26	0.23465
GO:0002181	cytoplasmic translation	146	1	0.27	0.24205
GO:0006810	transport	948	3	1.76	0.24244
GO:0046907	intracellular transport	512	2	0.95	0.24278
GO:0016236	macroautophagy	147	1	0.27	0.24352
GO:0034248	regulation of cellular amide metabolic p...	148	1	0.27	0.24499
GO:0044092	negative regulation of molecular functio...	151	1	0.28	0.24938
GO:0048870	cell motility	151	1	0.28	0.24938
GO:0072657	protein localization to membrane	151	1	0.28	0.24938
GO:0009267	cellular response to starvation	153	1	0.28	0.25230
GO:0051674	localization of cell	154	1	0.29	0.25375
GO:0051128	regulation of cellular component organiz...	528	2	0.98	0.25461
GO:0022603	regulation of anatomical structure morph...	158	1	0.29	0.25955
GO:0051234	establishment of localization	984	3	1.82	0.26297
GO:0051338	regulation of transferase activity	162	1	0.3	0.26530
GO:0001932	regulation of protein phosphorylation	168	1	0.31	0.27387
GO:0051336	regulation of hydrolase activity	169	1	0.31	0.27529
GO:0032269	negative regulation of cellular protein ...	171	1	0.32	0.27812
GO:0042594	response to starvation	171	1	0.32	0.27812
GO:0051248	negative regulation of protein metabolic...	172	1	0.32	0.27953
GO:0071705	nitrogen compound transport	567	2	1.05	0.28376
GO:0051649	establishment of localization in cell	568	2	1.05	0.28451
GO:0031669	cellular response to nutrient levels	176	1	0.33	0.28516
GO:0060548	negative regulation of cell death	176	1	0.33	0.28516
GO:1901576	organic substance biosynthetic process	1516	4	2.81	0.28623
GO:0044249	cellular biosynthetic process	1530	4	2.84	0.29381
GO:0000226	microtubule cytoskeleton organization	185	1	0.34	0.29769
GO:0031668	cellular response to extracellular stimu...	185	1	0.34	0.29769
GO:0071496	cellular response to external stimulus	188	1	0.35	0.30183
GO:0071702	organic substance transport	595	2	1.1	0.30488
GO:0009058	biosynthetic process	1556	4	2.88	0.30812
GO:0042325	regulation of phosphorylation	193	1	0.36	0.30867
GO:0006605	protein targeting	197	1	0.37	0.31411
GO:0051640	organelle localization	197	1	0.37	0.31411
GO:0042221	response to chemical	1076	3	1.99	0.31768
GO:0030154	cell differentiation	617	2	1.14	0.32155
GO:0010608	posttranscriptional regulation of gene e...	205	1	0.38	0.32488
GO:0061024	membrane organization	205	1	0.38	0.32488
GO:0120036	plasma membrane bounded cell projection ...	206	1	0.38	0.32621
GO:0000902	cell morphogenesis	207	1	0.38	0.32755
GO:0030030	cell projection organization	208	1	0.39	0.32888
GO:0044271	cellular nitrogen compound biosynthetic ...	1097	3	2.03	0.33055
GO:0022414	reproductive process	640	2	1.19	0.33902
GO:0006996	organelle organization	1130	3	2.09	0.35100
GO:0019220	regulation of phosphate metabolic proces...	225	1	0.42	0.35118
GO:0051174	regulation of phosphorus metabolic proce...	225	1	0.42	0.35118
GO:0000003	reproduction	672	2	1.25	0.36333
GO:0014070	response to organic cyclic compound	235	1	0.44	0.36401
GO:0031667	response to nutrient levels	235	1	0.44	0.36401
GO:0044087	regulation of cellular component biogene...	236	1	0.44	0.36528
GO:0032989	cellular component morphogenesis	238	1	0.44	0.36782
GO:0051179	localization	1160	3	2.15	0.36979
GO:0007017	microtubule-based process	241	1	0.45	0.37161
GO:0009991	response to extracellular stimulus	243	1	0.45	0.37412
GO:0072594	establishment of protein localization to...	244	1	0.45	0.37537
GO:0043085	positive regulation of catalytic activit...	246	1	0.46	0.37788
GO:0006928	movement of cell or subcellular componen...	253	1	0.47	0.38657
GO:0040011	locomotion	254	1	0.47	0.38780
GO:0051641	cellular localization	705	2	1.31	0.38834
GO:1901701	cellular response to oxygen-containing c...	258	1	0.48	0.39272
GO:0031399	regulation of protein modification proce...	268	1	0.5	0.40485
GO:0071495	cellular response to endogenous stimulus	268	1	0.5	0.40485
GO:0006979	response to oxidative stress	273	1	0.51	0.41085
GO:0070925	organelle assembly	273	1	0.51	0.41085
GO:0051704	multi-organism process	736	2	1.36	0.41171
GO:0034654	nucleobase-containing compound biosynthe...	738	2	1.37	0.41321
GO:0065008	regulation of biological quality	746	2	1.38	0.41921
GO:0007010	cytoskeleton organization	282	1	0.52	0.42151
GO:0010035	response to inorganic substance	282	1	0.52	0.42151
GO:0010243	response to organonitrogen compound	282	1	0.52	0.42151
GO:0044248	cellular catabolic process	750	2	1.39	0.42221
GO:0042493	response to drug	287	1	0.53	0.42736
GO:0044093	positive regulation of molecular functio...	289	1	0.54	0.42969
GO:0006468	protein phosphorylation	298	1	0.55	0.44007
GO:0010941	regulation of cell death	303	1	0.56	0.44576
GO:1901698	response to nitrogen compound	309	1	0.57	0.45253
GO:0009056	catabolic process	792	2	1.47	0.45346
GO:0006412	translation	310	1	0.57	0.45366
GO:0035556	intracellular signal transduction	327	1	0.61	0.47244
GO:0043043	peptide biosynthetic process	327	1	0.61	0.47244
GO:0019438	aromatic compound biosynthetic process	828	2	1.53	0.47986
GO:0048731	system development	840	2	1.56	0.48857
GO:0016192	vesicle-mediated transport	344	1	0.64	0.49068
GO:0018130	heterocycle biosynthetic process	843	2	1.56	0.49073
GO:0033365	protein localization to organelle	345	1	0.64	0.49173
GO:0033043	regulation of organelle organization	361	1	0.67	0.50839
GO:0006518	peptide metabolic process	369	1	0.68	0.51654
GO:1901362	organic cyclic compound biosynthetic pro...	894	2	1.66	0.52710
GO:0006886	intracellular protein transport	382	1	0.71	0.52955
GO:0008219	cell death	384	1	0.71	0.53153
GO:0051172	negative regulation of nitrogen compound...	384	1	0.71	0.53153
GO:0043604	amide biosynthetic process	386	1	0.72	0.53350
GO:0031324	negative regulation of cellular metaboli...	422	1	0.78	0.56777
GO:0050793	regulation of developmental process	426	1	0.79	0.57145
GO:0006082	organic acid metabolic process	434	1	0.8	0.57872
GO:0043436	oxoacid metabolic process	434	1	0.8	0.57872
GO:0009719	response to endogenous stimulus	438	1	0.81	0.58232
GO:0016310	phosphorylation	439	1	0.81	0.58321
GO:0071310	cellular response to organic substance	445	1	0.82	0.58855
GO:0016043	cellular component organization	1507	3	2.79	0.58976
GO:0048513	animal organ development	466	1	0.86	0.60679
GO:0043603	cellular amide metabolic process	468	1	0.87	0.60849
GO:1901700	response to oxygen-containing compound	476	1	0.88	0.61524
GO:0007275	multicellular organism development	1040	2	1.93	0.62480
GO:0032268	regulation of cellular protein metabolic...	495	1	0.92	0.63087
GO:0051246	regulation of protein metabolic process	512	1	0.95	0.64440
GO:0010605	negative regulation of macromolecule met...	523	1	0.97	0.65293
GO:0009987	cellular process	3025	6	5.61	0.66582
GO:0034613	cellular protein localization	544	1	1.01	0.66875
GO:0071840	cellular component organization or bioge...	1648	3	3.05	0.67333
GO:0070727	cellular macromolecule localization	562	1	1.04	0.68183
GO:0009653	anatomical structure morphogenesis	563	1	1.04	0.68254
GO:0009605	response to external stimulus	566	1	1.05	0.68467
GO:0009892	negative regulation of metabolic process	569	1	1.05	0.68679
GO:0044237	cellular metabolic process	2638	5	4.89	0.69209
GO:0009628	response to abiotic stimulus	584	1	1.08	0.69722
GO:2000112	regulation of cellular macromolecule bio...	587	1	1.09	0.69927
GO:0034641	cellular nitrogen compound metabolic pro...	1704	3	3.16	0.70455
GO:0010556	regulation of macromolecule biosynthetic...	603	1	1.12	0.71001
GO:0070887	cellular response to chemical stimulus	637	1	1.18	0.73178
GO:0031326	regulation of cellular biosynthetic proc...	661	1	1.23	0.74631
GO:0009889	regulation of biosynthetic process	680	1	1.26	0.75734
GO:0010033	response to organic substance	715	1	1.33	0.77662
GO:0008152	metabolic process	2755	5	5.11	0.77915
GO:0006796	phosphate-containing compound metabolic ...	734	1	1.36	0.78654
GO:0010468	regulation of gene expression	738	1	1.37	0.78858
GO:0048523	negative regulation of cellular process	754	1	1.4	0.79658
GO:0033554	cellular response to stress	759	1	1.41	0.79903
GO:1901566	organonitrogen compound biosynthetic pro...	775	1	1.44	0.80670
GO:0006139	nucleobase-containing compound metabolic...	1412	2	2.62	0.81904
GO:0022607	cellular component assembly	822	1	1.52	0.82783
GO:0006464	cellular protein modification process	838	1	1.55	0.83457
GO:0036211	protein modification process	838	1	1.55	0.83457
GO:0051171	regulation of nitrogen compound metaboli...	894	1	1.66	0.85645
GO:0046483	heterocycle metabolic process	1529	2	2.83	0.86273
GO:0006725	cellular aromatic compound metabolic pro...	1541	2	2.86	0.86676
GO:0048519	negative regulation of biological proces...	923	1	1.71	0.86680
GO:0043412	macromolecule modification	935	1	1.73	0.87089
GO:0080090	regulation of primary metabolic process	940	1	1.74	0.87257
GO:0034645	cellular macromolecule biosynthetic proc...	972	1	1.8	0.88286
