GO.ID	Term	Annotated	Significant	Expected	classic
GO:1903046	meiotic cell cycle process	157	78	35.16	1.2e-14
GO:0006261	DNA-dependent DNA replication	106	59	23.74	4.0e-14
GO:0022402	cell cycle process	478	171	107.05	2.6e-13
GO:0007049	cell cycle	533	184	119.37	1.2e-12
GO:0061982	meiosis I cell cycle process	96	53	21.5	1.3e-12
GO:0006260	DNA replication	142	69	31.8	1.8e-12
GO:0051321	meiotic cell cycle	182	82	40.76	2.3e-12
GO:0140013	meiotic nuclear division	128	64	28.67	2.4e-12
GO:0007127	meiosis I	78	45	17.47	9.1e-12
GO:0000278	mitotic cell cycle	384	140	86	1.5e-11
GO:1903047	mitotic cell cycle process	353	129	79.05	9.4e-11
GO:0022616	DNA strand elongation	35	25	7.84	7.2e-10
GO:0006271	DNA strand elongation involved in DNA re...	33	24	7.39	8.7e-10
GO:0044786	cell cycle DNA replication	71	39	15.9	1.7e-09
GO:0033260	nuclear DNA replication	44	27	9.85	2.4e-08
GO:1902969	mitotic DNA replication	35	23	7.84	4.3e-08
GO:0048285	organelle fission	268	97	60.02	5.4e-08
GO:0090662	ATP hydrolysis coupled transmembrane tra...	33	22	7.39	5.8e-08
GO:0099131	ATP hydrolysis coupled ion transmembrane...	33	22	7.39	5.8e-08
GO:0099132	ATP hydrolysis coupled cation transmembr...	33	22	7.39	5.8e-08
GO:0000280	nuclear division	252	92	56.44	7.7e-08
GO:0006259	DNA metabolic process	440	141	98.54	3.0e-07
GO:0044770	cell cycle phase transition	214	79	47.93	4.2e-07
GO:0019684	photosynthesis, light reaction	34	21	7.61	8.0e-07
GO:0015988	energy coupled proton transmembrane tran...	18	14	4.03	8.8e-07
GO:0015991	ATP hydrolysis coupled proton transport	18	14	4.03	8.8e-07
GO:0044772	mitotic cell cycle phase transition	201	74	45.01	1.1e-06
GO:0051276	chromosome organization	477	148	106.82	1.3e-06
GO:0006310	DNA recombination	138	55	30.91	1.8e-06
GO:0007062	sister chromatid cohesion	49	26	10.97	2.3e-06
GO:1902600	proton transmembrane transport	44	24	9.85	3.0e-06
GO:0006273	lagging strand elongation	17	13	3.81	3.1e-06
GO:0090329	regulation of DNA-dependent DNA replicat...	39	22	8.73	3.7e-06
GO:0007140	male meiotic nuclear division	50	26	11.2	3.9e-06
GO:0009108	coenzyme biosynthetic process	118	48	26.43	4.3e-06
GO:0006270	DNA replication initiation	34	20	7.61	4.3e-06
GO:0015672	monovalent inorganic cation transport	68	32	15.23	4.9e-06
GO:0006269	DNA replication, synthesis of RNA primer	8	8	1.79	6.1e-06
GO:0007131	reciprocal meiotic recombination	46	24	10.3	8.5e-06
GO:0035825	homologous recombination	46	24	10.3	8.5e-06
GO:0007346	regulation of mitotic cell cycle	225	78	50.39	8.6e-06
GO:0006091	generation of precursor metabolites and ...	193	69	43.22	9.0e-06
GO:0055067	monovalent inorganic cation homeostasis	38	21	8.51	9.7e-06
GO:0045786	negative regulation of cell cycle	183	66	40.98	1.0e-05
GO:0044839	cell cycle G2/M phase transition	73	33	16.35	1.0e-05
GO:0006272	leading strand elongation	10	9	2.24	1.1e-05
GO:0015979	photosynthesis	41	22	9.18	1.1e-05
GO:0051188	cofactor biosynthetic process	180	65	40.31	1.1e-05
GO:0006281	DNA repair	278	92	62.26	1.2e-05
GO:0006974	cellular response to DNA damage stimulus	358	113	80.17	1.3e-05
GO:0010948	negative regulation of cell cycle proces...	129	50	28.89	1.4e-05
GO:0010389	regulation of G2/M transition of mitotic...	56	27	12.54	1.6e-05
GO:0000086	G2/M transition of mitotic cell cycle	65	30	14.56	1.6e-05
GO:0002377	immunoglobulin production	21	14	4.7	1.7e-05
GO:0030004	cellular monovalent inorganic cation hom...	31	18	6.94	1.7e-05
GO:0017144	drug metabolic process	293	95	65.62	2.1e-05
GO:0071103	DNA conformation change	131	50	29.34	2.3e-05
