GO.ID	Term	Annotated	Significant	Expected	classic
GO:0009534	chloroplast thylakoid	85	28	2.71	1.6e-22
GO:0031976	plastid thylakoid	86	28	2.75	2.3e-22
GO:0009579	thylakoid	111	30	3.54	2.7e-21
GO:0034357	photosynthetic membrane	65	24	2.07	1.1e-20
GO:0042651	thylakoid membrane	65	24	2.07	1.1e-20
GO:0044436	thylakoid part	73	25	2.33	1.4e-20
GO:0044434	chloroplast part	265	42	8.46	2.1e-20
GO:0044435	plastid part	270	42	8.62	4.4e-20
GO:0009507	chloroplast	436	51	13.92	3.9e-19
GO:0009536	plastid	447	51	14.27	1.2e-18
GO:0009535	chloroplast thylakoid membrane	54	19	1.72	5.2e-16
GO:0055035	plastid thylakoid membrane	55	19	1.76	7.8e-16
GO:0009570	chloroplast stroma	177	29	5.65	3.1e-14
GO:0009532	plastid stroma	178	29	5.68	3.7e-14
GO:0009941	chloroplast envelope	134	19	4.28	2.0e-08
GO:0009526	plastid envelope	142	19	4.53	5.4e-08
GO:0031984	organelle subcompartment	471	36	15.03	1.3e-07
GO:0009533	chloroplast stromal thylakoid	11	6	0.35	3.7e-07
GO:0044444	cytoplasmic part	2442	97	77.95	8.7e-07
GO:0010287	plastoglobule	17	6	0.54	8.5e-06
GO:0016020	membrane	1367	65	43.64	1.4e-05
GO:0005737	cytoplasm	2738	101	87.4	1.6e-05
GO:0031967	organelle envelope	462	31	14.75	2.3e-05
GO:0031975	envelope	462	31	14.75	2.3e-05
GO:0009543	chloroplast thylakoid lumen	3	3	0.1	3.2e-05
GO:0031978	plastid thylakoid lumen	3	3	0.1	3.2e-05
GO:0031977	thylakoid lumen	18	5	0.57	0.00019
GO:0048046	apoplast	50	7	1.6	0.00089
GO:0009521	photosystem	2	2	0.06	0.00101
GO:0009522	photosystem I	2	2	0.06	0.00101
GO:0009782	photosystem I antenna complex	2	2	0.06	0.00101
GO:0005844	polysome	70	8	2.23	0.00150
GO:0031969	chloroplast membrane	29	5	0.93	0.00194
GO:0005576	extracellular region	188	14	6	0.00222
GO:0042170	plastid membrane	30	5	0.96	0.00227
GO:0001405	PAM complex, Tim23 associated import mot...	3	2	0.1	0.00297
GO:0098807	chloroplast thylakoid membrane protein c...	3	2	0.1	0.00297
GO:0022626	cytosolic ribosome	115	10	3.67	0.00323
GO:0010007	magnesium chelatase complex	4	2	0.13	0.00581
GO:0005840	ribosome	145	11	4.63	0.00583
GO:0016528	sarcoplasm	6	2	0.19	0.01392
GO:0016529	sarcoplasmic reticulum	6	2	0.19	0.01392
