GO.ID	Term	Annotated	Significant	Expected	classic
GO:0009225	nucleotide-sugar metabolic process	27	11	1.02	1.2e-09
GO:0009226	nucleotide-sugar biosynthetic process	18	9	0.68	4.4e-09
GO:0042350	GDP-L-fucose biosynthetic process	7	5	0.27	1.4e-06
GO:0046368	GDP-L-fucose metabolic process	7	5	0.27	1.4e-06
GO:0042351	'de novo' GDP-L-fucose biosynthetic proc...	5	4	0.19	9.6e-06
GO:0043200	response to amino acid	33	8	1.25	2.1e-05
GO:0015908	fatty acid transport	11	5	0.42	2.8e-05
GO:0010765	positive regulation of sodium ion transp...	3	3	0.11	5.3e-05
GO:0048630	skeletal muscle tissue growth	3	3	0.11	5.3e-05
GO:0048631	regulation of skeletal muscle tissue gro...	3	3	0.11	5.3e-05
GO:0007520	myoblast fusion	7	4	0.27	6.3e-05
GO:0043502	regulation of muscle adaptation	7	4	0.27	6.3e-05
GO:0034612	response to tumor necrosis factor	20	6	0.76	6.6e-05
GO:2001237	negative regulation of extrinsic apoptot...	13	5	0.49	7.3e-05
GO:0010243	response to organonitrogen compound	278	24	10.55	7.9e-05
GO:0006936	muscle contraction	22	6	0.83	0.00012
GO:0015718	monocarboxylic acid transport	22	6	0.83	0.00012
GO:0033555	multicellular organismal response to str...	8	4	0.3	0.00012
GO:0043201	response to leucine	8	4	0.3	0.00012
GO:0007416	synapse assembly	23	6	0.87	0.00016
GO:0071346	cellular response to interferon-gamma	15	5	0.57	0.00016
GO:2001236	regulation of extrinsic apoptotic signal...	15	5	0.57	0.00016
GO:0006031	chitin biosynthetic process	4	3	0.15	0.00021
GO:0006037	cell wall chitin metabolic process	4	3	0.15	0.00021
GO:0006038	cell wall chitin biosynthetic process	4	3	0.15	0.00021
GO:0006041	glucosamine metabolic process	4	3	0.15	0.00021
GO:0032026	response to magnesium ion	4	3	0.15	0.00021
GO:0034221	fungal-type cell wall chitin biosyntheti...	4	3	0.15	0.00021
GO:0048641	regulation of skeletal muscle tissue dev...	4	3	0.15	0.00021
GO:1901073	glucosamine-containing compound biosynth...	4	3	0.15	0.00021
GO:0006955	immune response	259	22	9.83	0.00021
GO:0006047	UDP-N-acetylglucosamine metabolic proces...	9	4	0.34	0.00021
