GO.ID	Term	Annotated	Significant	Expected	classic
GO:0003735	structural constituent of ribosome	104	85	29.61	1.7e-30
GO:0003723	RNA binding	450	231	128.1	4.9e-29
GO:0005198	structural molecule activity	148	93	42.13	4.3e-19
GO:0019843	rRNA binding	41	36	11.67	2.1e-15
GO:0003729	mRNA binding	176	96	50.1	6.2e-14
GO:0003676	nucleic acid binding	682	262	194.14	8.8e-11
GO:0008135	translation factor activity, RNA binding	70	44	19.93	1.4e-09
GO:0097159	organic cyclic compound binding	1007	353	286.66	1.1e-08
GO:1901363	heterocyclic compound binding	1003	351	285.52	1.6e-08
GO:0043022	ribosome binding	40	28	11.39	5.0e-08
GO:0004812	aminoacyl-tRNA ligase activity	31	23	8.82	1.5e-07
GO:0016875	ligase activity, forming carbon-oxygen b...	31	23	8.82	1.5e-07
GO:0140098	catalytic activity, acting on RNA	237	103	67.47	1.9e-07
GO:0030515	snoRNA binding	31	22	8.82	1.0e-06
GO:0003743	translation initiation factor activity	42	27	11.96	1.3e-06
GO:0043021	ribonucleoprotein complex binding	79	42	22.49	2.5e-06
GO:0140101	catalytic activity, acting on a tRNA	58	33	16.51	4.4e-06
GO:1904680	peptide transmembrane transporter activi...	15	12	4.27	4.9e-05
GO:0003746	translation elongation factor activity	12	10	3.42	0.00012
GO:0048027	mRNA 5'-UTR binding	9	8	2.56	0.00028
GO:0008097	5S rRNA binding	6	6	1.71	0.00053
GO:0033592	RNA strand annealing activity	6	6	1.71	0.00053
GO:0046964	3'-phosphoadenosine 5'-phosphosulfate tr...	6	6	1.71	0.00053
GO:0042887	amide transmembrane transporter activity	22	14	6.26	0.00060
GO:0031369	translation initiation factor binding	20	13	5.69	0.00071
GO:0051082	unfolded protein binding	52	26	14.8	0.00076
GO:0008320	protein transmembrane transporter activi...	12	9	3.42	0.00109
GO:0015450	P-P-bond-hydrolysis-driven protein trans...	12	9	3.42	0.00109
GO:0022884	macromolecule transmembrane transporter ...	12	9	3.42	0.00109
GO:0046870	cadmium ion binding	5	5	1.42	0.00185
GO:1901505	carbohydrate derivative transmembrane tr...	22	13	6.26	0.00251
GO:0070180	large ribosomal subunit rRNA binding	7	6	1.99	0.00279
GO:0070181	small ribosomal subunit rRNA binding	7	6	1.99	0.00279
GO:0015605	organophosphate ester transmembrane tran...	20	12	5.69	0.00309
GO:0003725	double-stranded RNA binding	16	10	4.55	0.00461
GO:0004004	ATP-dependent RNA helicase activity	66	29	18.79	0.00478
GO:0008186	RNA-dependent ATPase activity	66	29	18.79	0.00478
GO:0015932	nucleobase-containing compound transmemb...	26	14	7.4	0.00550
GO:0008446	GDP-mannose 4,6-dehydratase activity	4	4	1.14	0.00653
GO:0042134	rRNA primary transcript binding	4	4	1.14	0.00653
GO:0070401	NADP+ binding	4	4	1.14	0.00653
GO:1990948	ubiquitin ligase inhibitor activity	4	4	1.14	0.00653
GO:0000295	adenine nucleotide transmembrane transpo...	12	8	3.42	0.00660
GO:0005346	purine ribonucleotide transmembrane tran...	12	8	3.42	0.00660
GO:0015215	nucleotide transmembrane transporter act...	17	10	4.84	0.00838
GO:0016884	carbon-nitrogen ligase activity, with gl...	8	6	2.28	0.00845
GO:0008173	RNA methyltransferase activity	27	14	7.69	0.00849
GO:0003924	GTPase activity	58	25	16.51	0.01136
GO:0008649	rRNA methyltransferase activity	13	8	3.7	0.01293
GO:0015216	purine nucleotide transmembrane transpor...	13	8	3.7	0.01293
GO:0140102	catalytic activity, acting on a rRNA	13	8	3.7	0.01293
GO:0005525	GTP binding	59	25	16.8	0.01453
GO:0043024	ribosomal small subunit binding	11	7	3.13	0.01590
GO:0097617	annealing activity	11	7	3.13	0.01590
GO:0016755	transferase activity, transferring amino...	9	6	2.56	0.01928
GO:0016874	ligase activity	93	36	26.47	0.01956
GO:0044877	protein-containing complex binding	283	96	80.56	0.02044
GO:0004497	monooxygenase activity	14	8	3.99	0.02275
GO:0001882	nucleoside binding	61	25	17.36	0.02296
