GO.ID	Term	Annotated	Significant	Expected	classic
GO:0030684	preribosome	121	100	34.65	< 1e-30
GO:1990904	ribonucleoprotein complex	465	231	133.16	2.0e-25
GO:0030686	90S preribosome	61	50	17.47	3.5e-18
GO:0005730	nucleolus	406	193	116.27	3.9e-18
GO:0030687	preribosome, large subunit precursor	51	44	14.6	7.7e-18
GO:0032040	small-subunit processome	40	34	11.45	1.3e-13
GO:0042788	polysomal ribosome	50	39	14.32	4.3e-13
GO:0022626	cytosolic ribosome	115	69	32.93	9.4e-13
GO:0005844	polysome	70	48	20.05	3.0e-12
GO:0044391	ribosomal subunit	110	66	31.5	3.0e-12
GO:0005840	ribosome	145	80	41.52	6.7e-12
GO:0022625	cytosolic large ribosomal subunit	57	39	16.32	3.9e-10
GO:0044445	cytosolic part	173	87	49.54	5.5e-10
GO:0015934	large ribosomal subunit	69	41	19.76	6.9e-08
GO:0022627	cytosolic small ribosomal subunit	36	25	10.31	4.0e-07
GO:0044452	nucleolar part	73	41	20.91	5.9e-07
GO:0070993	translation preinitiation complex	13	12	3.72	2.8e-06
GO:0015935	small ribosomal subunit	42	26	12.03	6.4e-06
GO:0030688	preribosome, small subunit precursor	9	9	2.58	1.3e-05
GO:0031981	nuclear lumen	1026	343	293.82	2.8e-05
GO:0016282	eukaryotic 43S preinitiation complex	11	10	3.15	2.9e-05
GO:0005634	nucleus	1504	481	430.7	5.5e-05
GO:0031974	membrane-enclosed lumen	1233	402	353.1	5.9e-05
GO:0043233	organelle lumen	1233	402	353.1	5.9e-05
GO:0070013	intracellular organelle lumen	1233	402	353.1	5.9e-05
GO:0005829	cytosol	1278	414	365.98	8.6e-05
GO:0043614	multi-eIF complex	7	7	2	0.00016
GO:0098554	cytoplasmic side of endoplasmic reticulu...	16	12	4.58	0.00016
GO:0098556	cytoplasmic side of rough endoplasmic re...	16	12	4.58	0.00016
GO:0030867	rough endoplasmic reticulum membrane	23	15	6.59	0.00028
GO:0005852	eukaryotic translation initiation factor...	11	9	3.15	0.00038
GO:0071540	eukaryotic translation initiation factor...	6	6	1.72	0.00055
GO:0005791	rough endoplasmic reticulum	31	18	8.88	0.00055
GO:0044428	nuclear part	1107	356	317.01	0.00086
GO:0005732	small nucleolar ribonucleoprotein comple...	23	14	6.59	0.00122
GO:0032991	protein-containing complex	1412	442	404.36	0.00186
GO:0043228	non-membrane-bounded organelle	1044	333	298.97	0.00279
GO:0043232	intracellular non-membrane-bounded organ...	1044	333	298.97	0.00279
GO:0071541	eukaryotic translation initiation factor...	7	6	2	0.00288
GO:0009506	plasmodesma	127	51	36.37	0.00293
GO:0055044	symplast	127	51	36.37	0.00293
GO:0010494	cytoplasmic stress granule	62	28	17.76	0.00380
GO:1905354	exoribonuclease complex	14	9	4.01	0.00582
GO:0000176	nuclear exosome (RNase complex)	10	7	2.86	0.00793
GO:0000177	cytoplasmic exosome (RNase complex)	10	7	2.86	0.00793
GO:0034388	Pwp2p-containing subcomplex of 90S preri...	6	5	1.72	0.00874
GO:0031301	integral component of organelle membrane	66	28	18.9	0.01075
GO:0000178	exosome (RNase complex)	13	8	3.72	0.01344
GO:0045111	intermediate filament cytoskeleton	13	8	3.72	0.01344
GO:0005654	nucleoplasm	753	240	215.64	0.01458
GO:0005666	RNA polymerase III complex	16	9	4.58	0.01866
GO:0098562	cytoplasmic side of membrane	43	19	12.31	0.02064
GO:0030312	external encapsulating structure	66	27	18.9	0.02065
GO:0031166	integral component of vacuolar membrane	3	3	0.86	0.02343
GO:0033290	eukaryotic 48S preinitiation complex	3	3	0.86	0.02343
GO:0034457	Mpp10 complex	3	3	0.86	0.02343
GO:0030425	dendrite	91	35	26.06	0.02578
GO:0097447	dendritic tree	91	35	26.06	0.02578
GO:0000421	autophagosome membrane	5	4	1.43	0.02583
GO:0030689	Noc complex	5	4	1.43	0.02583
GO:0031428	box C/D snoRNP complex	5	4	1.43	0.02583
GO:0043527	tRNA methyltransferase complex	5	4	1.43	0.02583
GO:0030173	integral component of Golgi membrane	22	11	6.3	0.02738
GO:0044444	cytoplasmic part	2442	721	699.32	0.02851
GO:0005911	cell-cell junction	141	51	40.38	0.02879
GO:0000407	phagophore assembly site	17	9	4.87	0.02978
GO:0005736	RNA polymerase I complex	12	7	3.44	0.02988
GO:0000428	DNA-directed RNA polymerase complex	62	25	17.76	0.03060
GO:0005618	cell wall	65	26	18.61	0.03085
GO:0031300	intrinsic component of organelle membran...	74	29	21.19	0.03119
GO:0043231	intracellular membrane-bounded organelle	2608	766	746.86	0.03454
GO:0055029	nuclear DNA-directed RNA polymerase comp...	60	24	17.18	0.03717
GO:0030880	RNA polymerase complex	63	25	18.04	0.03737
GO:0005665	RNA polymerase II, core complex	15	8	4.3	0.03814
GO:0031228	intrinsic component of Golgi membrane	23	11	6.59	0.03925
GO:0005622	intracellular	3113	901	891.48	0.04249
GO:0000137	Golgi cis cisterna	8	5	2.29	0.04780
GO:0017101	aminoacyl-tRNA synthetase multienzyme co...	8	5	2.29	0.04780
GO:0034045	phagophore assembly site membrane	8	5	2.29	0.04780
GO:0044424	intracellular part	3111	900	890.9	0.05186
GO:0030054	cell junction	172	59	49.26	0.05628
GO:0016281	eukaryotic translation initiation factor...	16	8	4.58	0.05761
GO:0005788	endoplasmic reticulum lumen	25	11	7.16	0.07266
GO:0005784	Sec61 translocon complex	4	3	1.15	0.07364
GO:0034455	t-UTP complex	4	3	1.15	0.07364
GO:0034663	endoplasmic reticulum chaperone complex	4	3	1.15	0.07364
GO:0070545	PeBoW complex	4	3	1.15	0.07364
GO:0071256	translocon complex	4	3	1.15	0.07364
GO:0071261	Ssh1 translocon complex	4	3	1.15	0.07364
GO:1902555	endoribonuclease complex	4	3	1.15	0.07364
GO:1905348	endonuclease complex	4	3	1.15	0.07364
GO:1990111	spermatoproteasome complex	4	3	1.15	0.07364
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	28	12	8.02	0.07538
GO:0000172	ribonuclease MRP complex	2	2	0.57	0.08195
GO:0005796	Golgi lumen	2	2	0.57	0.08195
GO:0009514	glyoxysome	2	2	0.57	0.08195
GO:0016602	CCAAT-binding factor complex	2	2	0.57	0.08195
GO:0017086	3-methyl-2-oxobutanoate dehydrogenase (l...	2	2	0.57	0.08195
