GO.ID	Term	Annotated	Significant	Expected	classic
GO:0030684	preribosome	121	94	33.35	< 1e-30
GO:1990904	ribonucleoprotein complex	465	223	128.17	2.1e-24
GO:0005730	nucleolus	406	194	111.91	9.6e-21
GO:0044445	cytosolic part	173	101	47.68	2.1e-18
GO:0022626	cytosolic ribosome	115	74	31.7	5.6e-17
GO:0030686	90S preribosome	61	48	16.81	7.1e-17
GO:0042788	polysomal ribosome	50	42	13.78	7.4e-17
GO:0005840	ribosome	145	85	39.97	9.6e-16
GO:0032040	small-subunit processome	40	35	11.03	2.3e-15
GO:0005844	polysome	70	50	19.29	1.5e-14
GO:0044391	ribosomal subunit	110	66	30.32	4.2e-13
GO:0030687	preribosome, large subunit precursor	51	38	14.06	2.9e-12
GO:0022625	cytosolic large ribosomal subunit	57	37	15.71	3.3e-09
GO:0044452	nucleolar part	73	43	20.12	1.3e-08
GO:0022627	cytosolic small ribosomal subunit	36	26	9.92	2.7e-08
GO:0015934	large ribosomal subunit	69	40	19.02	8.2e-08
GO:0005829	cytosol	1278	416	352.25	2.2e-07
GO:0015935	small ribosomal subunit	42	27	11.58	6.3e-07
GO:0000502	proteasome complex	59	34	16.26	9.6e-07
GO:1905369	endopeptidase complex	59	34	16.26	9.6e-07
GO:0070993	translation preinitiation complex	13	12	3.58	1.8e-06
GO:0031981	nuclear lumen	1026	336	282.8	5.1e-06
GO:0031597	cytosolic proteasome complex	30	20	8.27	8.4e-06
GO:0030688	preribosome, small subunit precursor	9	9	2.48	8.9e-06
GO:0005838	proteasome regulatory particle	14	12	3.86	9.3e-06
GO:0022624	proteasome accessory complex	14	12	3.86	9.3e-06
GO:1905368	peptidase complex	67	35	18.47	1.4e-05
GO:0016282	eukaryotic 43S preinitiation complex	11	10	3.03	2.0e-05
GO:0034515	proteasome storage granule	25	17	6.89	2.8e-05
GO:0005732	small nucleolar ribonucleoprotein comple...	23	16	6.34	3.1e-05
GO:0008541	proteasome regulatory particle, lid subc...	7	7	1.93	0.00012
GO:0043614	multi-eIF complex	7	7	1.93	0.00012
GO:0044428	nuclear part	1107	349	305.12	0.00018
GO:0043228	non-membrane-bounded organelle	1044	330	287.76	0.00025
GO:0043232	intracellular non-membrane-bounded organ...	1044	330	287.76	0.00025
GO:0005852	eukaryotic translation initiation factor...	11	9	3.03	0.00028
GO:0005839	proteasome core complex	22	14	6.06	0.00042
GO:0030173	integral component of Golgi membrane	22	14	6.06	0.00042
GO:0071540	eukaryotic translation initiation factor...	6	6	1.65	0.00043
GO:0005666	RNA polymerase III complex	16	11	4.41	0.00069
GO:0098554	cytoplasmic side of endoplasmic reticulu...	16	11	4.41	0.00069
GO:0098556	cytoplasmic side of rough endoplasmic re...	16	11	4.41	0.00069
GO:0031974	membrane-enclosed lumen	1233	380	339.85	0.00070
GO:0043233	organelle lumen	1233	380	339.85	0.00070
GO:0070013	intracellular organelle lumen	1233	380	339.85	0.00070
GO:0019773	proteasome core complex, alpha-subunit c...	8	7	2.21	0.00072
GO:0030867	rough endoplasmic reticulum membrane	23	14	6.34	0.00080
GO:0031228	intrinsic component of Golgi membrane	23	14	6.34	0.00080
GO:0005736	RNA polymerase I complex	12	9	3.31	0.00084
GO:0005634	nucleus	1504	455	414.55	0.00085
GO:0044444	cytoplasmic part	2442	706	673.09	0.00153
GO:0000418	RNA polymerase IV complex	5	5	1.38	0.00158
GO:0000419	RNA polymerase V complex	5	5	1.38	0.00158
GO:0031428	box C/D snoRNP complex	5	5	1.38	0.00158
GO:0005665	RNA polymerase II, core complex	15	10	4.13	0.00177
GO:0032991	protein-containing complex	1412	426	389.19	0.00206
GO:0009506	plasmodesma	127	50	35	0.00218
GO:0055044	symplast	127	50	35	0.00218
GO:0071541	eukaryotic translation initiation factor...	7	6	1.93	0.00232
GO:0005791	rough endoplasmic reticulum	31	16	8.54	0.00373
GO:1905354	exoribonuclease complex	14	9	3.86	0.00439
GO:1990111	spermatoproteasome complex	4	4	1.1	0.00574
GO:0000176	nuclear exosome (RNase complex)	10	7	2.76	0.00629
GO:0000177	cytoplasmic exosome (RNase complex)	10	7	2.76	0.00629
GO:0008540	proteasome regulatory particle, base sub...	8	6	2.21	0.00711
GO:0034388	Pwp2p-containing subcomplex of 90S preri...	6	5	1.65	0.00730
GO:0044424	intracellular part	3111	870	857.48	0.00978
GO:0031300	intrinsic component of organelle membran...	74	30	20.4	0.01000
GO:0000178	exosome (RNase complex)	13	8	3.58	0.01052
GO:0005737	cytoplasm	2738	776	754.67	0.01211
GO:0031301	integral component of organelle membrane	66	27	18.19	0.01238
GO:0005622	intracellular	3113	870	858.03	0.01259
GO:0098552	side of membrane	67	27	18.47	0.01545
GO:0000428	DNA-directed RNA polymerase complex	62	25	17.09	0.01924
GO:0031166	integral component of vacuolar membrane	3	3	0.83	0.02089
GO:0033290	eukaryotic 48S preinitiation complex	3	3	0.83	0.02089
GO:0033588	Elongator holoenzyme complex	3	3	0.83	0.02089
GO:0034457	Mpp10 complex	3	3	0.83	0.02089
GO:0005911	cell-cell junction	141	50	38.86	0.02203
GO:0031595	nuclear proteasome complex	5	4	1.38	0.02241
GO:0030880	RNA polymerase complex	63	25	17.36	0.02379
GO:0055029	nuclear DNA-directed RNA polymerase comp...	60	24	16.54	0.02392
GO:0019774	proteasome core complex, beta-subunit co...	12	7	3.31	0.02427
GO:0005654	nucleoplasm	753	229	207.55	0.02626
GO:0010494	cytoplasmic stress granule	62	24	17.09	0.03591
GO:0005851	eukaryotic translation initiation factor...	8	5	2.21	0.04084
GO:0031310	intrinsic component of vacuolar membrane	8	5	2.21	0.04084
GO:0030425	dendrite	91	33	25.08	0.04134
GO:0097447	dendritic tree	91	33	25.08	0.04134
GO:0030312	external encapsulating structure	66	25	18.19	0.04254
GO:0000974	Prp19 complex	16	8	4.41	0.04672
GO:0008074	guanylate cyclase complex, soluble	6	4	1.65	0.05262
GO:0005744	TIM23 mitochondrial import inner membran...	11	6	3.03	0.05345
GO:0042175	nuclear outer membrane-endoplasmic retic...	252	81	69.46	0.05403
GO:0098562	cytoplasmic side of membrane	43	17	11.85	0.05861
GO:0005618	cell wall	65	24	17.92	0.06156
GO:0005784	Sec61 translocon complex	4	3	1.1	0.06633
GO:0031429	box H/ACA snoRNP complex	4	3	1.1	0.06633
GO:0034455	t-UTP complex	4	3	1.1	0.06633
GO:0034663	endoplasmic reticulum chaperone complex	4	3	1.1	0.06633
GO:0070545	PeBoW complex	4	3	1.1	0.06633
GO:0071256	translocon complex	4	3	1.1	0.06633
GO:0071261	Ssh1 translocon complex	4	3	1.1	0.06633
GO:0072588	box H/ACA RNP complex	4	3	1.1	0.06633
GO:1902555	endoribonuclease complex	4	3	1.1	0.06633
GO:1905348	endonuclease complex	4	3	1.1	0.06633
GO:0030016	myofibril	17	8	4.69	0.06755
GO:0030017	sarcomere	17	8	4.69	0.06755
GO:0043292	contractile fiber	17	8	4.69	0.06755
GO:0044449	contractile fiber part	17	8	4.69	0.06755
GO:0030027	lamellipodium	29	12	7.99	0.07527
GO:0000172	ribonuclease MRP complex	2	2	0.55	0.07591
GO:0001651	dense fibrillar component	2	2	0.55	0.07591
GO:0009509	chromoplast	2	2	0.55	0.07591
GO:0030677	ribonuclease P complex	2	2	0.55	0.07591
GO:0030692	Noc4p-Nop14p complex	2	2	0.55	0.07591
GO:0032545	CURI complex	2	2	0.55	0.07591
GO:0034456	UTP-C complex	2	2	0.55	0.07591
