GO.ID	Term	Annotated	Significant	Expected	classic
GO:0042254	ribosome biogenesis	262	10	1.87	4.8e-06
GO:0022613	ribonucleoprotein complex biogenesis	347	11	2.48	8.1e-06
GO:0016072	rRNA metabolic process	222	9	1.59	1.1e-05
GO:0006364	rRNA processing	200	8	1.43	4.3e-05
GO:0034470	ncRNA processing	274	9	1.96	5.8e-05
GO:0034660	ncRNA metabolic process	359	10	2.57	8.0e-05
GO:0042274	ribosomal small subunit biogenesis	107	5	0.77	0.00078
GO:0000462	maturation of SSU-rRNA from tricistronic...	69	4	0.49	0.00126
GO:0051099	positive regulation of binding	38	3	0.27	0.00229
GO:0030490	maturation of SSU-rRNA	81	4	0.58	0.00230
GO:0006396	RNA processing	448	9	3.2	0.00243
GO:0001825	blastocyst formation	11	2	0.08	0.00259
GO:0007155	cell adhesion	89	4	0.64	0.00325
GO:0022610	biological adhesion	91	4	0.65	0.00352
GO:0001701	in utero embryonic development	50	3	0.36	0.00504
GO:0043170	macromolecule metabolic process	1961	20	14.03	0.00656
GO:0000466	maturation of 5.8S rRNA from tricistroni...	55	3	0.39	0.00659
GO:0000493	box H/ACA snoRNP assembly	1	1	0.01	0.00715
GO:0002052	positive regulation of neuroblast prolif...	1	1	0.01	0.00715
GO:0010561	negative regulation of glycoprotein bios...	1	1	0.01	0.00715
GO:0032928	regulation of superoxide anion generatio...	1	1	0.01	0.00715
GO:0032929	negative regulation of superoxide anion ...	1	1	0.01	0.00715
GO:0042983	amyloid precursor protein biosynthetic p...	1	1	0.01	0.00715
GO:0042984	regulation of amyloid precursor protein ...	1	1	0.01	0.00715
GO:0042985	negative regulation of amyloid precursor...	1	1	0.01	0.00715
GO:0043370	regulation of CD4-positive, alpha-beta T...	1	1	0.01	0.00715
GO:0043372	positive regulation of CD4-positive, alp...	1	1	0.01	0.00715
GO:0045622	regulation of T-helper cell differentiat...	1	1	0.01	0.00715
GO:0045624	positive regulation of T-helper cell dif...	1	1	0.01	0.00715
GO:1903019	negative regulation of glycoprotein meta...	1	1	0.01	0.00715
GO:1990737	response to manganese-induced endoplasmi...	1	1	0.01	0.00715
GO:2000233	negative regulation of rRNA processing	1	1	0.01	0.00715
GO:2000516	positive regulation of CD4-positive, alp...	1	1	0.01	0.00715
GO:0000460	maturation of 5.8S rRNA	60	3	0.43	0.00839
GO:0000472	endonucleolytic cleavage to generate mat...	21	2	0.15	0.00947
GO:0051098	regulation of binding	65	3	0.47	0.01047
GO:0000967	rRNA 5'-end processing	24	2	0.17	0.01228
