GO.ID	Term	Annotated	Significant	Expected	classic
GO:0042254	ribosome biogenesis	262	13	1.47	3.1e-11
GO:0022613	ribonucleoprotein complex biogenesis	347	13	1.94	1.1e-09
GO:0016072	rRNA metabolic process	222	10	1.24	5.4e-08
GO:0042273	ribosomal large subunit biogenesis	74	7	0.41	6.7e-08
GO:0006364	rRNA processing	200	9	1.12	3.5e-07
GO:0034470	ncRNA processing	274	10	1.53	4.1e-07
GO:0034660	ncRNA metabolic process	359	11	2.01	4.5e-07
GO:0044085	cellular component biogenesis	1010	15	5.65	7.8e-06
GO:0000027	ribosomal large subunit assembly	26	4	0.15	9.5e-06
GO:0000463	maturation of LSU-rRNA from tricistronic...	27	4	0.15	1.1e-05
GO:0000055	ribosomal large subunit export from nucl...	11	3	0.06	2.4e-05
GO:0000462	maturation of SSU-rRNA from tricistronic...	69	5	0.39	2.7e-05
GO:0000470	maturation of LSU-rRNA	36	4	0.2	3.6e-05
GO:0006396	RNA processing	448	10	2.51	3.8e-05
GO:0030490	maturation of SSU-rRNA	81	5	0.45	5.9e-05
GO:0000054	ribosomal subunit export from nucleus	18	3	0.1	0.00011
GO:0033750	ribosome localization	18	3	0.1	0.00011
GO:0000469	cleavage involved in rRNA processing	51	4	0.29	0.00015
GO:0042255	ribosome assembly	56	4	0.31	0.00021
GO:0042274	ribosomal small subunit biogenesis	107	5	0.6	0.00023
GO:0070925	organelle assembly	271	7	1.52	0.00040
GO:0071428	rRNA-containing ribonucleoprotein comple...	27	3	0.15	0.00040
GO:0000478	endonucleolytic cleavage involved in rRN...	38	3	0.21	0.00110
GO:0022618	ribonucleoprotein complex assembly	156	5	0.87	0.00129
GO:0071826	ribonucleoprotein complex subunit organi...	165	5	0.92	0.00166
GO:0031503	protein-containing complex localization	102	4	0.57	0.00207
GO:0010501	RNA secondary structure unwinding	49	3	0.27	0.00231
GO:0090501	RNA phosphodiester bond hydrolysis	108	4	0.6	0.00256
GO:0090502	RNA phosphodiester bond hydrolysis, endo...	54	3	0.3	0.00306
GO:0000466	maturation of 5.8S rRNA from tricistroni...	55	3	0.31	0.00322
GO:0042790	nucleolar large rRNA transcription by RN...	16	2	0.09	0.00339
GO:0000460	maturation of 5.8S rRNA	60	3	0.34	0.00413
GO:0009303	rRNA transcription	18	2	0.1	0.00430
GO:0071840	cellular component organization or bioge...	1631	15	9.13	0.00442
GO:0034622	cellular protein-containing complex asse...	415	7	2.32	0.00503
GO:0000464	endonucleolytic cleavage in ITS1 upstrea...	1	1	0.01	0.00560
GO:0002052	positive regulation of neuroblast prolif...	1	1	0.01	0.00560
GO:0010077	maintenance of inflorescence meristem id...	1	1	0.01	0.00560
GO:0010561	negative regulation of glycoprotein bios...	1	1	0.01	0.00560
GO:0030723	ovarian fusome organization	1	1	0.01	0.00560
GO:0032928	regulation of superoxide anion generatio...	1	1	0.01	0.00560
GO:0032929	negative regulation of superoxide anion ...	1	1	0.01	0.00560
GO:0033139	regulation of peptidyl-serine phosphoryl...	1	1	0.01	0.00560
GO:0033140	negative regulation of peptidyl-serine p...	1	1	0.01	0.00560
GO:0042501	serine phosphorylation of STAT protein	1	1	0.01	0.00560
GO:0042983	amyloid precursor protein biosynthetic p...	1	1	0.01	0.00560
GO:0042984	regulation of amyloid precursor protein ...	1	1	0.01	0.00560
GO:0042985	negative regulation of amyloid precursor...	1	1	0.01	0.00560
GO:0045478	fusome organization	1	1	0.01	0.00560
GO:1903019	negative regulation of glycoprotein meta...	1	1	0.01	0.00560
GO:1990417	snoRNA release from pre-rRNA	1	1	0.01	0.00560
GO:2001267	regulation of cysteine-type endopeptidas...	1	1	0.01	0.00560
GO:2001268	negative regulation of cysteine-type end...	1	1	0.01	0.00560
GO:0022607	cellular component assembly	810	10	4.53	0.00563
GO:0016070	RNA metabolic process	971	11	5.44	0.00629
GO:0071426	ribonucleoprotein complex export from nu...	70	3	0.39	0.00638
GO:0006405	RNA export from nucleus	71	3	0.4	0.00664
GO:0071166	ribonucleoprotein complex localization	71	3	0.4	0.00664
GO:0043248	proteasome assembly	23	2	0.13	0.00699
GO:0010467	gene expression	1148	12	6.43	0.00727
GO:1990823	response to leukemia inhibitory factor	24	2	0.13	0.00760
GO:1990830	cellular response to leukemia inhibitory...	24	2	0.13	0.00760
GO:0001822	kidney development	25	2	0.14	0.00823
GO:0072001	renal system development	25	2	0.14	0.00823
GO:0060041	retina development in camera-type eye	26	2	0.15	0.00889
GO:0001655	urogenital system development	28	2	0.16	0.01027
GO:0006611	protein export from nucleus	84	3	0.47	0.01057
GO:0051168	nuclear export	85	3	0.48	0.01092
GO:0001826	inner cell mass cell differentiation	2	1	0.01	0.01117
GO:0033235	positive regulation of protein sumoylati...	2	1	0.01	0.01117
GO:0036098	male germ-line stem cell population main...	2	1	0.01	0.01117
GO:0061484	hematopoietic stem cell homeostasis	2	1	0.01	0.01117
GO:2000179	positive regulation of neural precursor ...	2	1	0.01	0.01117
GO:0001654	eye development	87	3	0.49	0.01164
GO:0150063	visual system development	87	3	0.49	0.01164
GO:0048880	sensory system development	89	3	0.5	0.01238
GO:0050657	nucleic acid transport	90	3	0.5	0.01277
GO:0050658	RNA transport	90	3	0.5	0.01277
GO:0090305	nucleic acid phosphodiester bond hydroly...	171	4	0.96	0.01315
GO:0051236	establishment of RNA localization	91	3	0.51	0.01316
GO:0051248	negative regulation of protein metabolic...	172	4	0.96	0.01341
GO:0051246	regulation of protein metabolic process	510	7	2.86	0.01566
GO:0000479	endonucleolytic cleavage of tricistronic...	36	2	0.2	0.01667
GO:0043010	camera-type eye development	36	2	0.2	0.01667
GO:0030836	positive regulation of actin filament de...	3	1	0.02	0.01671
GO:0033137	negative regulation of peptidyl-serine p...	3	1	0.02	0.01671
GO:0033234	negative regulation of protein sumoylati...	3	1	0.02	0.01671
GO:0040016	embryonic cleavage	3	1	0.02	0.01671
GO:0048262	determination of dorsal/ventral asymmetr...	3	1	0.02	0.01671
GO:0048264	determination of ventral identity	3	1	0.02	0.01671
GO:0051016	barbed-end actin filament capping	3	1	0.02	0.01671
GO:0090073	positive regulation of protein homodimer...	3	1	0.02	0.01671
GO:1901881	positive regulation of protein depolymer...	3	1	0.02	0.01671
GO:2000738	positive regulation of stem cell differe...	3	1	0.02	0.01671
GO:0051099	positive regulation of binding	38	2	0.21	0.01848
GO:0007423	sensory organ development	104	3	0.58	0.01884
GO:0019827	stem cell population maintenance	39	2	0.22	0.01941
GO:0098727	maintenance of cell number	40	2	0.22	0.02037
GO:0019072	viral genome packaging	4	1	0.02	0.02222
GO:0019074	viral RNA genome packaging	4	1	0.02	0.02222
GO:0033233	regulation of protein sumoylation	4	1	0.02	0.02222
GO:0034773	histone H4-K20 trimethylation	4	1	0.02	0.02222
GO:0051693	actin filament capping	4	1	0.02	0.02222
GO:0090322	regulation of superoxide metabolic proce...	4	1	0.02	0.02222
GO:0065003	protein-containing complex assembly	550	7	3.08	0.02327
GO:0048366	leaf development	44	2	0.25	0.02438
GO:0098781	ncRNA transcription	44	2	0.25	0.02438
GO:0090304	nucleic acid metabolic process	1156	11	6.47	0.02582
GO:0010559	regulation of glycoprotein biosynthetic ...	5	1	0.03	0.02770
GO:0034770	histone H4-K20 methylation	5	1	0.03	0.02770
GO:0048825	cotyledon development	5	1	0.03	0.02770
GO:0061614	pri-miRNA transcription by RNA polymeras...	5	1	0.03	0.02770
GO:1902626	assembly of large subunit precursor of p...	5	1	0.03	0.02770
GO:1902893	regulation of pri-miRNA transcription by...	5	1	0.03	0.02770
GO:1902895	positive regulation of pri-miRNA transcr...	5	1	0.03	0.02770
GO:1903018	regulation of glycoprotein metabolic pro...	5	1	0.03	0.02770
GO:0006360	transcription by RNA polymerase I	48	2	0.27	0.02869
GO:0006403	RNA localization	123	3	0.69	0.02929
GO:0006913	nucleocytoplasmic transport	123	3	0.69	0.02929
GO:0015931	nucleobase-containing compound transport	123	3	0.69	0.02929
GO:0051169	nuclear transport	123	3	0.69	0.02929
GO:0007219	Notch signaling pathway	51	2	0.29	0.03210
GO:0007346	regulation of mitotic cell cycle	225	4	1.26	0.03280
GO:0032466	negative regulation of cytokinesis	6	1	0.03	0.03315
GO:0043243	positive regulation of protein complex d...	6	1	0.03	0.03315
GO:0045945	positive regulation of transcription by ...	6	1	0.03	0.03315
GO:0048827	phyllome development	56	2	0.31	0.03814
GO:0010074	maintenance of meristem identity	7	1	0.04	0.03857
GO:0017182	peptidyl-diphthamide metabolic process	7	1	0.04	0.03857
GO:0017183	peptidyl-diphthamide biosynthetic proces...	7	1	0.04	0.03857
GO:0042982	amyloid precursor protein metabolic proc...	7	1	0.04	0.03857
GO:0048444	floral organ morphogenesis	7	1	0.04	0.03857
GO:2000736	regulation of stem cell differentiation	7	1	0.04	0.03857
GO:0043933	protein-containing complex subunit organ...	624	7	3.49	0.04391
GO:0007089	traversing start control point of mitoti...	8	1	0.04	0.04397
GO:0030835	negative regulation of actin filament de...	8	1	0.04	0.04397
GO:0043154	negative regulation of cysteine-type end...	8	1	0.04	0.04397
GO:0043496	regulation of protein homodimerization a...	8	1	0.04	0.04397
GO:1901838	positive regulation of transcription of ...	8	1	0.04	0.04397
GO:1904816	positive regulation of protein localizat...	8	1	0.04	0.04397
GO:2000024	regulation of leaf development	8	1	0.04	0.04397
GO:2000117	negative regulation of cysteine-type end...	8	1	0.04	0.04397
GO:2000378	negative regulation of reactive oxygen s...	8	1	0.04	0.04397
GO:2000648	positive regulation of stem cell prolife...	8	1	0.04	0.04397
GO:0032268	regulation of cellular protein metabolic...	493	6	2.76	0.04557
GO:0006359	regulation of transcription by RNA polym...	9	1	0.05	0.04934
GO:0018202	peptidyl-histidine modification	9	1	0.05	0.04934
GO:0030834	regulation of actin filament depolymeriz...	9	1	0.05	0.04934
GO:0030856	regulation of epithelial cell differenti...	9	1	0.05	0.04934
GO:0045604	regulation of epidermal cell differentia...	9	1	0.05	0.04934
GO:0045682	regulation of epidermis development	9	1	0.05	0.04934
GO:0048793	pronephros development	9	1	0.05	0.04934
GO:1900247	regulation of cytoplasmic translational ...	9	1	0.05	0.04934
GO:1901880	negative regulation of protein depolymer...	9	1	0.05	0.04934
GO:0051098	regulation of binding	65	2	0.36	0.05002
GO:0031647	regulation of protein stability	66	2	0.37	0.05141
GO:0000467	exonucleolytic trimming to generate matu...	10	1	0.06	0.05467
GO:0007601	visual perception	10	1	0.06	0.05467
GO:0008625	extrinsic apoptotic signaling pathway vi...	10	1	0.06	0.05467
GO:0010466	negative regulation of peptidase activit...	10	1	0.06	0.05467
GO:0010951	negative regulation of endopeptidase act...	10	1	0.06	0.05467
GO:0030042	actin filament depolymerization	10	1	0.06	0.05467
GO:0032211	negative regulation of telomere maintena...	10	1	0.06	0.05467
GO:0043242	negative regulation of protein complex d...	10	1	0.06	0.05467
GO:0051656	establishment of organelle localization	158	3	0.88	0.05522
GO:0001825	blastocyst formation	11	1	0.06	0.05998
GO:0003407	neural retina development	11	1	0.06	0.05998
GO:0033135	regulation of peptidyl-serine phosphoryl...	11	1	0.06	0.05998
GO:0035735	intraciliary transport involved in ciliu...	11	1	0.06	0.05998
GO:0050953	sensory perception of light stimulus	11	1	0.06	0.05998
GO:0090070	positive regulation of ribosome biogenes...	11	1	0.06	0.05998
GO:1902017	regulation of cilium assembly	11	1	0.06	0.05998
GO:0007010	cytoskeleton organization	278	4	1.56	0.06359
GO:0000459	exonucleolytic trimming involved in rRNA...	12	1	0.07	0.06526
GO:0030718	germ-line stem cell population maintenan...	12	1	0.07	0.06526
GO:0033962	cytoplasmic mRNA processing body assembl...	12	1	0.07	0.06526
