GO.ID	Term	Annotated	Significant	Expected	classic
GO:0015398	high-affinity secondary active ammonium ...	8	3	0.13	0.00022
GO:0043621	protein self-association	21	4	0.35	0.00032
GO:0008519	ammonium transmembrane transporter activ...	12	3	0.2	0.00084
GO:0016616	oxidoreductase activity, acting on the C...	51	5	0.84	0.00132
GO:0016614	oxidoreductase activity, acting on CH-OH...	60	5	0.99	0.00274
GO:0015144	carbohydrate transmembrane transporter a...	7	2	0.12	0.00531
GO:0015291	secondary active transmembrane transport...	49	4	0.81	0.00802
GO:0004712	protein serine/threonine/tyrosine kinase...	9	2	0.15	0.00891
GO:0019842	vitamin binding	28	3	0.46	0.01034
GO:1901618	organic hydroxy compound transmembrane t...	10	2	0.16	0.01102
GO:0004176	ATP-dependent peptidase activity	12	2	0.2	0.01583
GO:0016846	carbon-sulfur lyase activity	12	2	0.2	0.01583
GO:0016747	transferase activity, transferring acyl ...	60	4	0.99	0.01618
GO:0016407	acetyltransferase activity	33	3	0.54	0.01626
GO:0000906	6,7-dimethyl-8-ribityllumazine synthase ...	1	1	0.02	0.01649
GO:0004160	dihydroxy-acid dehydratase activity	1	1	0.02	0.01649
GO:0004161	dimethylallyltranstransferase activity	1	1	0.02	0.01649
GO:0004420	hydroxymethylglutaryl-CoA reductase (NAD...	1	1	0.02	0.01649
GO:0004496	mevalonate kinase activity	1	1	0.02	0.01649
GO:0004648	O-phospho-L-serine:2-oxoglutarate aminot...	1	1	0.02	0.01649
GO:0004708	MAP kinase kinase activity	1	1	0.02	0.01649
GO:0004740	pyruvate dehydrogenase (acetyl-transferr...	1	1	0.02	0.01649
GO:0005501	retinoid binding	1	1	0.02	0.01649
GO:0008353	RNA polymerase II CTD heptapeptide repea...	1	1	0.02	0.01649
GO:0008554	sodium-exporting ATPase activity, phosph...	1	1	0.02	0.01649
GO:0009927	histidine phosphotransfer kinase activit...	1	1	0.02	0.01649
GO:0016918	retinal binding	1	1	0.02	0.01649
GO:0019912	cyclin-dependent protein kinase activati...	1	1	0.02	0.01649
GO:0030060	L-malate dehydrogenase activity	1	1	0.02	0.01649
GO:0034011	L-cysteate sulfo-lyase activity	1	1	0.02	0.01649
GO:0044547	DNA topoisomerase binding	1	1	0.02	0.01649
GO:0046554	malate dehydrogenase (NADP+) activity	1	1	0.02	0.01649
GO:0051525	NFAT protein binding	1	1	0.02	0.01649
GO:0072586	DNA topoisomerase (ATP-hydrolyzing) regu...	1	1	0.02	0.01649
GO:0072587	DNA topoisomerase (ATP-hydrolyzing) acti...	1	1	0.02	0.01649
GO:1902444	riboflavin binding	1	1	0.02	0.01649
GO:0008198	ferrous iron binding	14	2	0.23	0.02137
GO:0016740	transferase activity	690	18	11.38	0.02210
GO:0005507	copper ion binding	37	3	0.61	0.02211
GO:0008324	cation transmembrane transporter activit...	101	5	1.67	0.02396
GO:0016746	transferase activity, transferring acyl ...	70	4	1.15	0.02698
GO:0008276	protein methyltransferase activity	42	3	0.69	0.03085
GO:0016491	oxidoreductase activity	319	10	5.26	0.03207
GO:0003985	acetyl-CoA C-acetyltransferase activity	2	1	0.03	0.03272
GO:0004042	acetyl-CoA:L-glutamate N-acetyltransfera...	2	1	0.03	0.03272
GO:0004322	ferroxidase activity	2	1	0.03	0.03272
GO:0004487	methylenetetrahydrofolate dehydrogenase ...	2	1	0.03	0.03272
GO:0004647	phosphoserine phosphatase activity	2	1	0.03	0.03272
GO:0005354	galactose transmembrane transporter acti...	2	1	0.03	0.03272
GO:0005365	myo-inositol transmembrane transporter a...	2	1	0.03	0.03272
GO:0015146	pentose transmembrane transporter activi...	2	1	0.03	0.03272
GO:0015148	D-xylose transmembrane transporter activ...	2	1	0.03	0.03272
GO:0015166	polyol transmembrane transporter activit...	2	1	0.03	0.03272
GO:0015168	glycerol transmembrane transporter activ...	2	1	0.03	0.03272
GO:0015575	mannitol transmembrane transporter activ...	2	1	0.03	0.03272
GO:0015576	sorbitol transmembrane transporter activ...	2	1	0.03	0.03272
GO:0015591	D-ribose transmembrane transporter activ...	2	1	0.03	0.03272
GO:0016453	C-acetyltransferase activity	2	1	0.03	0.03272
GO:0016508	long-chain-enoyl-CoA hydratase activity	2	1	0.03	0.03272
GO:0016509	long-chain-3-hydroxyacyl-CoA dehydrogena...	2	1	0.03	0.03272
GO:0016724	oxidoreductase activity, oxidizing metal...	2	1	0.03	0.03272
GO:0017089	glycolipid transporter activity	2	1	0.03	0.03272
GO:0017172	cysteine dioxygenase activity	2	1	0.03	0.03272
