GO.ID	Term	Annotated	Significant	Expected	classic
GO:0002181	cytoplasmic translation	145	59	8.3	< 1e-30
GO:0006613	cotranslational protein targeting to mem...	63	36	3.61	8.2e-30
GO:0006412	translation	309	72	17.68	4.4e-29
GO:0006614	SRP-dependent cotranslational protein ta...	61	35	3.49	4.5e-29
GO:0045047	protein targeting to ER	74	37	4.24	8.6e-28
GO:0043043	peptide biosynthetic process	326	72	18.66	1.8e-27
GO:0072599	establishment of protein localization to...	76	37	4.35	3.0e-27
GO:0070972	protein localization to endoplasmic reti...	81	37	4.64	5.6e-26
GO:0006518	peptide metabolic process	368	74	21.06	1.6e-25
GO:0043604	amide biosynthetic process	385	75	22.03	5.7e-25
GO:0006413	translational initiation	115	42	6.58	9.3e-25
GO:0000184	nuclear-transcribed mRNA catabolic proce...	77	35	4.41	1.7e-24
GO:0006612	protein targeting to membrane	89	37	5.09	3.6e-24
GO:0043603	cellular amide metabolic process	466	77	26.67	7.1e-21
GO:0090150	establishment of protein localization to...	116	38	6.64	1.9e-20
GO:0000956	nuclear-transcribed mRNA catabolic proce...	119	35	6.81	3.9e-17
GO:0006605	protein targeting	198	45	11.33	4.1e-17
GO:0072594	establishment of protein localization to...	245	49	14.02	3.4e-16
GO:0072657	protein localization to membrane	151	38	8.64	4.8e-16
GO:0006402	mRNA catabolic process	139	36	7.96	1.2e-15
GO:0006401	RNA catabolic process	158	36	9.04	9.4e-14
GO:1901566	organonitrogen compound biosynthetic pro...	770	88	44.07	2.9e-13
GO:0033365	protein localization to organelle	346	52	19.8	7.8e-12
GO:0042886	amide transport	482	63	27.59	1.4e-11
GO:0015833	peptide transport	472	62	27.01	1.8e-11
GO:0006886	intracellular protein transport	383	54	21.92	3.7e-11
GO:0034655	nucleobase-containing compound catabolic...	238	40	13.62	1.2e-10
GO:0071705	nitrogen compound transport	568	67	32.51	3.0e-10
GO:0019439	aromatic compound catabolic process	259	41	14.82	4.5e-10
GO:0042255	ribosome assembly	56	18	3.2	6.0e-10
GO:0015031	protein transport	455	57	26.04	1.2e-09
GO:0044270	cellular nitrogen compound catabolic pro...	257	40	14.71	1.3e-09
GO:0044271	cellular nitrogen compound biosynthetic ...	1091	101	62.44	1.5e-09
GO:0045184	establishment of protein localization	484	59	27.7	1.6e-09
GO:0046700	heterocycle catabolic process	259	40	14.82	1.7e-09
GO:1901361	organic cyclic compound catabolic proces...	272	41	15.57	2.1e-09
GO:0071702	organic substance transport	596	67	34.11	2.7e-09
GO:0034645	cellular macromolecule biosynthetic proc...	967	92	55.34	4.3e-09
GO:0009059	macromolecule biosynthetic process	983	93	56.26	4.5e-09
GO:0010629	negative regulation of gene expression	398	51	22.78	5.5e-09
GO:0000028	ribosomal small subunit assembly	20	10	1.14	3.3e-08
GO:0042254	ribosome biogenesis	262	37	14.99	9.3e-08
GO:0019684	photosynthesis, light reaction	34	12	1.95	1.6e-07
GO:0010605	negative regulation of macromolecule met...	519	57	29.7	1.7e-07
GO:0034613	cellular protein localization	545	58	31.19	4.0e-07
GO:0009892	negative regulation of metabolic process	565	59	32.34	6.0e-07
