GO.ID	Term	Annotated	Significant	Expected	classic
GO:0042254	ribosome biogenesis	262	176	75.06	< 1e-30
GO:0002181	cytoplasmic translation	145	118	41.54	< 1e-30
GO:0006364	rRNA processing	200	139	57.29	< 1e-30
GO:0006412	translation	309	187	88.52	< 1e-30
GO:0034660	ncRNA metabolic process	359	205	102.84	< 1e-30
GO:0043043	peptide biosynthetic process	326	190	93.39	< 1e-30
GO:0016072	rRNA metabolic process	222	144	63.6	< 1e-30
GO:0034470	ncRNA processing	274	166	78.49	< 1e-30
GO:0022613	ribonucleoprotein complex biogenesis	347	193	99.4	4.3e-29
GO:0006518	peptide metabolic process	368	201	105.42	6.3e-29
GO:0043604	amide biosynthetic process	385	206	110.29	4.8e-28
GO:0006413	translational initiation	115	86	32.94	1.9e-25
GO:0010467	gene expression	1148	453	328.87	1.2e-23
GO:0042274	ribosomal small subunit biogenesis	107	78	30.65	6.2e-22
GO:0043603	cellular amide metabolic process	466	223	133.49	1.1e-21
GO:0006614	SRP-dependent cotranslational protein ta...	61	53	17.47	1.3e-21
GO:0006613	cotranslational protein targeting to mem...	63	54	18.05	2.2e-21
GO:0000462	maturation of SSU-rRNA from tricistronic...	69	56	19.77	7.6e-20
GO:0045047	protein targeting to ER	74	58	21.2	3.9e-19
GO:0042255	ribosome assembly	56	48	16.04	4.1e-19
GO:0000184	nuclear-transcribed mRNA catabolic proce...	77	59	22.06	1.4e-18
GO:0070972	protein localization to endoplasmic reti...	81	61	23.2	1.6e-18
GO:0072599	establishment of protein localization to...	76	58	21.77	3.9e-18
GO:0006396	RNA processing	448	207	128.34	1.0e-17
GO:0030490	maturation of SSU-rRNA	81	60	23.2	1.2e-17
GO:0000460	maturation of 5.8S rRNA	60	48	17.19	1.1e-16
GO:1901566	organonitrogen compound biosynthetic pro...	770	312	220.58	2.1e-16
GO:0042273	ribosomal large subunit biogenesis	74	54	21.2	1.7e-15
GO:0000478	endonucleolytic cleavage involved in rRN...	38	34	10.89	4.7e-15
GO:0000469	cleavage involved in rRNA processing	51	41	14.61	1.6e-14
GO:0000466	maturation of 5.8S rRNA from tricistroni...	55	43	15.76	2.2e-14
GO:0000479	endonucleolytic cleavage of tricistronic...	36	32	10.31	4.8e-14
GO:0016070	RNA metabolic process	971	366	278.16	1.2e-13
GO:0006612	protein targeting to membrane	89	58	25.5	4.4e-13
GO:0034641	cellular nitrogen compound metabolic pro...	1691	574	484.42	1.4e-12
GO:0034645	cellular macromolecule biosynthetic proc...	967	356	277.02	2.2e-11
GO:0090150	establishment of protein localization to...	116	67	33.23	2.4e-11
GO:0000956	nuclear-transcribed mRNA catabolic proce...	119	68	34.09	3.3e-11
GO:0044271	cellular nitrogen compound biosynthetic ...	1091	393	312.54	3.4e-11
GO:0009059	macromolecule biosynthetic process	983	359	281.6	6.2e-11
GO:0006402	mRNA catabolic process	139	74	39.82	4.2e-10
GO:0000447	endonucleolytic cleavage in ITS1 to sepa...	28	24	8.02	4.4e-10
GO:0000028	ribosomal small subunit assembly	20	19	5.73	6.2e-10
GO:0000027	ribosomal large subunit assembly	26	22	7.45	4.0e-09
GO:0000470	maturation of LSU-rRNA	36	27	10.31	9.2e-09
GO:0006401	RNA catabolic process	158	78	45.26	1.4e-08
GO:0043170	macromolecule metabolic process	1961	631	561.77	1.5e-08
GO:0090502	RNA phosphodiester bond hydrolysis, endo...	54	35	15.47	2.8e-08
GO:0022618	ribonucleoprotein complex assembly	156	75	44.69	1.1e-07
GO:0006417	regulation of translation	135	67	38.67	1.2e-07
GO:0072657	protein localization to membrane	151	73	43.26	1.2e-07
GO:0071826	ribonucleoprotein complex subunit organi...	165	78	47.27	1.5e-07
GO:0000463	maturation of LSU-rRNA from tricistronic...	27	21	7.73	1.5e-07
GO:0002183	cytoplasmic translational initiation	31	23	8.88	1.7e-07
GO:0006418	tRNA aminoacylation for protein translat...	31	23	8.88	1.7e-07
GO:0043038	amino acid activation	33	24	9.45	1.7e-07
GO:0043039	tRNA aminoacylation	33	24	9.45	1.7e-07
GO:0090304	nucleic acid metabolic process	1156	394	331.16	2.4e-07
GO:0000967	rRNA 5'-end processing	24	19	6.88	3.8e-07
GO:0006399	tRNA metabolic process	128	63	36.67	4.2e-07
GO:0000966	RNA 5'-end processing	26	20	7.45	4.2e-07
GO:0034471	ncRNA 5'-end processing	26	20	7.45	4.2e-07
GO:0006605	protein targeting	198	88	56.72	7.4e-07
GO:0000472	endonucleolytic cleavage to generate mat...	21	17	6.02	9.2e-07
GO:0071428	rRNA-containing ribonucleoprotein comple...	27	20	7.73	1.2e-06
GO:0010608	posttranscriptional regulation of gene e...	205	89	58.73	2.2e-06
