GO.ID	Term	Annotated	Significant	Expected	classic
GO:0003723	RNA binding	450	210	114.57	1.5e-26
GO:0003735	structural constituent of ribosome	104	62	26.48	6.1e-14
GO:0003729	mRNA binding	176	88	44.81	4.6e-13
GO:0019843	rRNA binding	41	32	10.44	1.8e-12
GO:0003676	nucleic acid binding	682	241	173.63	3.2e-11
GO:0140098	catalytic activity, acting on RNA	237	103	60.34	2.3e-10
GO:0008135	translation factor activity, RNA binding	70	42	17.82	6.3e-10
GO:0003743	translation initiation factor activity	42	28	10.69	1.8e-08
GO:0097159	organic cyclic compound binding	1007	319	256.38	2.4e-08
GO:0005198	structural molecule activity	148	68	37.68	2.5e-08
GO:1901363	heterocyclic compound binding	1003	317	255.36	3.7e-08
GO:0030515	snoRNA binding	31	22	7.89	1.2e-07
GO:0043022	ribosome binding	40	25	10.18	7.0e-07
GO:0004004	ATP-dependent RNA helicase activity	66	31	16.8	0.00011
GO:0008186	RNA-dependent ATPase activity	66	31	16.8	0.00011
GO:0008097	5S rRNA binding	6	6	1.53	0.00027
GO:0033592	RNA strand annealing activity	6	6	1.53	0.00027
GO:0043021	ribonucleoprotein complex binding	79	34	20.11	0.00042
GO:0004812	aminoacyl-tRNA ligase activity	31	17	7.89	0.00043
GO:0016875	ligase activity, forming carbon-oxygen b...	31	17	7.89	0.00043
GO:0008173	RNA methyltransferase activity	27	15	6.87	0.00079
GO:1904680	peptide transmembrane transporter activi...	15	10	3.82	0.00090
GO:0140101	catalytic activity, acting on a tRNA	58	26	14.77	0.00095
GO:0003724	RNA helicase activity	73	31	18.59	0.00099
GO:0046870	cadmium ion binding	5	5	1.27	0.00106
GO:0031369	translation initiation factor binding	20	12	5.09	0.00107
GO:0008649	rRNA methyltransferase activity	13	9	3.31	0.00111
GO:0140102	catalytic activity, acting on a rRNA	13	9	3.31	0.00111
GO:0016755	transferase activity, transferring amino...	9	7	2.29	0.00148
GO:0048027	mRNA 5'-UTR binding	9	7	2.29	0.00148
GO:0003746	translation elongation factor activity	12	8	3.06	0.00309
GO:0008061	chitin binding	12	8	3.06	0.00309
GO:1901505	carbohydrate derivative transmembrane tr...	22	12	5.6	0.00327
GO:0008446	GDP-mannose 4,6-dehydratase activity	4	4	1.02	0.00418
GO:0042134	rRNA primary transcript binding	4	4	1.02	0.00418
GO:0070401	NADP+ binding	4	4	1.02	0.00418
GO:0015932	nucleobase-containing compound transmemb...	26	13	6.62	0.00595
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	29	14	7.38	0.00647
GO:0003725	double-stranded RNA binding	16	9	4.07	0.00832
GO:0034062	5'-3' RNA polymerase activity	30	14	7.64	0.00935
GO:0097747	RNA polymerase activity	30	14	7.64	0.00935
GO:0008026	ATP-dependent helicase activity	90	33	22.91	0.01112
GO:0070035	purine NTP-dependent helicase activity	90	33	22.91	0.01112
GO:0042887	amide transmembrane transporter activity	22	11	5.6	0.01122
GO:0004497	monooxygenase activity	14	8	3.56	0.01139
GO:0003924	GTPase activity	58	23	14.77	0.01158
GO:0051117	ATPase binding	34	15	8.66	0.01336
GO:0070181	small ribosomal subunit rRNA binding	7	5	1.78	0.01387
GO:0015605	organophosphate ester transmembrane tran...	20	10	5.09	0.01548
GO:0008320	protein transmembrane transporter activi...	12	7	3.06	0.01560
GO:0015450	P-P-bond-hydrolysis-driven protein trans...	12	7	3.06	0.01560
GO:0022884	macromolecule transmembrane transporter ...	12	7	3.06	0.01560
GO:0004057	arginyltransferase activity	3	3	0.76	0.01645
GO:0004832	valine-tRNA ligase activity	3	3	0.76	0.01645
GO:0008609	alkylglycerone-phosphate synthase activi...	3	3	0.76	0.01645
GO:0016149	translation release factor activity, cod...	3	3	0.76	0.01645
GO:0016423	tRNA (guanine) methyltransferase activit...	3	3	0.76	0.01645
GO:0030946	protein tyrosine phosphatase activity, m...	3	3	0.76	0.01645
GO:0016835	carbon-oxygen lyase activity	29	13	7.38	0.01787
GO:0003779	actin binding	54	21	13.75	0.01967
GO:0004540	ribonuclease activity	48	19	12.22	0.02124
GO:0005525	GTP binding	59	22	15.02	0.02854
GO:0005338	nucleotide-sugar transmembrane transport...	8	5	2.04	0.02930
GO:0016884	carbon-nitrogen ligase activity, with gl...	8	5	2.04	0.02930
GO:0061133	endopeptidase activator activity	8	5	2.04	0.02930
GO:0051015	actin filament binding	40	16	10.18	0.02995
GO:0004843	thiol-dependent ubiquitin-specific prote...	19	9	4.84	0.03173
GO:0005518	collagen binding	19	9	4.84	0.03173
GO:0036459	thiol-dependent ubiquitinyl hydrolase ac...	19	9	4.84	0.03173
GO:0097617	annealing activity	11	6	2.8	0.03709
GO:0004386	helicase activity	101	34	25.71	0.03792
GO:0003917	DNA topoisomerase type I activity	6	4	1.53	0.03991
GO:0015165	pyrimidine nucleotide-sugar transmembran...	6	4	1.53	0.03991
GO:0015175	neutral amino acid transmembrane transpo...	6	4	1.53	0.03991
GO:0019838	growth factor binding	6	4	1.53	0.03991
GO:0034511	U3 snoRNA binding	6	4	1.53	0.03991
GO:0046964	3'-phosphoadenosine 5'-phosphosulfate tr...	6	4	1.53	0.03991
GO:0061578	Lys63-specific deubiquitinase activity	6	4	1.53	0.03991
GO:0001882	nucleoside binding	61	22	15.53	0.04158
GO:0001883	purine nucleoside binding	61	22	15.53	0.04158
GO:0019001	guanyl nucleotide binding	61	22	15.53	0.04158
GO:0032549	ribonucleoside binding	61	22	15.53	0.04158
GO:0032550	purine ribonucleoside binding	61	22	15.53	0.04158
GO:0032561	guanyl ribonucleotide binding	61	22	15.53	0.04158
GO:0015215	nucleotide transmembrane transporter act...	17	8	4.33	0.04401
GO:0004518	nuclease activity	85	29	21.64	0.04455
GO:0101005	ubiquitinyl hydrolase activity	20	9	5.09	0.04502
GO:0016741	transferase activity, transferring one-c...	92	31	23.42	0.04554
GO:0051082	unfolded protein binding	52	19	13.24	0.04925
GO:0003785	actin monomer binding	9	5	2.29	0.05232
GO:0061135	endopeptidase regulator activity	9	5	2.29	0.05232
GO:0008490	arsenite secondary active transmembrane ...	4	3	1.02	0.05329
GO:0015446	ATPase-coupled arsenite transmembrane tr...	4	3	1.02	0.05329
GO:0016756	glutathione gamma-glutamylcysteinyltrans...	4	3	1.02	0.05329
GO:0034617	tetrahydrobiopterin binding	4	3	1.02	0.05329
GO:0034618	arginine binding	4	3	1.02	0.05329
GO:0036402	proteasome-activating ATPase activity	4	3	1.02	0.05329
